,userId,itemIds,scores
321,322,"[50, 296, 480, 2858, 318, 1923, 593, 47, 150, 4973, 2628, 2329, 750, 32, 2571, 356, 367, 2762, 2396, 1917, 2997, 1617, 1213, 590, 1704, 1, 1721, 5952, 1258, 527, 1265, 1193, 1089, 1968, 4226, 588, 2174, 780, 344, 1080, 608, 858, 110, 2028, 1206, 457, 778, 2959, 1225, 1221]","[1.11850106716156, 1.0992059707641602, 1.0944080352783203, 1.0817508697509766, 1.0596104860305786, 1.0460753440856934, 1.0354971885681152, 1.032915711402893, 1.0285991430282593, 1.0280402898788452, 1.0198391675949097, 1.018988013267517, 1.0124578475952148, 1.012449026107788, 1.0092473030090332, 1.0034825801849365, 1.0032740831375122, 1.0031228065490723, 1.0015523433685303, 0.9986060857772827, 0.997170627117157, 0.9963291883468628, 0.9949480295181274, 0.9934285283088684, 0.9898379445075989, 0.9874607920646667, 0.983954668045044, 0.9814718961715698, 0.9805994033813477, 0.9796234369277954, 0.9778503179550171, 0.9773485064506531, 0.9767367839813232, 0.975678563117981, 0.9724592566490173, 0.971915602684021, 0.9718603491783142, 0.9684168100357056, 0.9679153561592102, 0.9664611220359802, 0.9661110043525696, 0.9653286337852478, 0.9650911688804626, 0.9644700288772583, 0.9635583758354187, 0.962626039981842, 0.9596719145774841, 0.9588320851325989, 0.9545096158981323, 0.9541025757789612]"
322,323,"[356, 293, 47, 364, 527, 589, 296, 367, 508, 318, 19, 2, 50, 648, 590, 288, 593, 608, 595, 110, 32, 260, 150, 410, 34, 509, 153, 300, 161, 165, 1, 208, 457, 480, 454, 440, 266, 474, 235, 316, 780, 16, 337, 497, 10, 111, 377, 349, 586, 160]","[1.2458600997924805, 1.1496555805206299, 1.1473560333251953, 1.1183655261993408, 1.0982468128204346, 1.096988320350647, 1.0836024284362793, 1.0779168605804443, 1.0766329765319824, 1.0545408725738525, 1.0480085611343384, 1.0465353727340698, 1.0447373390197754, 1.0396090745925903, 1.0376958847045898, 1.0360463857650757, 1.0303837060928345, 1.027618408203125, 1.0226471424102783, 1.019300937652588, 1.0175247192382812, 1.016268253326416, 1.0149768590927124, 1.0149410963058472, 1.0140876770019531, 1.0085093975067139, 1.0082374811172485, 1.004724383354187, 0.9998630881309509, 0.9943662881851196, 0.9905571341514587, 0.9902921319007874, 0.9894036054611206, 0.9872393608093262, 0.9870665073394775, 0.985788106918335, 0.984661877155304, 0.9803692102432251, 0.9789485931396484, 0.9624940156936646, 0.9619225263595581, 0.9611384868621826, 0.9582614302635193, 0.9553708434104919, 0.9542485475540161, 0.9537891149520874, 0.9462123513221741, 0.9431807994842529, 0.942927896976471, 0.9412316679954529]"
323,324,"[593, 318, 356, 260, 527, 858, 3578, 1198, 1193, 608, 3897, 293, 1197, 110, 47, 480, 296, 3949, 1221, 50, 2858, 2028, 3624, 1270, 589, 1210, 2571, 3948, 2959, 3910, 1196, 3952, 2762, 1, 1036, 4226, 432, 4995, 364, 377, 7361, 1721, 3363, 457, 1704, 588, 2968, 3915, 1580, 150]","[0.8641970753669739, 0.8528674840927124, 0.8391286730766296, 0.7986021637916565, 0.7775635123252869, 0.7637126445770264, 0.7218163013458252, 0.7179173827171326, 0.717671275138855, 0.7173131704330444, 0.7021532654762268, 0.6991334557533264, 0.6918151378631592, 0.6833751201629639, 0.6784948706626892, 0.676144540309906, 0.6754681468009949, 0.674717128276825, 0.663041353225708, 0.6630076169967651, 0.6591441631317139, 0.6560454368591309, 0.6445908546447754, 0.6419311761856079, 0.6406763792037964, 0.6358535289764404, 0.6323398947715759, 0.6320337653160095, 0.6269014477729797, 0.6252932548522949, 0.6071007251739502, 0.594497561454773, 0.5893642902374268, 0.5745452642440796, 0.5693896412849426, 0.566874623298645, 0.5615857243537903, 0.5614906549453735, 0.5609518885612488, 0.554408848285675, 0.5538726449012756, 0.5503464937210083, 0.5499591827392578, 0.5441851615905762, 0.5375317931175232, 0.5360000133514404, 0.53453528881073, 0.5342806577682495, 0.5304368734359741, 0.5298826694488525]"
324,325,"[1097, 454, 3052, 2064, 1345, 913, 671, 1272, 1278, 1266, 1394, 924, 2076, 4886, 3671, 4306, 1077, 3996, 1092, 1387, 1204, 4027, 296, 590, 2947, 1396, 435, 1304, 903, 3471, 457, 1222, 1961, 1200, 6, 3703, 3418, 2542, 592, 1748, 2699, 4901, 904, 1968, 2858, 4034, 1285, 1784, 480, 4995]","[1.1483399868011475, 1.1469171047210693, 1.1439515352249146, 1.119320273399353, 1.1192173957824707, 1.1133544445037842, 1.0999314785003662, 1.0982447862625122, 1.0861308574676514, 1.082784652709961, 1.0819754600524902, 1.0811767578125, 1.0792080163955688, 1.077581524848938, 1.070841670036316, 1.0651533603668213, 1.063395380973816, 1.0632901191711426, 1.0590944290161133, 1.0574557781219482, 1.0503175258636475, 1.050276279449463, 1.0462414026260376, 1.0425455570220947, 1.0418236255645752, 1.0389245748519897, 1.0381360054016113, 1.0380326509475708, 1.036353349685669, 1.0352176427841187, 1.0327118635177612, 1.0312608480453491, 1.0308752059936523, 1.0285429954528809, 1.0284411907196045, 1.027804970741272, 1.0264968872070312, 1.0256596803665161, 1.0239065885543823, 1.0211553573608398, 1.0206730365753174, 1.020439624786377, 1.0168473720550537, 1.0145448446273804, 1.0140087604522705, 1.0133750438690186, 1.0112608671188354, 1.01060152053833, 1.0100464820861816, 1.006971001625061]"
325,326,"[778, 6016, 3949, 55247, 1193, 1221, 48516, 2329, 79132, 1704, 5995, 91658, 30749, 57669, 4226, 47, 527, 27773, 49530, 3147, 44555, 1213, 50, 46578, 68157, 7361, 40819, 55820, 74458, 1203, 30707, 105504, 89492, 54286, 858, 84152, 296, 1089, 44191, 69481, 593, 2959, 2858, 58559, 111, 7371, 7153, 48780, 6953, 67255]","[1.1389625072479248, 1.1037458181381226, 1.0977789163589478, 1.0897611379623413, 1.057754397392273, 1.0550167560577393, 1.0544180870056152, 1.029704213142395, 1.029657244682312, 1.025010347366333, 1.0230969190597534, 1.0213825702667236, 1.017781138420105, 1.016326904296875, 1.0136255025863647, 1.0133724212646484, 1.0118917226791382, 1.0089575052261353, 1.007101058959961, 0.9980096817016602, 0.9978870153427124, 0.9976266026496887, 0.9962936639785767, 0.9955204725265503, 0.9923959374427795, 0.9863640666007996, 0.9862763285636902, 0.9856041073799133, 0.985053539276123, 0.98253333568573, 0.9823863506317139, 0.9811038970947266, 0.980713963508606, 0.9798485040664673, 0.9776158928871155, 0.9775174260139465, 0.9773774743080139, 0.9762256145477295, 0.9756549000740051, 0.973675549030304, 0.971965491771698, 0.9705458283424377, 0.9664554595947266, 0.9659250974655151, 0.965776264667511, 0.9644449949264526, 0.9643108248710632, 0.9637607336044312, 0.9616007208824158, 0.9608051776885986]"
326,327,"[356, 2858, 318, 593, 527, 2959, 4226, 47, 296, 260, 858, 3578, 2762, 2571, 50, 1213, 110, 150, 1193, 2723, 2028, 1198, 1, 3897, 1136, 1221, 1089, 1196, 3301, 32, 7361, 1036, 1197, 58559, 1225, 48516, 1704, 3481, 590, 1214, 1210, 231, 3949, 2805, 608, 1923, 1270, 2683, 1732, 2329]","[1.0396186113357544, 1.0075126886367798, 0.9986994862556458, 0.9938525557518005, 0.9519710540771484, 0.9425534605979919, 0.9391036033630371, 0.9385242462158203, 0.9315318465232849, 0.9195513129234314, 0.9118567109107971, 0.911363959312439, 0.9036231637001038, 0.9010592699050903, 0.8904826641082764, 0.8829235434532166, 0.8750993013381958, 0.8628660440444946, 0.861404299736023, 0.856572151184082, 0.8560158014297485, 0.8541235327720642, 0.8429082632064819, 0.840203583240509, 0.8370628356933594, 0.8350579142570496, 0.8331211805343628, 0.8320637345314026, 0.8293023705482483, 0.8234403729438782, 0.8213409185409546, 0.8210187554359436, 0.8203261494636536, 0.8197609186172485, 0.8099008798599243, 0.8086565732955933, 0.8033952713012695, 0.802509069442749, 0.8008880019187927, 0.8006619811058044, 0.7938662171363831, 0.7927802205085754, 0.7916353344917297, 0.7906929850578308, 0.7865853905677795, 0.7860600352287292, 0.7831671237945557, 0.7827882170677185, 0.7811490893363953, 0.7741957902908325]"
327,328,"[1136, 1207, 1580, 1270, 1214, 1197, 1291, 1265, 4226, 364, 2918, 1682, 50872, 1196, 1, 2858, 1213, 1198, 1732, 1278, 588, 3114, 1387, 924, 2762, 1258, 5418, 3147, 356, 1380, 3751, 5618, 68954, 89745, 1035, 2791, 2355, 47, 2617, 4306, 150, 1704, 595, 2054, 4896, 6377, 1968, 2028, 1220, 1097]","[1.1633238792419434, 1.131036639213562, 1.1096761226654053, 1.1069546937942505, 1.0922664403915405, 1.0908427238464355, 1.082694411277771, 1.0806950330734253, 1.0805310010910034, 1.0753647089004517, 1.0705411434173584, 1.0668532848358154, 1.0637962818145752, 1.0627917051315308, 1.060699462890625, 1.0600011348724365, 1.055906057357788, 1.050675868988037, 1.0492608547210693, 1.0483250617980957, 1.0482710599899292, 1.0482522249221802, 1.048056960105896, 1.0468388795852661, 1.0425527095794678, 1.0418202877044678, 1.0399103164672852, 1.0384418964385986, 1.0380940437316895, 1.037562370300293, 1.0347219705581665, 1.0326225757598877, 1.0303030014038086, 1.0288968086242676, 1.028235912322998, 1.0280333757400513, 1.0270123481750488, 1.026990294456482, 1.0263234376907349, 1.0256505012512207, 1.0254817008972168, 1.0249907970428467, 1.024822473526001, 1.0233629941940308, 1.0221953392028809, 1.0215083360671997, 1.020632028579712, 1.0203369855880737, 1.0200269222259521, 1.0191642045974731]"
328,329,"[1193, 858, 318, 593, 1258, 50, 750, 296, 1221, 527, 1219, 608, 2858, 111, 2028, 356, 778, 1206, 1213, 1198, 924, 2571, 2959, 541, 1089, 2762, 47, 1704, 1196, 1208, 1201, 904, 1252, 260, 110, 1197, 293, 908, 1214, 589, 3949, 1721, 1136, 480, 1207, 1291, 3578, 1222, 1210, 1617]","[0.8319038152694702, 0.8308289647102356, 0.8284765481948853, 0.8267298340797424, 0.8209020495414734, 0.810653805732727, 0.8089532256126404, 0.7913467288017273, 0.7897891998291016, 0.7881302833557129, 0.7878916263580322, 0.7869302034378052, 0.7824912071228027, 0.7807600498199463, 0.7714344263076782, 0.7670046091079712, 0.7667698860168457, 0.7611671686172485, 0.7517063617706299, 0.7447512745857239, 0.7419744729995728, 0.7400003671646118, 0.7396787405014038, 0.7370972633361816, 0.7361915707588196, 0.7327137589454651, 0.7325204610824585, 0.7325122356414795, 0.7309821844100952, 0.7302802205085754, 0.7264264822006226, 0.7243295311927795, 0.7190908193588257, 0.7165064215660095, 0.7115642428398132, 0.7041375637054443, 0.6982254981994629, 0.697030782699585, 0.693950355052948, 0.6843166947364807, 0.6731502413749695, 0.6714267134666443, 0.670381486415863, 0.6687838435173035, 0.6683441996574402, 0.663779616355896, 0.6617487072944641, 0.6592550277709961, 0.658190906047821, 0.6575825214385986]"
329,330,"[1208, 16, 1517, 3052, 3996, 527, 1101, 480, 296, 4993, 47, 5952, 1196, 2858, 1, 592, 50, 1222, 2987, 260, 593, 541, 293, 2174, 2571, 589, 1198, 551, 1625, 780, 1653, 1073, 318, 367, 1206, 457, 356, 2918, 608, 150, 1136, 4027, 3033, 7153, 1265, 1258, 110, 1391, 253, 4306]","[1.1242676973342896, 1.122848629951477, 1.1082534790039062, 1.1008387804031372, 1.0992960929870605, 1.0933489799499512, 1.0924485921859741, 1.0881227254867554, 1.084925651550293, 1.0828999280929565, 1.0793429613113403, 1.0788187980651855, 1.07875394821167, 1.0779378414154053, 1.0766581296920776, 1.0742168426513672, 1.0718576908111572, 1.0684164762496948, 1.0673121213912964, 1.0672061443328857, 1.0633211135864258, 1.0631812810897827, 1.0611613988876343, 1.0602457523345947, 1.0600576400756836, 1.0599267482757568, 1.0580008029937744, 1.0571799278259277, 1.0495749711990356, 1.047334909439087, 1.0467196702957153, 1.045544147491455, 1.0453052520751953, 1.0439471006393433, 1.042615532875061, 1.0423946380615234, 1.0386641025543213, 1.0355408191680908, 1.0353864431381226, 1.0350077152252197, 1.034785509109497, 1.0322247743606567, 1.031820297241211, 1.0291706323623657, 1.028497576713562, 1.0264025926589966, 1.0251747369766235, 1.0242456197738647, 1.022322654724121, 1.0220155715942383]"
330,331,"[5989, 44191, 48780, 45722, 40815, 50872, 8368, 74458, 6874, 72998, 69122, 6539, 7438, 7153, 54286, 4896, 8665, 48516, 4226, 59315, 58559, 53125, 4995, 8961, 3147, 6377, 49272, 56174, 68954, 2959, 47099, 79132, 1704, 5418, 4022, 48385, 4878, 33794, 69844, 5952, 46578, 4963, 46976, 68157, 41566, 30793, 109487, 45499, 8464, 4886]","[1.144621729850769, 1.1439435482025146, 1.1416525840759277, 1.1203340291976929, 1.1106576919555664, 1.1062796115875244, 1.1054011583328247, 1.1005682945251465, 1.100412368774414, 1.098578691482544, 1.0937871932983398, 1.0903475284576416, 1.0883082151412964, 1.0868712663650513, 1.0868281126022339, 1.0815068483352661, 1.0802836418151855, 1.078643798828125, 1.077910304069519, 1.0772600173950195, 1.0646241903305054, 1.0635960102081299, 1.0630652904510498, 1.0596450567245483, 1.0587493181228638, 1.0579293966293335, 1.0577152967453003, 1.0568841695785522, 1.0561282634735107, 1.0558876991271973, 1.0539748668670654, 1.0538257360458374, 1.0521395206451416, 1.0506106615066528, 1.0473135709762573, 1.0457396507263184, 1.0455679893493652, 1.0451077222824097, 1.0441060066223145, 1.0421321392059326, 1.0420148372650146, 1.040979027748108, 1.0408388376235962, 1.0397926568984985, 1.0389668941497803, 1.0370969772338867, 1.0370780229568481, 1.0362989902496338, 1.0360784530639648, 1.0354409217834473]"
331,332,"[1721, 6502, 1704, 2947, 1387, 1222, 2628, 48774, 924, 541, 1263, 4886, 1199, 1198, 260, 1580, 2571, 356, 1214, 1682, 1200, 48780, 2916, 858, 3863, 2858, 57669, 1221, 7361, 1196, 1610, 1097, 3949, 48385, 1394, 4226, 1210, 6934, 3996, 5989, 4306, 1089, 293, 750, 3578, 1079, 2076, 1240, 1213, 2288]","[1.2398382425308228, 1.1671266555786133, 1.1665886640548706, 1.1631652116775513, 1.159788966178894, 1.1501269340515137, 1.1470385789871216, 1.1340373754501343, 1.131278395652771, 1.1288774013519287, 1.1272813081741333, 1.1266469955444336, 1.1246930360794067, 1.123876929283142, 1.1115485429763794, 1.1064969301223755, 1.0957645177841187, 1.0944478511810303, 1.0941098928451538, 1.0921443700790405, 1.081955909729004, 1.0816214084625244, 1.0801740884780884, 1.0795660018920898, 1.0715174674987793, 1.0708556175231934, 1.067511796951294, 1.0615063905715942, 1.0611121654510498, 1.0600711107254028, 1.0584893226623535, 1.055641531944275, 1.0527849197387695, 1.0527297258377075, 1.0491667985916138, 1.044453740119934, 1.040164589881897, 1.040039300918579, 1.0394411087036133, 1.038853645324707, 1.038633108139038, 1.0370628833770752, 1.036821722984314, 1.0319310426712036, 1.0317821502685547, 1.030964970588684, 1.0306246280670166, 1.0284476280212402, 1.025634527206421, 1.0245651006698608]"
332,333,"[3624, 3623, 3717, 3752, 3753, 3617, 3755, 3578, 3615, 3826, 3785, 3555, 356, 3618, 924, 3409, 2716, 3977, 1193, 2683, 3999, 3793, 3948, 2541, 3300, 3616, 3175, 2858, 364, 2694, 1198, 3798, 2997, 3174, 1961, 47, 3797, 2762, 2628, 3510, 2722, 3552, 3354, 4025, 480, 337, 3784, 3863, 1214, 2959]","[0.8303275108337402, 0.8157767057418823, 0.7707089781761169, 0.7614247798919678, 0.7543530464172363, 0.7216338515281677, 0.7189693450927734, 0.7187646627426147, 0.7179279923439026, 0.7002016305923462, 0.6811109185218811, 0.6653832197189331, 0.6538715958595276, 0.6477085947990417, 0.6387438178062439, 0.637919008731842, 0.6267178654670715, 0.6233898401260376, 0.6191480755805969, 0.6144816279411316, 0.6123400330543518, 0.6068027019500732, 0.6053697466850281, 0.602258026599884, 0.593503475189209, 0.5904744267463684, 0.5883495807647705, 0.5877817869186401, 0.5682177543640137, 0.5672987699508667, 0.5557711720466614, 0.5549499988555908, 0.5542811751365662, 0.5537569522857666, 0.5487858057022095, 0.5481542348861694, 0.5471425652503967, 0.5465744137763977, 0.5444051027297974, 0.5441268682479858, 0.5415390133857727, 0.5396183729171753, 0.5393704771995544, 0.537727415561676, 0.5323278903961182, 0.5312142968177795, 0.5249494910240173, 0.5221920609474182, 0.522007167339325, 0.5175992250442505]"
333,334,"[318, 593, 253, 1, 5618, 527, 1206, 6874, 4963, 4306, 356, 8961, 588, 296, 48394, 6539, 260, 4896, 912, 6711, 2571, 110, 60069, 50, 49272, 1784, 3147, 3578, 858, 7153, 4720, 1196, 1721, 4993, 480, 47, 1265, 4973, 4995, 1580, 6377, 45722, 5952, 44191, 30749, 63082, 41566, 3948, 5989, 364]","[1.1681475639343262, 1.1348298788070679, 1.0947829484939575, 1.0813627243041992, 1.0803025960922241, 1.076015830039978, 1.0557581186294556, 1.0538524389266968, 1.0518701076507568, 1.0509272813796997, 1.0492504835128784, 1.0482481718063354, 1.0403295755386353, 1.039994478225708, 1.033807396888733, 1.0312693119049072, 1.0309948921203613, 1.0308185815811157, 1.0298006534576416, 1.0272451639175415, 1.0248216390609741, 1.0246881246566772, 1.0245840549468994, 1.0240318775177002, 1.023864507675171, 1.0235849618911743, 1.0217045545578003, 1.018587589263916, 1.0181207656860352, 1.0172643661499023, 1.017116904258728, 1.0149894952774048, 1.0105198621749878, 1.0079765319824219, 1.0054011344909668, 1.005126953125, 1.0022631883621216, 1.0018137693405151, 0.9998183250427246, 0.9997509717941284, 0.9986295104026794, 0.9984168410301208, 0.9963170886039734, 0.9958197474479675, 0.9926649332046509, 0.9919902682304382, 0.9901280999183655, 0.9875869154930115, 0.9873753786087036, 0.9864672422409058]"
334,335,"[296, 1, 318, 593, 480, 457, 50, 527, 110, 589, 780, 736, 356, 150, 608, 163, 435, 592, 223, 587, 32, 47, 141, 590, 1073, 231, 186, 380, 293, 733, 588, 62, 555, 344, 802, 553, 520, 16, 158, 25, 48, 104, 466, 316, 648, 551, 7, 10, 367, 6]","[0.9804304242134094, 0.9572107195854187, 0.9563260674476624, 0.9423660635948181, 0.9379222393035889, 0.9340396523475647, 0.9308652877807617, 0.9274696707725525, 0.9225022792816162, 0.9067500829696655, 0.902167022228241, 0.8784170150756836, 0.8601053953170776, 0.8558231592178345, 0.8538106083869934, 0.8502263426780701, 0.8502218127250671, 0.8452255725860596, 0.8409230709075928, 0.8382444381713867, 0.8348481059074402, 0.8273553252220154, 0.8263477087020874, 0.8203192353248596, 0.8172417879104614, 0.8169627785682678, 0.8161373138427734, 0.8092929720878601, 0.8053345084190369, 0.8011997938156128, 0.7993254065513611, 0.7962911128997803, 0.7951760292053223, 0.7926503419876099, 0.7908748388290405, 0.7882319688796997, 0.78339022397995, 0.7832150459289551, 0.782379686832428, 0.780062198638916, 0.7788972854614258, 0.777510941028595, 0.7771780490875244, 0.7724186182022095, 0.7696541547775269, 0.7692252397537231, 0.7649571299552917, 0.7599846124649048, 0.7588387727737427, 0.7575386166572571]"
335,336,"[318, 527, 296, 50, 593, 356, 2571, 293, 589, 110, 2028, 2762, 780, 858, 5952, 1704, 2959, 608, 2324, 47, 5445, 480, 260, 3147, 1, 1196, 1210, 1198, 2858, 7153, 150, 1625, 6377, 457, 4886, 1721, 6539, 3578, 186, 590, 4995, 1036, 1221, 4306, 4226, 367, 1580, 1193, 16, 364]","[1.0737168788909912, 1.0692635774612427, 1.0617570877075195, 1.0579307079315186, 1.0183686017990112, 1.0093867778778076, 1.0054477453231812, 0.9962649345397949, 0.9858208298683167, 0.9845775365829468, 0.9726290106773376, 0.9711599946022034, 0.964436948299408, 0.9517359137535095, 0.9484386444091797, 0.9438469409942627, 0.943631649017334, 0.9353571534156799, 0.9320663213729858, 0.9293271899223328, 0.9209692478179932, 0.9206706881523132, 0.9116837382316589, 0.9112999439239502, 0.911051869392395, 0.9110097289085388, 0.9037228226661682, 0.9023363590240479, 0.9011197090148926, 0.9004545211791992, 0.8955362439155579, 0.8923012018203735, 0.8908904194831848, 0.8900576829910278, 0.8846204280853271, 0.8776312470436096, 0.872065007686615, 0.8689091801643372, 0.8659361600875854, 0.8619714379310608, 0.8589173555374146, 0.8574260473251343, 0.8563039302825928, 0.852543294429779, 0.8514103293418884, 0.8493283987045288, 0.8472604155540466, 0.8471450805664062, 0.8466953635215759, 0.8432692885398865]"
336,337,"[32, 141, 648, 780, 1, 95, 736, 5, 1073, 733, 25, 62, 494, 7, 786, 36, 376, 802, 608, 3, 788, 112, 805, 318, 628, 17, 135, 6, 104, 593, 9, 14, 50, 653, 260, 708, 110, 480, 589, 637, 784, 661, 762, 1356, 356, 527, 52, 296, 587, 832]","[1.0873175859451294, 1.0868513584136963, 1.0791637897491455, 1.0765506029129028, 1.0755640268325806, 1.0684971809387207, 1.06667959690094, 1.0435532331466675, 1.0428333282470703, 1.0402525663375854, 1.035934567451477, 1.0310677289962769, 1.0181711912155151, 1.003250002861023, 1.0001009702682495, 0.9999171495437622, 0.9957916140556335, 0.9939241409301758, 0.9876464009284973, 0.9836688041687012, 0.98213130235672, 0.9765447378158569, 0.9737638235092163, 0.972728431224823, 0.9719914793968201, 0.9705638885498047, 0.9676554799079895, 0.9656388759613037, 0.9640188217163086, 0.951434850692749, 0.9514197707176208, 0.9500604271888733, 0.9452683329582214, 0.9442349076271057, 0.9392452239990234, 0.9290634989738464, 0.9277403354644775, 0.9275729060173035, 0.923859715461731, 0.9216711521148682, 0.9145745038986206, 0.9133459329605103, 0.908557116985321, 0.9059241414070129, 0.8985283374786377, 0.8965340256690979, 0.8922562599182129, 0.8860131502151489, 0.8837935328483582, 0.8802415132522583]"
337,338,"[318, 7153, 79132, 527, 5952, 2959, 593, 58559, 356, 858, 296, 1704, 260, 50, 2028, 1198, 2571, 4226, 6539, 2762, 91529, 6377, 74458, 110, 3578, 1196, 59315, 177765, 60069, 1221, 68954, 7361, 176371, 68157, 48780, 4306, 608, 1193, 3147, 109487, 293, 1210, 1203, 122912, 589, 4993, 48516, 33794, 4896, 3949]","[1.0130201578140259, 0.9921330213546753, 0.9682015776634216, 0.9661157131195068, 0.9519985914230347, 0.9499800801277161, 0.943317711353302, 0.9361542463302612, 0.9301499128341675, 0.9234840273857117, 0.9215238094329834, 0.9103090167045593, 0.8914626836776733, 0.8838923573493958, 0.8752268552780151, 0.873636782169342, 0.8735021352767944, 0.86885005235672, 0.8619527220726013, 0.8564856052398682, 0.8539221286773682, 0.8485779762268066, 0.8484335541725159, 0.8468242883682251, 0.8455823063850403, 0.8438858985900879, 0.8386576771736145, 0.835563063621521, 0.8341192603111267, 0.8316509127616882, 0.8310489058494568, 0.828576922416687, 0.8246870636940002, 0.8234182596206665, 0.8182967901229858, 0.8177736401557922, 0.8153430819511414, 0.8121640086174011, 0.809034526348114, 0.8069599866867065, 0.8039376139640808, 0.8038755059242249, 0.8025474548339844, 0.7963989973068237, 0.7902141213417053, 0.7890290021896362, 0.7863819599151611, 0.7848395705223083, 0.7819910645484924, 0.7799785137176514]"
338,339,"[1270, 49272, 119145, 1207, 318, 56782, 6502, 33794, 4223, 6874, 112556, 4963, 4148, 1206, 3996, 4878, 1196, 109374, 70286, 5952, 1222, 1193, 5618, 27773, 47099, 4262, 1197, 53322, 1247, 1221, 66097, 4995, 48774, 3535, 50, 858, 4973, 527, 4226, 608, 2571, 5989, 7323, 1240, 55247, 55765, 54286, 116797, 750, 4027]","[1.1304227113723755, 1.1148254871368408, 1.1046024560928345, 1.1002665758132935, 1.0976256132125854, 1.092995524406433, 1.0826166868209839, 1.0778632164001465, 1.0775929689407349, 1.0741454362869263, 1.070938229560852, 1.0704991817474365, 1.0698952674865723, 1.0693312883377075, 1.067531704902649, 1.066738486289978, 1.0654252767562866, 1.0641766786575317, 1.063657522201538, 1.0606744289398193, 1.0598515272140503, 1.0590022802352905, 1.056365966796875, 1.055964469909668, 1.0549299716949463, 1.0549046993255615, 1.0547548532485962, 1.053900957107544, 1.0526750087738037, 1.052554965019226, 1.0479408502578735, 1.0471763610839844, 1.0462595224380493, 1.0447661876678467, 1.0441995859146118, 1.0429357290267944, 1.0423303842544556, 1.0421009063720703, 1.0407277345657349, 1.039200782775879, 1.038464903831482, 1.0383868217468262, 1.0378127098083496, 1.0376659631729126, 1.0367668867111206, 1.0351392030715942, 1.0346790552139282, 1.0337371826171875, 1.0333185195922852, 1.032836675643921]"
339,340,"[110, 150, 590, 356, 589, 480, 457, 592, 165, 593, 153, 318, 380, 296, 316, 344, 10, 47, 208, 329, 377, 32, 292, 588, 231, 349, 185, 367, 364, 161, 595, 527, 253, 34, 288, 50, 434, 648, 1, 454, 339, 500, 300, 780, 597, 39, 410, 736, 587, 19]","[0.9549582004547119, 0.9523041248321533, 0.9504751563072205, 0.9442222714424133, 0.9389451742172241, 0.9388713240623474, 0.935505747795105, 0.9345176219940186, 0.918369710445404, 0.9183330535888672, 0.9162052869796753, 0.9155411720275879, 0.9123185873031616, 0.9119192361831665, 0.9050606489181519, 0.9044225215911865, 0.896158754825592, 0.8960989117622375, 0.8928667902946472, 0.8881503343582153, 0.8835843801498413, 0.8755985498428345, 0.8750019669532776, 0.87430739402771, 0.8740943670272827, 0.8721998333930969, 0.8583002090454102, 0.8514029383659363, 0.8442592620849609, 0.8441182971000671, 0.8439985513687134, 0.8415866494178772, 0.8382550477981567, 0.8373607397079468, 0.8369339108467102, 0.8336767554283142, 0.8326610326766968, 0.8231120109558105, 0.8224769830703735, 0.8175451755523682, 0.8122654557228088, 0.7930647730827332, 0.7924733757972717, 0.7897250056266785, 0.7723939418792725, 0.76421058177948, 0.7610079646110535, 0.7436907291412354, 0.7415362000465393, 0.7381690740585327]"
340,341,"[356, 318, 1270, 6373, 593, 5218, 110, 4447, 480, 5459, 1580, 260, 527, 589, 1210, 364, 3578, 588, 1197, 2028, 6539, 4816, 134853, 1198, 1, 119145, 380, 2571, 2502, 3948, 2694, 6377, 6537, 296, 1036, 1196, 47099, 5816, 45672, 117529, 59315, 8360, 4963, 5445, 8368, 1721, 47, 6863, 293, 35836]","[0.9512047171592712, 0.9227307438850403, 0.9150657653808594, 0.8766421675682068, 0.8725134134292603, 0.8688707947731018, 0.8550919890403748, 0.8427581787109375, 0.8371838927268982, 0.8279280662536621, 0.8274807929992676, 0.8180941343307495, 0.8173022866249084, 0.8167669773101807, 0.8146756291389465, 0.8136071562767029, 0.8020221590995789, 0.7961382269859314, 0.7916673421859741, 0.7909955382347107, 0.7864156365394592, 0.7848082184791565, 0.7845026850700378, 0.7817865610122681, 0.7817742228507996, 0.7808935642242432, 0.7798691987991333, 0.7786983847618103, 0.7780525088310242, 0.776274561882019, 0.7747445702552795, 0.7743844389915466, 0.7743833065032959, 0.7710578441619873, 0.7697804570198059, 0.7694740295410156, 0.7650365233421326, 0.7628401517868042, 0.7625470757484436, 0.7613410949707031, 0.7587628960609436, 0.7579659223556519, 0.7549296617507935, 0.7540262937545776, 0.752777099609375, 0.7520021796226501, 0.7499577403068542, 0.7475837469100952, 0.7470700144767761, 0.745637059211731]"
