,userId,itemIds,scores
270,271,"[1214, 1200, 1093, 924, 2791, 1127, 2288, 2858, 1909, 2641, 1196, 1387, 2021, 1994, 1270, 6502, 541, 32, 5902, 6787, 1198, 1225, 2366, 1240, 2085, 1213, 2968, 858, 2826, 1320, 1221, 1215, 1282, 1206, 3418, 2890, 1674, 912, 1321, 1036, 3897, 1210, 2194, 2571, 1291, 1222, 923, 3006, 2628, 1278]","[0.9343647360801697, 0.8804211616516113, 0.872504711151123, 0.8690295815467834, 0.8551150560379028, 0.8346115350723267, 0.8343416452407837, 0.8297860622406006, 0.8251240849494934, 0.8217581510543823, 0.8114949464797974, 0.784875214099884, 0.7810327410697937, 0.7708410620689392, 0.7644419074058533, 0.7585412859916687, 0.7550395131111145, 0.7474998235702515, 0.7445985674858093, 0.7441413402557373, 0.7378695607185364, 0.7372925281524658, 0.7301449775695801, 0.7279595136642456, 0.7275500893592834, 0.7274494171142578, 0.7267566323280334, 0.7230579853057861, 0.7225285172462463, 0.7225039005279541, 0.7223054766654968, 0.714720606803894, 0.7137653827667236, 0.7131986021995544, 0.7080392241477966, 0.7036922574043274, 0.703406810760498, 0.702445387840271, 0.7019389867782593, 0.6965596079826355, 0.6958611607551575, 0.6945130825042725, 0.6917343139648438, 0.6902326941490173, 0.6879006028175354, 0.6857104301452637, 0.6830556988716125, 0.6797734498977661, 0.679042637348175, 0.6770769357681274]"
271,272,"[2571, 356, 318, 2028, 3578, 79132, 7153, 4993, 58559, 5952, 260, 2959, 1704, 1198, 59315, 1196, 593, 60069, 109487, 1291, 3147, 6539, 1721, 2762, 527, 1580, 110, 4226, 1210, 68157, 68954, 8961, 858, 6377, 296, 1036, 1270, 589, 89745, 33794, 44191, 91529, 2858, 1221, 4886, 7361, 4306, 1193, 48780, 99114]","[0.9776321649551392, 0.9073683619499207, 0.894326388835907, 0.8935423493385315, 0.8923305869102478, 0.886577844619751, 0.8862093091011047, 0.8809468746185303, 0.8756995797157288, 0.8699914813041687, 0.866060733795166, 0.8609186410903931, 0.8516209721565247, 0.8504663705825806, 0.8456935882568359, 0.8439621329307556, 0.8363601565361023, 0.8337364792823792, 0.8272807002067566, 0.8271299600601196, 0.821776807308197, 0.8212055563926697, 0.8206160664558411, 0.8160960078239441, 0.8154957890510559, 0.8045114874839783, 0.8038814067840576, 0.8008084297180176, 0.7959620356559753, 0.7917799949645996, 0.7899850010871887, 0.7876040935516357, 0.7870553135871887, 0.7865714430809021, 0.7836316823959351, 0.7807517647743225, 0.7803410291671753, 0.7752621173858643, 0.7733990550041199, 0.7732747197151184, 0.7710577845573425, 0.7696697115898132, 0.7692837119102478, 0.761318027973175, 0.7608744502067566, 0.7603924870491028, 0.7597509622573853, 0.7536430954933167, 0.7531252503395081, 0.749824583530426]"
272,273,"[344, 588, 296, 595, 318, 231, 150, 593, 380, 34, 480, 367, 39, 592, 590, 364, 208, 153, 356, 457, 597, 500, 185, 410, 21, 587, 32, 329, 349, 161, 253, 539, 292, 316, 47, 110, 300, 1, 434, 586, 165, 589, 454, 50, 288, 339, 357, 266, 10, 377]","[0.9967998266220093, 0.9933697581291199, 0.9899369478225708, 0.9819585680961609, 0.9799262881278992, 0.9784755110740662, 0.9781506061553955, 0.97577965259552, 0.9755963683128357, 0.9716506004333496, 0.9706773161888123, 0.9646049737930298, 0.9643968343734741, 0.9627431035041809, 0.9616485238075256, 0.9615781903266907, 0.9606252312660217, 0.9604330658912659, 0.9603893756866455, 0.9591394066810608, 0.9573588371276855, 0.9561341404914856, 0.9555639624595642, 0.9555366039276123, 0.9550763964653015, 0.9548393487930298, 0.9537743926048279, 0.9525263905525208, 0.9525066018104553, 0.9487048387527466, 0.9466898441314697, 0.9465318918228149, 0.9463708996772766, 0.9456440806388855, 0.9447245597839355, 0.9420704245567322, 0.9405248165130615, 0.9386868476867676, 0.9379574656486511, 0.9374330043792725, 0.9371018409729004, 0.9359336495399475, 0.9341039061546326, 0.9325588345527649, 0.9322293400764465, 0.9313105344772339, 0.9290814399719238, 0.9279532432556152, 0.9262123107910156, 0.9250239729881287]"
273,274,"[46970, 2105, 2881, 2087, 370, 3409, 2081, 3745, 2140, 2193, 32587, 3275, 1617, 2542, 48877, 1097, 2161, 3033, 1994, 1222, 6383, 2628, 1208, 2018, 2700, 3264, 7254, 3916, 2162, 3826, 413, 5010, 1291, 2003, 1215, 6058, 70, 2959, 39446, 3703, 3354, 3646, 6755, 2571, 31696, 27904, 2080, 1673, 1562, 1196]","[1.1897014379501343, 1.182431697845459, 1.16795015335083, 1.150251030921936, 1.1479737758636475, 1.1387934684753418, 1.13847017288208, 1.132080078125, 1.123335361480713, 1.1095553636550903, 1.104447603225708, 1.1025992631912231, 1.1009852886199951, 1.0986913442611694, 1.0934697389602661, 1.0923608541488647, 1.0914649963378906, 1.085174560546875, 1.083621621131897, 1.08290696144104, 1.080904245376587, 1.0806307792663574, 1.0786820650100708, 1.076145052909851, 1.0758628845214844, 1.0739248991012573, 1.0733543634414673, 1.0726418495178223, 1.0677032470703125, 1.0670193433761597, 1.065904140472412, 1.065503716468811, 1.06349778175354, 1.0634403228759766, 1.063269853591919, 1.062787413597107, 1.061008334159851, 1.0606179237365723, 1.0602638721466064, 1.0600699186325073, 1.0599364042282104, 1.0588048696517944, 1.0587058067321777, 1.0582387447357178, 1.0582371950149536, 1.0581742525100708, 1.0580010414123535, 1.0578396320343018, 1.0570638179779053, 1.0568264722824097]"
274,275,"[2064, 1060, 1394, 2076, 4027, 4306, 3481, 919, 2108, 2599, 912, 246, 922, 1097, 3317, 1912, 1247, 903, 2539, 4641, 3897, 904, 1682, 497, 2355, 1230, 1259, 1197, 2359, 1641, 1968, 2324, 2692, 2028, 260, 2186, 5945, 4993, 2289, 1307, 5013, 2369, 58, 2762, 4308, 750, 3072, 1136, 2571, 318]","[1.1611944437026978, 1.158595323562622, 1.1343514919281006, 1.1012662649154663, 1.100319266319275, 1.0901843309402466, 1.0889891386032104, 1.0770854949951172, 1.0718848705291748, 1.0716878175735474, 1.0650639533996582, 1.0616613626480103, 1.0593602657318115, 1.054815649986267, 1.0543869733810425, 1.05336332321167, 1.0494489669799805, 1.0462555885314941, 1.0449786186218262, 1.0432971715927124, 1.0429006814956665, 1.042389988899231, 1.0401784181594849, 1.0396082401275635, 1.0387934446334839, 1.034988284111023, 1.0348562002182007, 1.030577540397644, 1.0301995277404785, 1.0295625925064087, 1.028271198272705, 1.0279170274734497, 1.0271015167236328, 1.0266664028167725, 1.0265241861343384, 1.023804783821106, 1.0235673189163208, 1.0231846570968628, 1.0214248895645142, 1.0212063789367676, 1.0205072164535522, 1.018837809562683, 1.0185250043869019, 1.017386794090271, 1.016036033630371, 1.0149904489517212, 1.0148179531097412, 1.014756679534912, 1.0143260955810547, 1.0142322778701782]"
275,276,"[32, 1, 780, 648, 736, 733, 1073, 608, 318, 260, 104, 593, 788, 62, 110, 356, 141, 480, 5, 1356, 653, 589, 7, 95, 344, 1210, 50, 786, 661, 296, 25, 150, 17, 637, 527, 47, 802, 364, 165, 457, 590, 112, 6, 135, 377, 743, 380, 494, 588, 784]","[1.0679612159729004, 1.046860694885254, 1.03322172164917, 0.9917835593223572, 0.9733597040176392, 0.9720755219459534, 0.9626270532608032, 0.9497902393341064, 0.9475851655006409, 0.9430239200592041, 0.930857241153717, 0.9156301617622375, 0.9154220819473267, 0.9100550413131714, 0.9011648893356323, 0.8991287350654602, 0.8965485095977783, 0.8948827981948853, 0.8936364054679871, 0.8911611437797546, 0.8895655274391174, 0.8863536715507507, 0.8739690184593201, 0.8730878829956055, 0.8717753291130066, 0.8686867356300354, 0.8525362014770508, 0.8444528579711914, 0.8437652587890625, 0.840244710445404, 0.8395904302597046, 0.8368852138519287, 0.8339951634407043, 0.8266648650169373, 0.8260526657104492, 0.8259371519088745, 0.822451114654541, 0.8201544880867004, 0.8200063109397888, 0.8196852803230286, 0.8178756833076477, 0.8152140378952026, 0.8125942349433899, 0.8109657764434814, 0.8085845112800598, 0.8081902265548706, 0.8074260354042053, 0.8065023422241211, 0.8028271198272705, 0.8013312816619873]"
276,277,"[1073, 736, 780, 648, 733, 1, 95, 104, 1356, 653, 788, 141, 32, 786, 494, 661, 112, 62, 260, 7, 5, 719, 743, 802, 9, 784, 25, 65, 637, 3, 762, 17, 608, 6, 805, 376, 737, 1210, 628, 135, 852, 36, 832, 849, 14, 140, 673, 52, 708, 12]","[0.9194477796554565, 0.9095850586891174, 0.90135657787323, 0.8884662985801697, 0.8829296827316284, 0.8735952973365784, 0.8714380860328674, 0.8701399564743042, 0.8701377511024475, 0.8699139356613159, 0.8647353053092957, 0.8612599968910217, 0.8487939238548279, 0.8482895493507385, 0.8371101021766663, 0.8270653486251831, 0.8264800310134888, 0.821091890335083, 0.8155408501625061, 0.8135986328125, 0.8124208450317383, 0.7998315691947937, 0.7980037927627563, 0.7885650396347046, 0.7847877740859985, 0.7838643193244934, 0.7836406826972961, 0.7821263670921326, 0.7818666100502014, 0.7736467719078064, 0.7692999243736267, 0.761046826839447, 0.7525643110275269, 0.7502725124359131, 0.7415734529495239, 0.7382585406303406, 0.7367367744445801, 0.7352054119110107, 0.7339007258415222, 0.732724130153656, 0.7284971475601196, 0.726032555103302, 0.7205236554145813, 0.7170863151550293, 0.7114127278327942, 0.7104675769805908, 0.706465482711792, 0.6921622157096863, 0.6879293322563171, 0.676464855670929]"
277,278,"[318, 527, 2109, 3396, 593, 2144, 356, 1347, 2371, 2352, 203, 3148, 296, 4002, 1125, 50, 47, 1663, 1197, 880, 4321, 1, 3552, 3361, 39, 1230, 2369, 590, 3105, 3421, 2420, 150, 111, 595, 110, 608, 3210, 588, 3255, 3363, 1136, 1953, 1307, 2959, 2641, 1270, 2359, 480, 432, 104]","[0.6539983749389648, 0.631279468536377, 0.6271511316299438, 0.6239133477210999, 0.6186959743499756, 0.6089469790458679, 0.5948691368103027, 0.5913171172142029, 0.5790596604347229, 0.5750313401222229, 0.5691042542457581, 0.5679619908332825, 0.5621358156204224, 0.5555396676063538, 0.5545989274978638, 0.5511180758476257, 0.5479382276535034, 0.5400909185409546, 0.5386036038398743, 0.5385411977767944, 0.5365076065063477, 0.5204827189445496, 0.5193427801132202, 0.5147265195846558, 0.5135439038276672, 0.5116028189659119, 0.5049305558204651, 0.5005795359611511, 0.4994997978210449, 0.4944252073764801, 0.49232786893844604, 0.48410722613334656, 0.4807901382446289, 0.4805772602558136, 0.48048195242881775, 0.4796784222126007, 0.4774589538574219, 0.47225767374038696, 0.4695186913013458, 0.46872860193252563, 0.4687226712703705, 0.4677415192127228, 0.4599825143814087, 0.4593520164489746, 0.45502445101737976, 0.4532623589038849, 0.45035672187805176, 0.4495113492012024, 0.44530290365219116, 0.4452632963657379]"
278,279,"[109487, 1240, 89745, 2571, 54286, 70286, 106782, 68358, 318, 59315, 134130, 260, 91529, 3147, 1682, 593, 589, 1704, 68157, 99114, 2028, 356, 1200, 1196, 1291, 79132, 3578, 96079, 68954, 115713, 44191, 1214, 122886, 74458, 119145, 122904, 58559, 56174, 91500, 858, 33794, 49272, 1210, 80463, 1580, 1527, 48780, 1270, 1258, 87232]","[1.0679761171340942, 1.0527905225753784, 1.0451381206512451, 1.0387521982192993, 1.03512704372406, 1.0347700119018555, 1.0332328081130981, 1.0317078828811646, 1.0296801328659058, 1.0294784307479858, 1.0293558835983276, 1.0290478467941284, 1.0286375284194946, 1.0274410247802734, 1.0258023738861084, 1.0255168676376343, 1.0228363275527954, 1.02195143699646, 1.0218204259872437, 1.0216201543807983, 1.019128680229187, 1.0156148672103882, 1.0153172016143799, 1.0135608911514282, 1.011032223701477, 1.0109063386917114, 1.0063540935516357, 1.00386381149292, 1.0024418830871582, 1.0022778511047363, 1.0020263195037842, 1.0011098384857178, 1.0009123086929321, 0.9975419640541077, 0.997201681137085, 0.9956786632537842, 0.9948598146438599, 0.9932855367660522, 0.9919826984405518, 0.9919577836990356, 0.9903853535652161, 0.9888384938240051, 0.9874429702758789, 0.98653244972229, 0.9854353070259094, 0.9851601719856262, 0.9848234057426453, 0.9842208027839661, 0.9807342290878296, 0.9798359870910645]"
279,280,"[56367, 46578, 318, 2144, 356, 597, 4226, 500, 69122, 81845, 364, 54503, 63082, 35836, 3948, 2858, 593, 45720, 8641, 1265, 4246, 2671, 39, 58559, 1721, 8533, 6942, 2572, 1, 51662, 56949, 31685, 588, 1307, 4018, 1088, 6377, 3988, 46976, 2541, 48385, 48516, 3911, 2706, 1197, 72998, 527, 69757, 2683, 1968]","[1.1549092531204224, 1.1118322610855103, 1.1062500476837158, 1.1015589237213135, 1.0953583717346191, 1.082106351852417, 1.0642719268798828, 1.0625460147857666, 1.0597913265228271, 1.0567752122879028, 1.0502005815505981, 1.04291832447052, 1.0387121438980103, 1.0359759330749512, 1.0334618091583252, 1.033203363418579, 1.030515193939209, 1.0224575996398926, 1.0206314325332642, 1.0205681324005127, 1.0192418098449707, 1.0120604038238525, 1.0112740993499756, 1.009670376777649, 1.0067871809005737, 1.0066949129104614, 1.000976800918579, 0.9961784482002258, 0.9955837726593018, 0.9928175210952759, 0.9924553632736206, 0.9912831783294678, 0.9901555776596069, 0.9847989082336426, 0.9844670295715332, 0.9837130308151245, 0.9835854172706604, 0.9808467030525208, 0.9804577827453613, 0.9799041748046875, 0.9782804250717163, 0.9775086641311646, 0.9766334891319275, 0.9751179814338684, 0.9750305414199829, 0.9735069870948792, 0.9720585346221924, 0.9719395041465759, 0.9713577032089233, 0.9708701372146606]"
280,281,"[3897, 2694, 46578, 35836, 783, 5377, 362, 3911, 8368, 51662, 596, 1035, 428, 158, 2085, 48, 223, 6942, 2502, 2023, 543, 6377, 318, 293, 7361, 296, 356, 1381, 3949, 597, 3861, 344, 608, 6874, 527, 4878, 7147, 252, 1197, 4226, 588, 32, 231, 4973, 364, 520, 50, 5989, 8360, 586]","[0.667959988117218, 0.6609387397766113, 0.6376546621322632, 0.6153780221939087, 0.6063181757926941, 0.6047936081886292, 0.5847352743148804, 0.5843918323516846, 0.581470251083374, 0.5794974565505981, 0.5567344427108765, 0.5545870065689087, 0.5469544529914856, 0.5448017120361328, 0.5441250801086426, 0.5397742986679077, 0.5390791296958923, 0.5371190905570984, 0.5355861783027649, 0.5339107513427734, 0.533901572227478, 0.5334311723709106, 0.5330719947814941, 0.5323315858840942, 0.5282620191574097, 0.5218502283096313, 0.521450936794281, 0.5213649272918701, 0.5201452374458313, 0.5185196995735168, 0.5164819359779358, 0.5154430270195007, 0.5138927698135376, 0.5081309080123901, 0.5066279172897339, 0.5045753121376038, 0.5039931535720825, 0.5036485195159912, 0.503017783164978, 0.4995262324810028, 0.49880358576774597, 0.49694350361824036, 0.4956561028957367, 0.4953673481941223, 0.49528083205223083, 0.49456140398979187, 0.49409231543540955, 0.4913632571697235, 0.4912876486778259, 0.4911123514175415]"
281,282,"[2858, 2683, 1923, 1225, 1222, 1270, 1732, 4226, 2762, 4963, 6378, 4995, 4993, 32, 1265, 2959, 858, 7361, 2706, 1089, 3147, 1213, 150, 2329, 2571, 1136, 3578, 1036, 5669, 4027, 296, 2028, 318, 1193, 6377, 5418, 1961, 5989, 1682, 344, 47, 356, 6539, 1784, 1208, 1246, 1198, 8464, 1393, 7153]","[1.1086266040802002, 1.0734302997589111, 1.0730985403060913, 1.0692530870437622, 1.0689237117767334, 1.0670303106307983, 1.0657312870025635, 1.0656715631484985, 1.0645548105239868, 1.0643293857574463, 1.0639567375183105, 1.0621280670166016, 1.0608381032943726, 1.058767318725586, 1.0579153299331665, 1.057703971862793, 1.0538675785064697, 1.0538489818572998, 1.0533061027526855, 1.0525853633880615, 1.0488123893737793, 1.04863703250885, 1.0485038757324219, 1.0470516681671143, 1.0444552898406982, 1.0421723127365112, 1.0421297550201416, 1.03995680809021, 1.0397005081176758, 1.0396941900253296, 1.0394567251205444, 1.0383185148239136, 1.0367484092712402, 1.035519003868103, 1.0348036289215088, 1.0338093042373657, 1.0336182117462158, 1.0320565700531006, 1.0317796468734741, 1.0316287279129028, 1.0291283130645752, 1.0268266201019287, 1.0263596773147583, 1.0260282754898071, 1.0253117084503174, 1.023687720298767, 1.0224239826202393, 1.0215939283370972, 1.0215531587600708, 1.0188692808151245]"
282,283,"[1, 780, 260, 32, 318, 356, 593, 104, 648, 1073, 608, 141, 733, 1210, 736, 150, 50, 788, 480, 110, 39, 231, 367, 296, 588, 527, 17, 344, 500, 1393, 47, 364, 597, 589, 587, 1356, 1265, 380, 457, 165, 858, 590, 1196, 595, 786, 34, 95, 377, 10, 1391]","[1.0666011571884155, 0.9803227186203003, 0.9697060585021973, 0.9575116634368896, 0.9487960934638977, 0.9471701383590698, 0.9411569833755493, 0.9386813640594482, 0.9354759454727173, 0.9240140914916992, 0.9199499487876892, 0.9145130515098572, 0.9055323004722595, 0.8947843313217163, 0.8902208209037781, 0.8779259920120239, 0.8727363348007202, 0.8672762513160706, 0.8639339804649353, 0.8629485368728638, 0.8598195314407349, 0.8527680039405823, 0.851789116859436, 0.849624752998352, 0.8472920060157776, 0.8393350839614868, 0.8378692865371704, 0.8373770713806152, 0.8350456953048706, 0.8350417017936707, 0.8261232376098633, 0.8137778639793396, 0.8133471012115479, 0.8053032755851746, 0.8041327595710754, 0.7992444634437561, 0.7988641858100891, 0.7923180460929871, 0.7885003089904785, 0.7884342074394226, 0.7874358892440796, 0.7837955355644226, 0.7774404883384705, 0.774268388748169, 0.7660399675369263, 0.7657874226570129, 0.7606253027915955, 0.7605337500572205, 0.7588486075401306, 0.7558169364929199]"
283,284,"[434, 292, 380, 208, 329, 185, 153, 316, 592, 349, 225, 231, 588, 165, 10, 344, 21, 161, 432, 590, 150, 318, 253, 364, 266, 339, 377, 442, 597, 300, 539, 454, 19, 288, 296, 420, 595, 410, 500, 474, 160, 593, 435, 367, 457, 317, 480, 315, 34, 47]","[1.0236884355545044, 1.021726369857788, 1.0188390016555786, 1.0178474187850952, 1.0106056928634644, 1.00821852684021, 1.0079739093780518, 1.006289005279541, 1.0015703439712524, 1.0000183582305908, 0.9993218183517456, 0.9981161952018738, 0.9979910254478455, 0.9971464276313782, 0.9939164519309998, 0.9937244653701782, 0.9922593832015991, 0.992231547832489, 0.9872468113899231, 0.9844772219657898, 0.9837900996208191, 0.9834184646606445, 0.9830085635185242, 0.9801075458526611, 0.9782015681266785, 0.9781251549720764, 0.9768820405006409, 0.9766329526901245, 0.9761582016944885, 0.9750229716300964, 0.9737210273742676, 0.972465991973877, 0.9724494218826294, 0.9718942642211914, 0.9717596769332886, 0.9717379212379456, 0.9717344045639038, 0.9674626588821411, 0.9670590162277222, 0.9664286971092224, 0.9650699496269226, 0.9650307893753052, 0.9637517929077148, 0.9636521339416504, 0.9633828401565552, 0.9622612595558167, 0.962037205696106, 0.9614613056182861, 0.9597908854484558, 0.959578812122345]"
284,285,"[904, 912, 527, 593, 1213, 1193, 1221, 858, 111, 608, 296, 50, 318, 2858, 1252, 1207, 1276, 1219, 1089, 903, 2028, 1197, 47, 1247, 3897, 356, 1704, 2762, 1136, 750, 908, 4226, 1617, 1198, 4973, 6016, 3949, 2959, 953, 260, 2076, 1208, 1225, 7361, 1196, 1222, 1206, 110, 2329, 924]","[0.9311969876289368, 0.8846186399459839, 0.8830667734146118, 0.8697284460067749, 0.8693515658378601, 0.8675630688667297, 0.8675197958946228, 0.8671017289161682, 0.8605614304542542, 0.849931538105011, 0.8444249033927917, 0.8352550864219666, 0.835006594657898, 0.8338085412979126, 0.8323134183883667, 0.8183422684669495, 0.812305748462677, 0.8078263401985168, 0.799308180809021, 0.7937154173851013, 0.792995035648346, 0.7922598719596863, 0.7918509840965271, 0.7903943657875061, 0.7868155241012573, 0.7848750352859497, 0.7726225852966309, 0.7633548378944397, 0.760588526725769, 0.7562256455421448, 0.7548906803131104, 0.7542984485626221, 0.75059574842453, 0.747314989566803, 0.7433059215545654, 0.7412464618682861, 0.7367988228797913, 0.7355518937110901, 0.7308064699172974, 0.7273825407028198, 0.7258910536766052, 0.7242869734764099, 0.7230557203292847, 0.722309410572052, 0.7115060687065125, 0.7112075090408325, 0.711189329624176, 0.7077891230583191, 0.7042344212532043, 0.7040671110153198]"
285,286,"[296, 593, 318, 356, 527, 1, 47, 110, 50, 480, 1721, 2028, 150, 2762, 457, 589, 858, 588, 4306, 367, 2571, 4995, 2858, 608, 260, 1704, 364, 1196, 4963, 1097, 1210, 1580, 3996, 780, 5445, 597, 500, 5952, 223, 1221, 587, 6377, 3147, 1961, 595, 1265, 293, 231, 1193, 1625]","[1.1095412969589233, 1.0955827236175537, 1.0946348905563354, 1.0848742723464966, 1.0725858211517334, 1.053516149520874, 1.0361915826797485, 1.0350788831710815, 1.0268239974975586, 1.0238630771636963, 1.0189266204833984, 1.0188159942626953, 1.017769694328308, 1.0169603824615479, 1.0156539678573608, 1.0143011808395386, 1.0060487985610962, 1.0033894777297974, 1.0028742551803589, 0.9991567134857178, 0.9983828067779541, 0.9930884838104248, 0.9923757910728455, 0.9922150373458862, 0.9915956258773804, 0.9905675053596497, 0.990125834941864, 0.9888996481895447, 0.9868623614311218, 0.9846662282943726, 0.978503942489624, 0.9781612753868103, 0.9770306944847107, 0.9759423136711121, 0.9756481051445007, 0.9756331443786621, 0.9738295674324036, 0.9736039042472839, 0.9691168069839478, 0.9674333930015564, 0.9671934843063354, 0.9668914675712585, 0.9650187492370605, 0.9648128151893616, 0.9644168615341187, 0.9606208205223083, 0.9590044617652893, 0.9583650827407837, 0.957654595375061, 0.9550923705101013]"
286,287,"[3996, 1210, 3408, 1073, 260, 5445, 2858, 4979, 608, 2502, 4995, 733, 5349, 2692, 1206, 3977, 4027, 1035, 736, 1517, 3793, 1393, 858, 1270, 708, 788, 2174, 1196, 1097, 3897, 1265, 4993, 141, 2716, 2355, 16, 223, 3147, 3052, 648, 780, 2396, 1917, 6711, 3948, 3623, 4022, 1193, 1288, 2028]","[1.1358166933059692, 1.0826048851013184, 1.0819613933563232, 1.0749366283416748, 1.0734630823135376, 1.0723220109939575, 1.0645887851715088, 1.0636476278305054, 1.0588539838790894, 1.0546441078186035, 1.0526974201202393, 1.0471625328063965, 1.0406525135040283, 1.0391350984573364, 1.0344974994659424, 1.0239253044128418, 1.0230882167816162, 1.0194973945617676, 1.0186803340911865, 1.0149288177490234, 1.0146396160125732, 1.0126762390136719, 1.0094599723815918, 1.0087721347808838, 1.008254051208496, 1.008179783821106, 1.0061396360397339, 1.0044630765914917, 1.0022788047790527, 1.0017383098602295, 1.000388264656067, 0.9961596727371216, 0.9955662488937378, 0.9928713440895081, 0.9918594360351562, 0.9915336966514587, 0.9912145733833313, 0.9908998608589172, 0.9898502826690674, 0.9873915314674377, 0.9865174889564514, 0.9845172166824341, 0.9824941158294678, 0.9824556112289429, 0.9781842231750488, 0.9750374555587769, 0.974397599697113, 0.9736011624336243, 0.9719159603118896, 0.9678378701210022]"
287,288,"[1441, 1953, 1345, 1792, 3301, 2, 2617, 3210, 2657, 2321, 2003, 19, 1287, 3408, 858, 3098, 3827, 2288, 1967, 2010, 2193, 4638, 586, 2161, 762, 1917, 1717, 4855, 2871, 720, 2455, 3552, 1333, 2174, 653, 2054, 4025, 3911, 316, 296, 3698, 1049, 3033, 2959, 2137, 455, 2950, 2470, 185, 1665]","[1.1804481744766235, 1.161812663078308, 1.1511883735656738, 1.150275707244873, 1.1485369205474854, 1.1469634771347046, 1.1449576616287231, 1.1443229913711548, 1.1424473524093628, 1.1338273286819458, 1.1337090730667114, 1.125841498374939, 1.123093843460083, 1.1182368993759155, 1.1177968978881836, 1.117458462715149, 1.1113859415054321, 1.1099674701690674, 1.1065869331359863, 1.1036192178726196, 1.1020458936691284, 1.099663496017456, 1.0984177589416504, 1.097679853439331, 1.0967018604278564, 1.0954558849334717, 1.0935908555984497, 1.0927608013153076, 1.0912243127822876, 1.0896306037902832, 1.0891379117965698, 1.0831907987594604, 1.08267343044281, 1.0783486366271973, 1.0777000188827515, 1.0775036811828613, 1.0751222372055054, 1.0750244855880737, 1.0740407705307007, 1.0702173709869385, 1.068729281425476, 1.0677050352096558, 1.0673471689224243, 1.0670640468597412, 1.0666532516479492, 1.0658965110778809, 1.0658069849014282, 1.0599839687347412, 1.0595909357070923, 1.059137225151062]"
288,289,"[1208, 16, 266, 1080, 1258, 1101, 2710, 708, 2174, 1304, 235, 1517, 780, 480, 1917, 2797, 1073, 648, 1220, 7, 750, 788, 594, 1288, 3, 2012, 1356, 457, 592, 736, 223, 1090, 32, 1, 2987, 541, 377, 551, 95, 141, 25, 586, 555, 344, 608, 786, 589, 784, 376, 150]","[0.790388286113739, 0.7600452899932861, 0.7578616738319397, 0.7457491159439087, 0.7444261908531189, 0.7442800402641296, 0.723628044128418, 0.7195135951042175, 0.7144951224327087, 0.7135221362113953, 0.7132010459899902, 0.7043588757514954, 0.6993109583854675, 0.6960561275482178, 0.6912156343460083, 0.686540424823761, 0.6785280704498291, 0.6783148050308228, 0.6777981519699097, 0.6752050518989563, 0.6745343208312988, 0.6704690456390381, 0.6691447496414185, 0.6662492156028748, 0.6587069630622864, 0.6558992266654968, 0.6538132429122925, 0.6528715491294861, 0.6512517333030701, 0.6488077044487, 0.6467207074165344, 0.6384700536727905, 0.6382747888565063, 0.638067364692688, 0.6295300722122192, 0.6247476935386658, 0.6235896944999695, 0.6235429048538208, 0.6233459115028381, 0.6231052875518799, 0.6208691000938416, 0.6174753904342651, 0.6148055195808411, 0.6111360192298889, 0.6099410057067871, 0.6098918318748474, 0.6097769141197205, 0.6055775284767151, 0.6015692353248596, 0.5995186567306519]"
289,290,"[922, 1084, 1252, 2243, 1302, 923, 898, 903, 1094, 1219, 3072, 356, 318, 2076, 1237, 953, 1079, 1228, 924, 50, 908, 1224, 593, 930, 296, 969, 1204, 1172, 608, 1358, 1269, 480, 910, 2761, 1617, 1952, 272, 2951, 2628, 1304, 1394, 913, 1387, 1303, 1234, 1093, 2020, 909, 2599, 3175]","[1.0841325521469116, 1.0776172876358032, 1.0747220516204834, 1.0724234580993652, 1.0675315856933594, 1.0654406547546387, 1.0619977712631226, 1.056569218635559, 1.056541919708252, 1.0558605194091797, 1.050574541091919, 1.0474305152893066, 1.0469090938568115, 1.0461812019348145, 1.0459527969360352, 1.0445129871368408, 1.0439348220825195, 1.040392279624939, 1.038249135017395, 1.0281845331192017, 1.028120756149292, 1.0268445014953613, 1.0259026288986206, 1.0258903503417969, 1.0253968238830566, 1.0246554613113403, 1.0207812786102295, 1.0201349258422852, 1.018700122833252, 1.0182054042816162, 1.0140342712402344, 1.0139505863189697, 1.0129928588867188, 1.0126430988311768, 1.0114556550979614, 1.0111417770385742, 1.010102391242981, 1.0093313455581665, 1.0089905261993408, 1.0058362483978271, 1.0055949687957764, 1.0053566694259644, 1.004400610923767, 1.0035533905029297, 1.002009391784668, 0.9989214539527893, 0.9975870847702026, 0.9969407916069031, 0.9968874454498291, 0.9954985976219177]"
