userId,itemIds,scores
297,"[516, 4746, 1325, 1028, 6385, 4833, 1928, 8042, 8952, 6335, 9054, 8606, 4318, 3749, 9050, 3409, 7807, 5402, 4167, 4859, 4170, 3419, 4087, 1581, 1092, 7840, 9132, 9262, 4319, 8382, 4265, 3611, 9606, 1846, 6414, 5447, 5309, 8086, 6144, 2490, 7634, 3375, 379, 2436, 3593, 3940, 3965, 8878, 7115, 1479]","[1.1848782300949097, 1.149795413017273, 1.1456483602523804, 1.129660964012146, 1.1243144273757935, 1.1230344772338867, 1.1195656061172485, 1.113440752029419, 1.1129547357559204, 1.1116520166397095, 1.109315037727356, 1.1054086685180664, 1.1033083200454712, 1.096490502357483, 1.0945334434509277, 1.0924452543258667, 1.0896239280700684, 1.0886766910552979, 1.083113193511963, 1.0821788311004639, 1.0806479454040527, 1.078904628753662, 1.0788556337356567, 1.0787638425827026, 1.0773063898086548, 1.0767662525177002, 1.0736687183380127, 1.0697470903396606, 1.0677169561386108, 1.0675910711288452, 1.0669190883636475, 1.0642729997634888, 1.064203143119812, 1.0635801553726196, 1.0625475645065308, 1.061117172241211, 1.0610439777374268, 1.060724139213562, 1.0603820085525513, 1.0595589876174927, 1.0591059923171997, 1.0583391189575195, 1.0580915212631226, 1.0576870441436768, 1.0568243265151978, 1.0566565990447998, 1.0563048124313354, 1.0550024509429932, 1.0545141696929932, 1.0538207292556763]"
298,"[3032, 3222, 3184, 1036, 1020, 2191, 3065, 1018, 1198, 1092, 1022, 2436, 247, 1032, 2311, 1714, 1080, 1016, 3392, 1062, 1344, 1647, 748, 1308, 2240, 3066, 554, 2355, 1019, 458, 341, 3014, 1113, 805, 1470, 303, 1043, 557, 2526, 1683, 898, 3373, 3187, 502, 951, 107, 2814, 3635, 1087, 4182]","[0.8043767809867859, 0.7919106483459473, 0.7735916376113892, 0.7680734395980835, 0.7587664723396301, 0.7519250512123108, 0.7409884929656982, 0.737242579460144, 0.735283613204956, 0.7310574054718018, 0.7305835485458374, 0.7134225964546204, 0.7110037207603455, 0.710891842842102, 0.7070378661155701, 0.7051941752433777, 0.7031551599502563, 0.7025357484817505, 0.700363278388977, 0.7001282572746277, 0.6984931230545044, 0.6935051083564758, 0.6881271004676819, 0.686866044998169, 0.686125636100769, 0.6857748627662659, 0.6844460964202881, 0.6783785223960876, 0.6781689524650574, 0.671493411064148, 0.6699196100234985, 0.6593968272209167, 0.6593812108039856, 0.658987283706665, 0.6535066962242126, 0.6524937152862549, 0.652421772480011, 0.6513009071350098, 0.6429648995399475, 0.6405791640281677, 0.6332595944404602, 0.6264761090278625, 0.6144181489944458, 0.6131469011306763, 0.5993728041648865, 0.5945751667022705, 0.5922815203666687, 0.5920916199684143, 0.58895343542099, 0.5852070450782776]"
299,"[7043, 2526, 8493, 5630, 502, 2191, 303, 4829, 3577, 4182, 5759, 1459, 1714, 282, 3349, 557, 4878, 2436, 748, 2233, 2355, 341, 1975, 1016, 49, 7315, 4165, 1043, 6726, 2696, 5177, 7355, 5411, 3032, 6418, 8536, 8877, 247, 9352, 2898, 1020, 7303, 4087, 715, 279, 1971, 6754, 943, 5094, 46]","[0.9455726146697998, 0.9244216680526733, 0.9113184213638306, 0.900987446308136, 0.8987655639648438, 0.8960293531417847, 0.8916553854942322, 0.8910372257232666, 0.872182309627533, 0.8674007654190063, 0.8661608099937439, 0.8643571138381958, 0.8619998693466187, 0.8524178862571716, 0.8522211313247681, 0.8464750647544861, 0.8436732292175293, 0.8415398001670837, 0.8403668403625488, 0.8323872089385986, 0.8310036063194275, 0.8302684426307678, 0.8277215957641602, 0.82706618309021, 0.814622163772583, 0.8084871768951416, 0.8067113757133484, 0.8029804825782776, 0.7973026037216187, 0.7904995679855347, 0.786286473274231, 0.7862574458122253, 0.785327136516571, 0.7839176058769226, 0.783087968826294, 0.7814232110977173, 0.7778529524803162, 0.7776039838790894, 0.7761848568916321, 0.766410768032074, 0.7658189535140991, 0.7653139233589172, 0.7650437355041504, 0.7601473927497864, 0.7553457021713257, 0.7543318271636963, 0.7511765360832214, 0.7503255605697632, 0.7497166395187378, 0.7483460903167725]"
300,"[31, 341, 557, 303, 282, 748, 502, 5094, 561, 688, 555, 49, 568, 107, 349, 2696, 139, 247, 5177, 458, 0, 1470, 1459, 46, 1032, 4154, 1204, 1087, 4184, 554, 2355, 477, 1092, 596, 1043, 1714, 2191, 2436, 438, 329, 1018, 4857, 362, 4829, 3577, 1016, 3032, 154, 553, 218]","[1.112336277961731, 1.1063848733901978, 1.0898250341415405, 1.0814688205718994, 1.056623101234436, 1.0422056913375854, 1.0418858528137207, 1.0379176139831543, 1.0329450368881226, 1.032709002494812, 1.0313490629196167, 1.024834394454956, 1.0226161479949951, 1.0205053091049194, 1.0201187133789062, 1.019525408744812, 1.0187023878097534, 1.0180866718292236, 1.017329216003418, 1.0162824392318726, 1.0132520198822021, 1.0119004249572754, 1.0080612897872925, 1.007804036140442, 1.005902647972107, 1.0053073167800903, 1.002239465713501, 1.0022261142730713, 0.9999917149543762, 0.9963504076004028, 0.9906727075576782, 0.9899863004684448, 0.9874778389930725, 0.9845506548881531, 0.9838426113128662, 0.9827286005020142, 0.9815685749053955, 0.9794415235519409, 0.9779641628265381, 0.9718563556671143, 0.9711452126502991, 0.969981849193573, 0.9667209386825562, 0.9665164947509766, 0.9648007154464722, 0.9637349247932434, 0.9636406302452087, 0.9617241621017456, 0.9611148238182068, 0.9607491493225098]"
301,"[688, 557, 0, 596, 303, 568, 31, 107, 49, 554, 247, 341, 282, 502, 662, 458, 46, 438, 131, 659, 92, 24, 930, 555, 16, 5, 362, 35, 139, 1032, 61, 279, 154, 329, 1170, 694, 556, 361, 352, 748, 696, 9, 142, 349, 274, 6, 20, 552, 101, 435]","[1.0161501169204712, 0.9873911142349243, 0.9823762774467468, 0.9812862277030945, 0.9688172936439514, 0.9669576287269592, 0.9628967046737671, 0.9488962292671204, 0.941235363483429, 0.9340306520462036, 0.9306161403656006, 0.9238946437835693, 0.9151384234428406, 0.9029926657676697, 0.9010819792747498, 0.8915213346481323, 0.8899533152580261, 0.8884444236755371, 0.8814226984977722, 0.8741310834884644, 0.8731260895729065, 0.871426522731781, 0.8674513697624207, 0.85019451379776, 0.8447443842887878, 0.8413254618644714, 0.8375725150108337, 0.8366253972053528, 0.8360494375228882, 0.8240289092063904, 0.82097327709198, 0.8131160736083984, 0.8130576610565186, 0.8118255734443665, 0.8005918264389038, 0.7998059988021851, 0.7947936654090881, 0.7939095497131348, 0.7839139699935913, 0.7829911708831787, 0.7803379893302917, 0.7789775133132935, 0.7675144672393799, 0.7643946409225464, 0.7633748054504395, 0.7626571655273438, 0.7624127864837646, 0.7595371603965759, 0.7564455270767212, 0.7538251280784607]"
302,"[1020, 1032, 1018, 1022, 2191, 1344, 1113, 1308, 1036, 247, 1062, 458, 554, 1092, 2240, 898, 3222, 1170, 1080, 954, 1714, 1302, 3392, 3032, 688, 516, 4410, 951, 1185, 1348, 1470, 3635, 107, 1605, 1412, 1999, 2990, 2387, 2436, 4480, 1795, 1126, 2552, 805, 1198, 1698, 4427, 2311, 748, 556]","[0.9925793409347534, 0.9869599342346191, 0.9834967851638794, 0.9464885592460632, 0.9423293471336365, 0.9339700937271118, 0.9337278604507446, 0.9324852228164673, 0.929501473903656, 0.9291401505470276, 0.9270896911621094, 0.9212658405303955, 0.9212628602981567, 0.9211398959159851, 0.9180390238761902, 0.9107686281204224, 0.9012672305107117, 0.8996537327766418, 0.8973172903060913, 0.8950834274291992, 0.889016330242157, 0.8812081217765808, 0.8782668709754944, 0.8710855841636658, 0.8645586371421814, 0.8625088334083557, 0.8540269136428833, 0.8530057668685913, 0.8504000902175903, 0.8476248979568481, 0.8446552753448486, 0.8410456776618958, 0.8388922214508057, 0.8349924087524414, 0.8287832140922546, 0.8257306218147278, 0.8235644102096558, 0.8229628801345825, 0.8226866126060486, 0.820625901222229, 0.8183531165122986, 0.8167372941970825, 0.8164122104644775, 0.8120360970497131, 0.807443380355835, 0.8071836233139038, 0.806339681148529, 0.8052470088005066, 0.8047968745231628, 0.8008794188499451]"
303,"[139, 1068, 552, 1032, 1170, 1470, 23, 1018, 353, 662, 1202, 688, 247, 1348, 527, 1344, 518, 352, 38, 0, 600, 1062, 1092, 1006, 107, 33, 659, 554, 555, 438, 184, 596, 31, 1315, 47, 341, 1, 898, 951, 696, 1087, 502, 2039, 1361, 897, 553, 157, 1020, 458, 330]","[1.1168559789657593, 1.1121296882629395, 1.1010055541992188, 1.099814534187317, 1.0873991250991821, 1.0846600532531738, 1.0845999717712402, 1.0739229917526245, 1.0674855709075928, 1.066459059715271, 1.0653386116027832, 1.0634496212005615, 1.0587408542633057, 1.0542503595352173, 1.0506385564804077, 1.0487254858016968, 1.041916012763977, 1.0399516820907593, 1.0399333238601685, 1.038392424583435, 1.0381581783294678, 1.0377343893051147, 1.037052035331726, 1.0359840393066406, 1.0357999801635742, 1.034993052482605, 1.030339241027832, 1.0288491249084473, 1.0283416509628296, 1.0246633291244507, 1.0235522985458374, 1.0229713916778564, 1.022358775138855, 1.0217591524124146, 1.0217235088348389, 1.0210434198379517, 1.0204453468322754, 1.01986825466156, 1.01934015750885, 1.018088936805725, 1.015985131263733, 1.0153968334197998, 1.013658881187439, 1.0126301050186157, 1.0119099617004395, 1.0090742111206055, 1.0088828802108765, 1.008026123046875, 1.0077266693115234, 1.0066801309585571]"
304,"[1087, 154, 7425, 7948, 1052, 670, 8720, 8340, 5402, 4367, 139, 108, 9093, 5625, 349, 1389, 9357, 365, 4140, 6271, 5815, 6329, 6326, 557, 1062, 5807, 516, 3985, 5810, 1459, 9, 554, 5797, 279, 1181, 4184, 107, 8382, 7123, 7991, 7666, 6848, 6370, 9101, 3211, 2311, 5390, 2373, 2617, 9575]","[1.1699934005737305, 1.1518211364746094, 1.1424355506896973, 1.1314109563827515, 1.1308423280715942, 1.1306068897247314, 1.119996428489685, 1.1135375499725342, 1.1119587421417236, 1.1113810539245605, 1.1109448671340942, 1.1104499101638794, 1.1038322448730469, 1.102168321609497, 1.097385048866272, 1.0896382331848145, 1.0882736444473267, 1.082606315612793, 1.0817095041275024, 1.0786595344543457, 1.0737992525100708, 1.0731714963912964, 1.0720933675765991, 1.0697190761566162, 1.0696922540664673, 1.0682926177978516, 1.0680667161941528, 1.068050742149353, 1.067995548248291, 1.0674872398376465, 1.0645549297332764, 1.0628437995910645, 1.0617046356201172, 1.0587294101715088, 1.0575405359268188, 1.0570125579833984, 1.056655764579773, 1.0564820766448975, 1.054929494857788, 1.0526593923568726, 1.0524108409881592, 1.0487439632415771, 1.0481842756271362, 1.0478819608688354, 1.0477650165557861, 1.0470678806304932, 1.0463727712631226, 1.0462250709533691, 1.0460063219070435, 1.0456713438034058]"
305,"[7511, 7401, 7157, 7590, 7964, 8155, 6635, 3211, 3638, 6726, 5810, 5094, 8604, 6155, 4207, 9461, 7215, 7039, 6459, 8877, 7128, 8420, 9657, 9253, 2236, 9492, 2627, 8344, 7996, 5713, 8301, 9676, 4059, 5802, 7393, 6182, 2898, 7013, 9620, 8339, 5447, 8148, 8534, 6418, 7083, 4318, 7735, 7948, 4093, 9452]","[1.001796841621399, 0.9999956488609314, 0.9980642795562744, 0.9966535568237305, 0.9833521246910095, 0.9724563360214233, 0.9685284495353699, 0.9578421711921692, 0.9527560472488403, 0.9363178014755249, 0.9348496794700623, 0.9340267181396484, 0.9259685277938843, 0.9241621494293213, 0.9171246290206909, 0.9147502183914185, 0.9144681692123413, 0.9047175645828247, 0.9039697051048279, 0.9022895097732544, 0.8977750539779663, 0.8952181935310364, 0.8912345170974731, 0.8886086940765381, 0.8870701193809509, 0.8865096569061279, 0.8863469958305359, 0.883548378944397, 0.8827002048492432, 0.8816653490066528, 0.8784546256065369, 0.8762396574020386, 0.8756800889968872, 0.8737015128135681, 0.8708431720733643, 0.8707289695739746, 0.8698645830154419, 0.8697691559791565, 0.8695071935653687, 0.8668631315231323, 0.8661472797393799, 0.8638102412223816, 0.8616868853569031, 0.8614563941955566, 0.8613043427467346, 0.8605824708938599, 0.8605651259422302, 0.8594219088554382, 0.8589010238647461, 0.8588054180145264]"
306,"[1403, 550, 2458, 2192, 2627, 1080, 1030, 5713, 3294, 5802, 394, 9415, 920, 3427, 1932, 1680, 1147, 3883, 945, 613, 1041, 2784, 204, 4154, 1100, 1824, 2229, 2490, 3830, 6406, 2312, 6206, 2215, 8026, 2284, 303, 2295, 2728, 1124, 2386, 1430, 8196, 1513, 5504, 1440, 3788, 1164, 2696, 5637, 329]","[1.1638298034667969, 1.142553687095642, 1.1232696771621704, 1.1193716526031494, 1.1089307069778442, 1.1016685962677002, 1.1010674238204956, 1.1001302003860474, 1.0997165441513062, 1.0994946956634521, 1.0988236665725708, 1.097459077835083, 1.0919463634490967, 1.0894261598587036, 1.0872106552124023, 1.0849970579147339, 1.0846832990646362, 1.0815550088882446, 1.0797702074050903, 1.073840618133545, 1.0731323957443237, 1.0703274011611938, 1.0701440572738647, 1.0696377754211426, 1.06821870803833, 1.0674359798431396, 1.0668082237243652, 1.0657341480255127, 1.065722107887268, 1.0649527311325073, 1.0638792514801025, 1.0629422664642334, 1.06011962890625, 1.0593608617782593, 1.057529330253601, 1.0566133260726929, 1.0547133684158325, 1.053930640220642, 1.0538322925567627, 1.0530362129211426, 1.052108645439148, 1.0504447221755981, 1.049936056137085, 1.049799919128418, 1.0497475862503052, 1.0477157831192017, 1.047631859779358, 1.0472593307495117, 1.0462929010391235, 1.0459660291671753]"
307,"[557, 282, 341, 349, 303, 0, 553, 502, 46, 139, 107, 49, 352, 5630, 554, 568, 551, 247, 559, 477, 438, 279, 218, 6137, 5094, 6418, 7043, 4829, 458, 8493, 31, 9, 329, 793, 5177, 688, 4099, 324, 4182, 748, 555, 3635, 33, 596, 561, 2898, 365, 556, 898, 1018]","[1.2164361476898193, 1.2000333070755005, 1.1950377225875854, 1.1915591955184937, 1.1895540952682495, 1.1786829233169556, 1.1704037189483643, 1.157366156578064, 1.147137999534607, 1.1342169046401978, 1.1266155242919922, 1.0983834266662598, 1.0829360485076904, 1.0645958185195923, 1.0638421773910522, 1.0623375177383423, 1.0575876235961914, 1.0536209344863892, 1.053462028503418, 1.0505621433258057, 1.0351269245147705, 1.0305393934249878, 1.0295723676681519, 1.0131841897964478, 1.01090407371521, 1.0103356838226318, 1.0089868307113647, 1.0085651874542236, 1.0065090656280518, 1.0049340724945068, 1.0035653114318848, 1.00192391872406, 1.0009056329727173, 0.999237060546875, 0.995334267616272, 0.9943187236785889, 0.9898615479469299, 0.9878345131874084, 0.9817688465118408, 0.9781846404075623, 0.9701079726219177, 0.969556987285614, 0.9645301699638367, 0.9630343317985535, 0.9628222584724426, 0.9612360596656799, 0.9604781270027161, 0.9589695930480957, 0.95550936460495, 0.9549468755722046]"
308,"[670, 785, 784, 1074, 1016, 1098, 998, 3032, 2191, 1052, 1041, 1029, 805, 2436, 833, 1080, 793, 2355, 748, 1072, 794, 1043, 1705, 1091, 789, 1470, 1025, 1971, 1023, 1459, 1026, 1085, 2658, 791, 1086, 779, 1714, 1020, 1030, 1094, 1069, 1344, 1747, 2519, 956, 1440, 4829, 1381, 1036, 3392]","[1.1569904088974, 1.0179815292358398, 1.0075639486312866, 1.0011284351348877, 0.992767333984375, 0.9839423298835754, 0.9780253767967224, 0.9775434732437134, 0.9737982153892517, 0.9700266718864441, 0.9638116955757141, 0.961932361125946, 0.9617508053779602, 0.9577795267105103, 0.954265832901001, 0.9536561965942383, 0.9478719234466553, 0.9470290541648865, 0.9464089274406433, 0.9443212151527405, 0.9432327151298523, 0.9431591629981995, 0.9423408508300781, 0.9418598413467407, 0.9401600956916809, 0.9383489489555359, 0.9382796883583069, 0.931404173374176, 0.9305040240287781, 0.9287108778953552, 0.9162618517875671, 0.9155449271202087, 0.9145628213882446, 0.9108000993728638, 0.9075852036476135, 0.9060900807380676, 0.9053403735160828, 0.9033121466636658, 0.902891993522644, 0.9011947512626648, 0.8943925499916077, 0.8884322643280029, 0.8880364894866943, 0.8837261199951172, 0.8813631534576416, 0.8800172209739685, 0.8774778246879578, 0.8732775449752808, 0.8685950636863708, 0.8666026592254639]"
309,"[1126, 247, 1020, 1092, 1032, 1302, 988, 667, 101, 15, 1018, 1056, 1087, 1019, 3635, 659, 748, 747, 4480, 2311, 1042, 898, 3392, 1999, 2387, 954, 1207, 1344, 670, 1113, 5094, 3032, 1055, 793, 1170, 4184, 804, 1191, 2131, 2552, 1030, 1348, 3182, 1069, 4410, 1714, 1110, 982, 504, 303]","[0.9357659816741943, 0.9309728741645813, 0.919455349445343, 0.9172263145446777, 0.9092011451721191, 0.9039224982261658, 0.9026700258255005, 0.8951116800308228, 0.8871279954910278, 0.883915364742279, 0.879666805267334, 0.8776829242706299, 0.8709737062454224, 0.8644370436668396, 0.8625854253768921, 0.862155556678772, 0.860691249370575, 0.8582104444503784, 0.8488507270812988, 0.8474498987197876, 0.8424105644226074, 0.8371595144271851, 0.832596480846405, 0.8310613632202148, 0.8254182934761047, 0.824848473072052, 0.8240648508071899, 0.8239845037460327, 0.822184145450592, 0.8196208477020264, 0.8191467523574829, 0.8108799457550049, 0.8096061944961548, 0.8083482384681702, 0.8067523241043091, 0.8062634468078613, 0.8025176525115967, 0.8024958968162537, 0.80167555809021, 0.8016507625579834, 0.7986564040184021, 0.7984148859977722, 0.7982031106948853, 0.7981361746788025, 0.7969907522201538, 0.7956025004386902, 0.7935043573379517, 0.7916722893714905, 0.7898367047309875, 0.788803219795227]"
310,"[1348, 1302, 954, 1126, 1030, 3392, 2387, 1080, 1852, 4480, 1999, 1605, 5063, 1170, 15, 1110, 1698, 1217, 2306, 1191, 4410, 1412, 1032, 934, 5084, 2552, 3373, 1202, 1470, 2131, 3635, 1971, 1069, 688, 3421, 1042, 2611, 1018, 1344, 1308, 600, 6, 930, 639, 247, 1399, 1020, 951, 747, 4427]","[0.8031656742095947, 0.7854341268539429, 0.7789633274078369, 0.7704457640647888, 0.7669550776481628, 0.7605807781219482, 0.7536498308181763, 0.752219557762146, 0.751960277557373, 0.7461279034614563, 0.7418952584266663, 0.741814374923706, 0.7392147183418274, 0.735206663608551, 0.7319506406784058, 0.7209583520889282, 0.7159386277198792, 0.7143507599830627, 0.7114273905754089, 0.7087383270263672, 0.7081897258758545, 0.6994629502296448, 0.6984764337539673, 0.698382556438446, 0.6948665976524353, 0.6898232102394104, 0.6739338636398315, 0.6737938523292542, 0.6730911135673523, 0.6681147217750549, 0.6661824584007263, 0.6627933382987976, 0.6613088846206665, 0.6587110161781311, 0.656441330909729, 0.6529904007911682, 0.6528346538543701, 0.6523391008377075, 0.6486263871192932, 0.6471238136291504, 0.6420739889144897, 0.6408949494361877, 0.6407374739646912, 0.6353650689125061, 0.6342641115188599, 0.6311017870903015, 0.6294717788696289, 0.6289470791816711, 0.6289036870002747, 0.6272012591362]"
311,"[4427, 1134, 1036, 1041, 1756, 1018, 1939, 1707, 805, 1022, 944, 1037, 4410, 1032, 951, 554, 516, 1080, 1680, 1348, 3682, 2533, 1488, 1381, 1389, 458, 2311, 1609, 1872, 107, 973, 4182, 1159, 1044, 1088, 31, 4480, 4184, 3280, 1021, 435, 2240, 1147, 1183, 1432, 247, 240, 1062, 670, 1217]","[1.0830363035202026, 1.082862138748169, 1.082360863685608, 1.07081937789917, 1.0679740905761719, 1.05916166305542, 1.0548691749572754, 1.039026141166687, 1.0358473062515259, 1.0248039960861206, 1.0229008197784424, 1.0198708772659302, 1.019208312034607, 1.0189788341522217, 1.0185736417770386, 1.0146536827087402, 1.014638066291809, 1.00632643699646, 1.0054380893707275, 1.0048751831054688, 1.0046509504318237, 1.0029501914978027, 1.0022642612457275, 1.0017895698547363, 1.0010977983474731, 1.0003314018249512, 0.9991715550422668, 0.9986996054649353, 0.9926136136054993, 0.990797221660614, 0.9907870292663574, 0.9903531074523926, 0.9900525212287903, 0.98946213722229, 0.9874017834663391, 0.986708402633667, 0.9851470589637756, 0.9848549962043762, 0.9836071729660034, 0.9833260178565979, 0.9815652966499329, 0.9788761734962463, 0.9786824584007263, 0.9785172939300537, 0.9750012755393982, 0.9740856289863586, 0.9732555747032166, 0.9716113805770874, 0.9713146090507507, 0.9708631634712219]"
312,"[744, 2154, 2248, 1037, 2550, 2092, 951, 1342, 1062, 1308, 1348, 2593, 1041, 1044, 2247, 1080, 1205, 1689, 1939, 3134, 2990, 69, 1217, 1872, 423, 3129, 1871, 1028, 1036, 1018, 2311, 1147, 3390, 1198, 1488, 1846, 944, 1412, 1598, 1389, 1030, 516, 1097, 1202, 1022, 2010, 1315, 1134, 1466, 1795]","[1.1203566789627075, 1.1080193519592285, 1.0994904041290283, 1.0941797494888306, 1.0920709371566772, 1.0895330905914307, 1.084148645401001, 1.0802075862884521, 1.0772663354873657, 1.0733596086502075, 1.0730196237564087, 1.0724915266036987, 1.0706992149353027, 1.0701649188995361, 1.0659548044204712, 1.0655817985534668, 1.0620098114013672, 1.0600818395614624, 1.0592164993286133, 1.0577139854431152, 1.0572593212127686, 1.0552024841308594, 1.05508291721344, 1.0539460182189941, 1.0530050992965698, 1.0528228282928467, 1.052268385887146, 1.0521782636642456, 1.0430114269256592, 1.0406605005264282, 1.0390901565551758, 1.0384795665740967, 1.038209080696106, 1.037503957748413, 1.0373198986053467, 1.0373128652572632, 1.0368127822875977, 1.0364227294921875, 1.03591787815094, 1.0336995124816895, 1.0328749418258667, 1.0323033332824707, 1.031521201133728, 1.031180739402771, 1.028842806816101, 1.0280869007110596, 1.0280630588531494, 1.0276165008544922, 1.0267724990844727, 1.0267114639282227]"
313,"[31, 0, 61, 596, 688, 314, 662, 92, 458, 139, 33, 696, 131, 6, 157, 1, 555, 552, 35, 554, 4, 353, 303, 930, 556, 154, 1170, 16, 49, 142, 527, 553, 659, 252, 329, 600, 707, 173, 438, 504, 24, 341, 107, 184, 162, 694, 528, 20, 471, 109]","[1.1308515071868896, 1.0697951316833496, 1.059517741203308, 1.055509090423584, 1.0545320510864258, 1.0540423393249512, 1.0477391481399536, 1.0387355089187622, 1.0344926118850708, 1.028788685798645, 1.025705337524414, 1.025167465209961, 1.0208543539047241, 1.0165464878082275, 1.0132631063461304, 1.0111907720565796, 1.009772539138794, 1.009731650352478, 1.0091708898544312, 1.0084412097930908, 1.0074645280838013, 1.0062845945358276, 1.0033336877822876, 1.001422643661499, 0.9986607432365417, 0.9984026551246643, 0.9979367256164551, 0.9973886013031006, 0.9970769882202148, 0.9969726800918579, 0.9966964721679688, 0.9949283599853516, 0.9947028756141663, 0.9938631653785706, 0.9936566948890686, 0.9903424978256226, 0.9884612560272217, 0.9867951273918152, 0.9867936372756958, 0.9842436909675598, 0.9833924770355225, 0.9831445813179016, 0.9827192425727844, 0.9808619618415833, 0.9807091951370239, 0.9802214503288269, 0.9801705479621887, 0.979767382144928, 0.9785908460617065, 0.97784423828125]"
314,"[1098, 795, 791, 1029, 897, 890, 783, 1633, 1066, 784, 1026, 1069, 805, 780, 1052, 790, 1147, 833, 4224, 1091, 2857, 1041, 1100, 794, 843, 998, 1104, 785, 1765, 793, 2154, 670, 2519, 804, 1074, 807, 2487, 2901, 1747, 798, 1198, 1072, 1760, 1030, 1073, 2441, 1023, 2948, 2262, 3102]","[0.8123051524162292, 0.8095743060112, 0.7854975461959839, 0.7792301774024963, 0.7727838158607483, 0.7678087949752808, 0.7677275538444519, 0.7587777376174927, 0.7525174021720886, 0.7474108338356018, 0.7444199323654175, 0.7407299876213074, 0.7115060687065125, 0.7107760906219482, 0.7091528177261353, 0.7016808390617371, 0.6861258745193481, 0.6847769618034363, 0.682988703250885, 0.66880202293396, 0.6637104749679565, 0.6626678705215454, 0.6613054275512695, 0.6567256450653076, 0.6479496955871582, 0.6467253565788269, 0.6465602517127991, 0.6414437890052795, 0.6396674513816833, 0.6377472877502441, 0.6376970410346985, 0.6343560814857483, 0.6298108696937561, 0.628223180770874, 0.628083348274231, 0.6209972500801086, 0.6179559230804443, 0.6176301836967468, 0.6135856509208679, 0.6082730889320374, 0.6065549254417419, 0.6052654981613159, 0.6047545075416565, 0.5991982817649841, 0.5987644791603088, 0.5943448543548584, 0.5892080068588257, 0.5871238112449646, 0.5864827036857605, 0.5837815999984741]"
315,"[2131, 3065, 2526, 3222, 3373, 2281, 2191, 2355, 1389, 2436, 2295, 2611, 3417, 3182, 3032, 2552, 2038, 496, 3392, 4093, 2262, 4480, 4184, 5759, 1412, 2311, 3577, 2306, 1277, 3635, 3421, 2296, 3348, 1999, 4182, 3184, 2039, 147, 303, 1028, 4165, 4829, 2696, 1698, 1191, 5063, 1440, 1080, 1018, 930]","[0.9406747817993164, 0.9086514115333557, 0.8936136364936829, 0.8902580738067627, 0.8881382942199707, 0.8876166343688965, 0.882773220539093, 0.8804122805595398, 0.872147798538208, 0.8629857301712036, 0.8617306351661682, 0.8602309823036194, 0.8575938940048218, 0.8575548529624939, 0.85639888048172, 0.8512231707572937, 0.8503626585006714, 0.8493188619613647, 0.8489827513694763, 0.8463006615638733, 0.846182644367218, 0.8441213965415955, 0.8440808653831482, 0.8344071507453918, 0.8328339457511902, 0.8323798775672913, 0.8309087157249451, 0.8270228505134583, 0.8264540433883667, 0.8261055946350098, 0.8250581622123718, 0.822874128818512, 0.819280743598938, 0.818404495716095, 0.8170989751815796, 0.8147485852241516, 0.8112471103668213, 0.8064519166946411, 0.8047735691070557, 0.8034507036209106, 0.8031349778175354, 0.8027676939964294, 0.8014078140258789, 0.7992058396339417, 0.7991594672203064, 0.7988216280937195, 0.7966285943984985, 0.7962915897369385, 0.7961696982383728, 0.7957162261009216]"
316,"[8190, 715, 7200, 1975, 2526, 943, 8196, 6390, 7315, 4087, 1043, 8026, 3349, 1035, 3577, 686, 4878, 2233, 9575, 8573, 1016, 7043, 8382, 6182, 1459, 3605, 4857, 3345, 2436, 2191, 3038, 8493, 1714, 9352, 282, 557, 3032, 7455, 4184, 303, 748, 5407, 8536, 534, 2696, 7354, 5411, 785, 108, 49]","[1.0942530632019043, 1.092428207397461, 1.090031623840332, 1.0782493352890015, 1.0708423852920532, 1.0673803091049194, 1.0659737586975098, 1.0624055862426758, 1.0622678995132446, 1.059692144393921, 1.0546051263809204, 1.0542808771133423, 1.0539973974227905, 1.0532724857330322, 1.0501054525375366, 1.0489990711212158, 1.047347068786621, 1.0460656881332397, 1.045957326889038, 1.044730544090271, 1.0423740148544312, 1.0415972471237183, 1.0359816551208496, 1.0295442342758179, 1.0293471813201904, 1.0285019874572754, 1.0235686302185059, 1.0198882818222046, 1.016808032989502, 1.0142955780029297, 1.0135859251022339, 1.013024926185608, 1.0091289281845093, 1.007624864578247, 1.0062344074249268, 1.0061006546020508, 1.005805253982544, 1.0055367946624756, 1.0044739246368408, 1.0043641328811646, 1.0043256282806396, 1.001747727394104, 0.9995052814483643, 0.9991674423217773, 0.9990339279174805, 0.9951314330101013, 0.9947251677513123, 0.9945551156997681, 0.9941539168357849, 0.9935531616210938]"
