userId,itemIds,scores
308,"[1470, 670, 1348, 785, 1052, 1705, 784, 940, 789, 998, 1098, 1459, 1091, 1025, 1029, 2658, 3032, 1072, 1381, 1086, 1971, 1041, 2355, 805, 1085, 2436, 833, 791, 1074, 1344, 2191, 4829, 793, 1026, 1440, 794, 1747, 1016, 3392, 4093, 1094, 803, 2899, 779, 1631, 1023, 1714, 1198, 2512, 303]","[1.2586649656295776, 1.1677581071853638, 1.0437755584716797, 1.0378553867340088, 1.0377731323242188, 1.0214629173278809, 1.012195110321045, 1.0058330297470093, 1.0022528171539307, 1.0021202564239502, 0.998721718788147, 0.9984956979751587, 0.9817037582397461, 0.974739670753479, 0.9698880314826965, 0.9696078896522522, 0.9691716432571411, 0.9614506363868713, 0.9578230977058411, 0.9571641683578491, 0.9568387866020203, 0.955913245677948, 0.9555115103721619, 0.9544137120246887, 0.9483695030212402, 0.9471895098686218, 0.9451848268508911, 0.9432440996170044, 0.9410502314567566, 0.939877450466156, 0.9385553002357483, 0.9376395344734192, 0.9373326897621155, 0.9335054159164429, 0.9320135712623596, 0.9280511140823364, 0.9241872429847717, 0.9210275411605835, 0.9206424355506897, 0.914172887802124, 0.912618100643158, 0.9093562960624695, 0.9084955453872681, 0.9037676453590393, 0.9005741477012634, 0.899152934551239, 0.8978083729743958, 0.897467315196991, 0.8953377604484558, 0.8952118754386902]"
309,"[1056, 1348, 5094, 1126, 747, 4480, 101, 1302, 988, 667, 15, 659, 247, 1019, 1032, 516, 1470, 3635, 1055, 670, 1999, 1207, 748, 4184, 2262, 504, 954, 3102, 1087, 5306, 233, 2387, 4318, 3182, 1020, 1069, 1092, 1045, 57, 1018, 204, 4093, 1344, 5402, 2512, 1100, 5453, 1699, 1440, 2131]","[1.0235099792480469, 0.9978554844856262, 0.9707170128822327, 0.9494607448577881, 0.9414094090461731, 0.9326317310333252, 0.9326264262199402, 0.9313076138496399, 0.925881564617157, 0.9232654571533203, 0.9201603531837463, 0.9149573445320129, 0.9005978107452393, 0.8997195363044739, 0.8967694640159607, 0.8924557566642761, 0.8916406631469727, 0.8897976875305176, 0.8897278308868408, 0.8866735696792603, 0.8819438219070435, 0.8771212100982666, 0.8712727427482605, 0.8693363070487976, 0.8665463924407959, 0.8631187677383423, 0.8619028925895691, 0.8593239188194275, 0.8557493686676025, 0.8501672148704529, 0.8488340973854065, 0.8432872891426086, 0.8426584005355835, 0.8424254655838013, 0.841821551322937, 0.8407047390937805, 0.8405297994613647, 0.8366576433181763, 0.8349871039390564, 0.833231508731842, 0.8326276540756226, 0.8297242522239685, 0.8218442797660828, 0.8195756077766418, 0.8158066868782043, 0.8135780692100525, 0.8099212050437927, 0.8066193461418152, 0.8020760416984558, 0.8016365170478821]"
310,"[1348, 2387, 954, 5063, 1030, 1698, 1110, 1302, 4480, 3392, 1191, 1126, 1852, 1217, 15, 1412, 1080, 1605, 1999, 2306, 934, 2552, 5084, 1971, 4410, 3373, 1170, 747, 2611, 1069, 2049, 2131, 639, 3421, 444, 1737, 600, 1399, 6260, 1288, 1202, 1042, 4427, 944, 692, 3635, 6, 1795, 1692, 1185]","[0.9146106839179993, 0.8749398589134216, 0.8673528432846069, 0.8664402365684509, 0.8531628847122192, 0.8517581820487976, 0.8476832509040833, 0.8468416333198547, 0.8415178656578064, 0.8362206220626831, 0.8360164761543274, 0.8351415991783142, 0.8341692686080933, 0.8314374089241028, 0.8280036449432373, 0.8247743844985962, 0.8065031170845032, 0.7986167669296265, 0.7968721389770508, 0.7962889075279236, 0.7884740233421326, 0.7847678065299988, 0.7668340802192688, 0.7662728428840637, 0.7614373564720154, 0.7607748508453369, 0.7551941871643066, 0.7351570129394531, 0.7350914478302002, 0.7324761152267456, 0.7280266880989075, 0.7271528840065002, 0.7260329127311707, 0.7236523032188416, 0.7161253690719604, 0.6992093324661255, 0.6963629722595215, 0.6947941780090332, 0.693941593170166, 0.6914774775505066, 0.6892895102500916, 0.6892563700675964, 0.6851950287818909, 0.6844700574874878, 0.6814103722572327, 0.6804677248001099, 0.6797714233398438, 0.6792035102844238, 0.6782511472702026, 0.6750538349151611]"
311,"[1756, 1041, 1134, 4427, 1088, 1036, 4410, 1018, 4184, 805, 3682, 1022, 435, 1488, 1147, 944, 1609, 1037, 554, 1939, 458, 2533, 1032, 3280, 2311, 2240, 1044, 1680, 3392, 1381, 5084, 247, 312, 1205, 107, 1389, 4480, 1448, 3390, 1080, 1348, 3134, 930, 4182, 1785, 1183, 2154, 1683, 3421, 973]","[1.1614927053451538, 1.1586543321609497, 1.1249171495437622, 1.1055315732955933, 1.0844635963439941, 1.0775222778320312, 1.0730394124984741, 1.067970871925354, 1.0611244440078735, 1.0555522441864014, 1.0524126291275024, 1.0512750148773193, 1.045718789100647, 1.0395686626434326, 1.0373224020004272, 1.0306178331375122, 1.0276129245758057, 1.0248632431030273, 1.024438500404358, 1.0222359895706177, 1.0207080841064453, 1.0198113918304443, 1.01918363571167, 1.0181615352630615, 1.01813805103302, 1.0171093940734863, 1.0156893730163574, 1.0153143405914307, 1.0134116411209106, 1.0124281644821167, 1.0112113952636719, 1.0107460021972656, 1.0098884105682373, 1.0050270557403564, 1.002974271774292, 1.0013763904571533, 1.0013757944107056, 0.9996433258056641, 0.9981393218040466, 0.9977444410324097, 0.9963179230690002, 0.9955940246582031, 0.9950715899467468, 0.9919624924659729, 0.9915294051170349, 0.9908124208450317, 0.9901471734046936, 0.9899328351020813, 0.9898799061775208, 0.9858243465423584]"
312,"[2154, 3129, 1134, 1342, 1028, 1308, 2248, 2889, 744, 555, 1016, 314, 1205, 662, 1037, 2247, 1689, 1041, 1872, 3390, 1714, 423, 2550, 2696, 1389, 1871, 1680, 1030, 1351, 1018, 556, 748, 951, 2010, 365, 1846, 1088, 1448, 1062, 557, 2593, 1097, 502, 570, 247, 1598, 2990, 1466, 1080, 1188]","[1.2252358198165894, 1.2081530094146729, 1.1743701696395874, 1.1426262855529785, 1.1112520694732666, 1.1107109785079956, 1.0995852947235107, 1.0983691215515137, 1.0974042415618896, 1.0935345888137817, 1.087338924407959, 1.0850945711135864, 1.0815701484680176, 1.0805325508117676, 1.0783063173294067, 1.0754245519638062, 1.07352876663208, 1.070264220237732, 1.0606167316436768, 1.0594090223312378, 1.058872938156128, 1.0584354400634766, 1.0581181049346924, 1.0578845739364624, 1.0541592836380005, 1.0513231754302979, 1.0499433279037476, 1.0498126745224, 1.048844814300537, 1.047755479812622, 1.0473778247833252, 1.0464842319488525, 1.04490065574646, 1.0441066026687622, 1.0439873933792114, 1.043152093887329, 1.042292594909668, 1.0416041612625122, 1.0390446186065674, 1.0381666421890259, 1.0380213260650635, 1.0362849235534668, 1.0344789028167725, 1.0344523191452026, 1.033675193786621, 1.032114863395691, 1.0310170650482178, 1.0306061506271362, 1.0301198959350586, 1.0285208225250244]"
313,"[31, 314, 688, 696, 61, 1, 0, 458, 596, 157, 263, 662, 33, 1170, 554, 139, 423, 555, 131, 504, 527, 484, 30, 553, 355, 551, 184, 556, 49, 6, 161, 162, 353, 142, 16, 528, 154, 329, 252, 600, 552, 303, 43, 239, 212, 107, 15, 173, 35, 341]","[1.1415963172912598, 1.081122636795044, 1.0790940523147583, 1.074357271194458, 1.0711510181427002, 1.0704265832901, 1.0675753355026245, 1.0567089319229126, 1.0555284023284912, 1.048999547958374, 1.0435580015182495, 1.041413426399231, 1.0370820760726929, 1.037048578262329, 1.028268575668335, 1.0263203382492065, 1.024704098701477, 1.023909330368042, 1.0210413932800293, 1.0181361436843872, 1.0174560546875, 1.01674222946167, 1.0143920183181763, 1.0141319036483765, 1.012624979019165, 1.0117615461349487, 1.0105665922164917, 1.0095933675765991, 1.00923490524292, 1.0077582597732544, 1.0055060386657715, 1.0045154094696045, 1.0034154653549194, 1.0025922060012817, 1.0004749298095703, 1.0001938343048096, 0.9957606792449951, 0.9952545762062073, 0.9951176643371582, 0.9948883652687073, 0.9936873912811279, 0.9923792481422424, 0.9920128583908081, 0.9911786317825317, 0.9904789328575134, 0.9865975975990295, 0.9858855605125427, 0.9850062727928162, 0.9846716523170471, 0.9835969805717468]"
314,"[1098, 795, 783, 897, 1029, 1026, 890, 791, 1633, 1069, 805, 1066, 1147, 1041, 790, 2154, 784, 1765, 794, 1052, 843, 780, 1073, 2857, 1747, 807, 1635, 2519, 804, 2441, 785, 1100, 1091, 1104, 143, 4224, 793, 1042, 833, 1023, 1080, 2899, 2448, 1030, 1086, 670, 1057, 1074, 1899, 2262]","[0.9178312420845032, 0.8744686245918274, 0.862299919128418, 0.8618206977844238, 0.8583519458770752, 0.8581305742263794, 0.8517768979072571, 0.8348047137260437, 0.8271915316581726, 0.8159357905387878, 0.8158886432647705, 0.7975387573242188, 0.7855131030082703, 0.7782899141311646, 0.772589385509491, 0.7709868550300598, 0.7661030292510986, 0.753276526927948, 0.7382777333259583, 0.7325636744499207, 0.7320302724838257, 0.7285305857658386, 0.7282701134681702, 0.7240837216377258, 0.7191245555877686, 0.7093499898910522, 0.6989680528640747, 0.6972789168357849, 0.6971547603607178, 0.6945899128913879, 0.6925467848777771, 0.6879690289497375, 0.6758533120155334, 0.666246235370636, 0.6650012731552124, 0.6577662229537964, 0.6571875214576721, 0.655402421951294, 0.653670608997345, 0.65074223279953, 0.6394526958465576, 0.6375351548194885, 0.6369310021400452, 0.635966420173645, 0.6315229535102844, 0.629707932472229, 0.628079354763031, 0.6261865496635437, 0.6213857531547546, 0.6195839047431946]"
315,"[1389, 2131, 3065, 3222, 2038, 496, 3392, 3373, 1191, 2295, 3182, 4480, 2611, 3417, 2262, 2311, 3032, 2552, 5759, 2526, 5063, 1277, 3577, 2191, 2281, 2436, 4184, 3348, 2355, 4093, 147, 2997, 1692, 1028, 47, 2296, 5791, 2039, 3184, 3421, 4165, 3419, 1761, 3427, 5411, 4829, 2696, 1412, 5084, 3280]","[1.0266385078430176, 0.9862280488014221, 0.9829638600349426, 0.9787343144416809, 0.9507033228874207, 0.9444504380226135, 0.9393054246902466, 0.9333018064498901, 0.9308119416236877, 0.9180381298065186, 0.9125392436981201, 0.9077246189117432, 0.9057278633117676, 0.903339147567749, 0.9029214978218079, 0.8892437219619751, 0.8811382055282593, 0.8798412084579468, 0.8795160055160522, 0.8790125846862793, 0.8789661526679993, 0.8756698966026306, 0.8731096386909485, 0.8692633509635925, 0.8650103211402893, 0.8643602728843689, 0.8605372905731201, 0.8579593896865845, 0.8562745451927185, 0.8526890277862549, 0.8514390587806702, 0.8511491417884827, 0.8499341607093811, 0.8434701561927795, 0.8428280353546143, 0.8396844863891602, 0.8350752592086792, 0.8336929678916931, 0.832456648349762, 0.8310034871101379, 0.830877423286438, 0.8307395577430725, 0.8283687829971313, 0.8270382285118103, 0.8264382481575012, 0.821894645690918, 0.8187894225120544, 0.8180863857269287, 0.8173959255218506, 0.8151341080665588]"
316,"[8190, 3349, 715, 943, 1975, 1080, 4087, 1035, 1470, 1043, 7200, 4184, 3577, 8026, 6390, 2526, 2436, 4878, 534, 686, 785, 3345, 9575, 3605, 1016, 8196, 8573, 8382, 4857, 303, 3032, 2191, 4865, 3038, 7315, 6407, 282, 748, 5407, 7807, 7666, 1714, 7455, 9567, 9352, 49, 4458, 5797, 557, 2233]","[1.1746312379837036, 1.174119472503662, 1.1321271657943726, 1.110296368598938, 1.1089671850204468, 1.1053959131240845, 1.0975501537322998, 1.09608793258667, 1.0747592449188232, 1.0724425315856934, 1.0722522735595703, 1.0713599920272827, 1.069249153137207, 1.0639746189117432, 1.0631769895553589, 1.0597429275512695, 1.0583349466323853, 1.0581691265106201, 1.0575499534606934, 1.0570558309555054, 1.0531634092330933, 1.052105188369751, 1.0519441366195679, 1.051452875137329, 1.0479938983917236, 1.04761803150177, 1.0436720848083496, 1.0389845371246338, 1.0367335081100464, 1.0319387912750244, 1.0296646356582642, 1.0287843942642212, 1.0274686813354492, 1.0274416208267212, 1.0267020463943481, 1.025911569595337, 1.0230270624160767, 1.0208290815353394, 1.0189812183380127, 1.0171046257019043, 1.0170484781265259, 1.0149425268173218, 1.014857292175293, 1.0128393173217773, 1.0122935771942139, 1.0114777088165283, 1.0092499256134033, 1.008285641670227, 1.0021675825119019, 1.0016053915023804]"
317,"[4066, 1068, 6848, 5295, 108, 1975, 3349, 1021, 6967, 1758, 1098, 4165, 7187, 4878, 3577, 24, 1056, 8736, 3192, 1028, 1704, 1517, 9567, 453, 218, 5402, 2957, 8720, 1035, 552, 4099, 7136, 365, 2308, 951, 2166, 2526, 1202, 2717, 793, 4167, 1893, 154, 352, 1172, 7682, 6318, 4182, 6178, 4090]","[1.48383367061615, 1.3936289548873901, 1.3046079874038696, 1.2917454242706299, 1.2579400539398193, 1.2482210397720337, 1.2462811470031738, 1.2443686723709106, 1.2277858257293701, 1.206739068031311, 1.2027440071105957, 1.1902003288269043, 1.1866010427474976, 1.184563398361206, 1.1688523292541504, 1.1676167249679565, 1.1647047996520996, 1.1596685647964478, 1.14501953125, 1.140631079673767, 1.1386958360671997, 1.1358228921890259, 1.13278067111969, 1.132529616355896, 1.1116694211959839, 1.1064939498901367, 1.1035934686660767, 1.100258231163025, 1.098091959953308, 1.0977164506912231, 1.0959932804107666, 1.0950015783309937, 1.09132719039917, 1.08909010887146, 1.0863754749298096, 1.0845754146575928, 1.0841472148895264, 1.0797932147979736, 1.0793888568878174, 1.0788120031356812, 1.077687382698059, 1.072346806526184, 1.0651705265045166, 1.0644696950912476, 1.061865210533142, 1.0583219528198242, 1.0581903457641602, 1.0568851232528687, 1.0559401512145996, 1.0557925701141357]"
318,"[341, 0, 303, 557, 502, 282, 6726, 7043, 2898, 8493, 5630, 1714, 247, 8536, 107, 2191, 6705, 4182, 7511, 349, 1020, 2526, 7157, 7399, 8877, 8339, 6976, 553, 4829, 2355, 7635, 2233, 5094, 1018, 46, 6635, 2617, 1459, 49, 6182, 8330, 5177, 3635, 8534, 7128, 3032, 898, 139, 748, 3577]","[1.0694414377212524, 1.0472948551177979, 1.0157240629196167, 1.0024374723434448, 0.9844695329666138, 0.9766451716423035, 0.9600880146026611, 0.9567457437515259, 0.9342500567436218, 0.9308952689170837, 0.91607266664505, 0.9111600518226624, 0.9107230305671692, 0.9085163474082947, 0.9047154784202576, 0.9030153155326843, 0.8993090987205505, 0.8974977135658264, 0.89581698179245, 0.8951523900032043, 0.8896679282188416, 0.8843972086906433, 0.8823211193084717, 0.8723450899124146, 0.8704528212547302, 0.869620144367218, 0.8686657547950745, 0.8682188987731934, 0.8630590438842773, 0.8545652031898499, 0.8534155488014221, 0.8530214428901672, 0.8501095175743103, 0.8493882417678833, 0.8487182259559631, 0.8476988077163696, 0.8459210991859436, 0.84458988904953, 0.8425900340080261, 0.8394375443458557, 0.8385311365127563, 0.8382768630981445, 0.835837185382843, 0.8351979851722717, 0.8349884748458862, 0.8263684511184692, 0.8156501650810242, 0.8153796195983887, 0.8134615421295166, 0.8130283355712891]"
319,"[2412, 3032, 4865, 3134, 3176, 8701, 2996, 1092, 1020, 1741, 2240, 9339, 875, 2191, 1018, 9473, 2886, 3697, 8848, 1344, 2311, 3222, 1113, 3066, 2526, 1032, 1022, 4410, 3184, 2488, 1714, 2281, 1036, 6584, 247, 1942, 4182, 8706, 2717, 107, 8877, 8833, 2355, 1308, 2436, 341, 554, 458, 3014, 9050]","[0.7210820317268372, 0.712773323059082, 0.7044758796691895, 0.7014629244804382, 0.6957487463951111, 0.6899641752243042, 0.6808129549026489, 0.6659582853317261, 0.6652899384498596, 0.6573973298072815, 0.6559405326843262, 0.6377995610237122, 0.6345601081848145, 0.6284235715866089, 0.6102266907691956, 0.6085164546966553, 0.6007513999938965, 0.5880342125892639, 0.585817813873291, 0.5815354585647583, 0.581320583820343, 0.5801864862442017, 0.5719082951545715, 0.5671404004096985, 0.553400456905365, 0.5503366589546204, 0.5475963950157166, 0.5450189113616943, 0.5427826046943665, 0.5423328876495361, 0.5381692051887512, 0.5323315858840942, 0.5300077199935913, 0.5298286080360413, 0.5290819406509399, 0.5289379358291626, 0.5129384994506836, 0.5099937319755554, 0.5045455098152161, 0.5009938478469849, 0.5002710223197937, 0.4956803321838379, 0.4900115728378296, 0.4898339807987213, 0.48899877071380615, 0.4888260066509247, 0.48741888999938965, 0.48739126324653625, 0.4866277277469635, 0.4861457347869873]"
320,"[142, 329, 301, 173, 196, 278, 218, 150, 314, 365, 553, 334, 240, 38, 324, 139, 154, 213, 551, 477, 555, 552, 413, 458, 352, 438, 9, 557, 362, 282, 349, 596, 252, 559, 561, 31, 556, 274, 303, 662, 415, 107, 554, 514, 341, 131, 302, 149, 391, 33]","[1.0033557415008545, 0.9994962215423584, 0.9955131411552429, 0.992218554019928, 0.9885916113853455, 0.9865416288375854, 0.9840000867843628, 0.982702374458313, 0.9805875420570374, 0.9802525639533997, 0.9788963198661804, 0.9770964980125427, 0.9768260717391968, 0.9762632846832275, 0.9746626019477844, 0.9744161367416382, 0.9726553559303284, 0.9711819291114807, 0.9695041179656982, 0.9681034684181213, 0.9663583636283875, 0.9644113183021545, 0.964230477809906, 0.9629345536231995, 0.9586981534957886, 0.9575900435447693, 0.9575263857841492, 0.9544864892959595, 0.9536074995994568, 0.9528185129165649, 0.9522234201431274, 0.951331615447998, 0.9504916071891785, 0.9501464366912842, 0.9478528499603271, 0.9459892511367798, 0.9454613327980042, 0.9451542496681213, 0.9448964595794678, 0.9440101385116577, 0.9421334862709045, 0.9417433142662048, 0.9409379363059998, 0.9404937028884888, 0.9394329786300659, 0.9364926218986511, 0.9363822340965271, 0.9362291097640991, 0.9343364238739014, 0.9340398907661438]"
321,"[282, 49, 139, 555, 303, 31, 2436, 458, 557, 341, 1605, 46, 1654, 4165, 1852, 1971, 2355, 1459, 0, 568, 1016, 502, 1611, 688, 2240, 2562, 2526, 3577, 934, 2191, 670, 2039, 1028, 218, 1035, 1047, 352, 2288, 391, 1381, 1080, 1714, 1043, 1470, 349, 2229, 107, 438, 329, 1110]","[1.1203281879425049, 1.1191518306732178, 1.0940451622009277, 1.0862030982971191, 1.084141731262207, 1.082170009613037, 1.0767498016357422, 1.0710902214050293, 1.0622199773788452, 1.051455020904541, 1.0469913482666016, 1.037890911102295, 1.0363117456436157, 1.0331343412399292, 1.031125783920288, 1.028578281402588, 1.0275834798812866, 1.0196924209594727, 1.0161606073379517, 1.0138299465179443, 1.0111613273620605, 1.0090945959091187, 1.0087565183639526, 1.0074589252471924, 1.0070866346359253, 1.0026886463165283, 0.9948704838752747, 0.9843275547027588, 0.9835845828056335, 0.9834973812103271, 0.9787574410438538, 0.97605961561203, 0.9754266738891602, 0.9750013947486877, 0.9748727083206177, 0.9743846654891968, 0.9726051688194275, 0.9705058932304382, 0.9704629182815552, 0.9701115489006042, 0.9690773487091064, 0.9645621180534363, 0.9598444700241089, 0.9542808532714844, 0.9529276490211487, 0.9524756073951721, 0.9521400332450867, 0.9503553509712219, 0.9493736028671265, 0.9466262459754944]"
322,"[0, 282, 279, 49, 24, 341, 502, 391, 5, 303, 484, 438, 352, 1, 435, 107, 554, 301, 31, 174, 485, 18, 46, 274, 421, 139, 415, 252, 557, 240, 452, 514, 150, 47, 196, 349, 458, 342, 327, 154, 526, 559, 362, 688, 33, 142, 35, 285, 140, 553]","[1.1678844690322876, 1.076668381690979, 1.0714651346206665, 1.0664929151535034, 1.063385248184204, 1.0621262788772583, 1.058624505996704, 1.0531388521194458, 1.042946457862854, 1.0368155241012573, 1.0365409851074219, 1.03398597240448, 1.0255953073501587, 1.0220810174942017, 1.0197417736053467, 1.0194107294082642, 1.013319969177246, 1.0095432996749878, 1.0034475326538086, 1.0009723901748657, 0.9990766048431396, 0.9900607466697693, 0.9874832034111023, 0.9842931032180786, 0.9767159223556519, 0.972538411617279, 0.971854031085968, 0.9716135859489441, 0.9712671637535095, 0.9701955318450928, 0.9694206118583679, 0.9669874906539917, 0.9642059803009033, 0.961635947227478, 0.9575726985931396, 0.955592155456543, 0.953436553478241, 0.9510956406593323, 0.9507436156272888, 0.9485587477684021, 0.9483944177627563, 0.9475705623626709, 0.9469305276870728, 0.9464365839958191, 0.9410586357116699, 0.9404085874557495, 0.9397725462913513, 0.9351937174797058, 0.9333581924438477, 0.9269317388534546]"
323,"[748, 568, 3304, 247, 557, 3349, 1019, 1016, 303, 1043, 3314, 341, 3352, 413, 2533, 3369, 3348, 2436, 502, 3032, 3319, 1032, 2357, 1714, 279, 1020, 4878, 49, 3375, 3295, 688, 282, 659, 1092, 5759, 2526, 2191, 3300, 1018, 596, 3066, 458, 4184, 46, 3227, 930, 4087, 4182, 4165, 2977]","[0.8131698966026306, 0.8004283905029297, 0.795241117477417, 0.7705093026161194, 0.7488873600959778, 0.748144805431366, 0.7236968874931335, 0.7149130702018738, 0.7092447280883789, 0.6922390460968018, 0.6920581459999084, 0.6819813847541809, 0.6760525107383728, 0.6696540117263794, 0.6686943173408508, 0.6625012755393982, 0.6603273153305054, 0.6577777862548828, 0.6437997221946716, 0.6416360139846802, 0.6361023783683777, 0.6293388605117798, 0.6248421669006348, 0.6245868802070618, 0.6244854927062988, 0.6179298162460327, 0.6095444560050964, 0.6054635047912598, 0.5935220122337341, 0.5836908221244812, 0.5700269341468811, 0.569045901298523, 0.5651399493217468, 0.5601200461387634, 0.5584755539894104, 0.5582135319709778, 0.5571115016937256, 0.5565690398216248, 0.5518434643745422, 0.5501259565353394, 0.549473762512207, 0.5448535084724426, 0.5440450310707092, 0.5439795255661011, 0.5413826704025269, 0.5376548767089844, 0.5320954918861389, 0.5300713777542114, 0.5283061861991882, 0.5266543626785278]"
324,"[1756, 613, 930, 951, 2154, 1094, 2050, 1205, 794, 1088, 2611, 805, 422, 1124, 791, 1107, 2948, 1100, 1400, 2387, 1188, 4093, 2166, 2717, 416, 1159, 1068, 1744, 1517, 3102, 2519, 1081, 784, 2191, 555, 1846, 1344, 4184, 1714, 282, 1020, 1939, 490, 2696, 1308, 1126, 1198, 530, 1654, 341]","[1.3471139669418335, 1.3314969539642334, 1.2482407093048096, 1.18514883518219, 1.1842366456985474, 1.1805179119110107, 1.1713998317718506, 1.1630339622497559, 1.1513457298278809, 1.1299346685409546, 1.1277636289596558, 1.1272504329681396, 1.1260658502578735, 1.1255050897598267, 1.1226874589920044, 1.1117149591445923, 1.11167573928833, 1.1094447374343872, 1.1076829433441162, 1.1059625148773193, 1.1009407043457031, 1.0954715013504028, 1.0952240228652954, 1.0951417684555054, 1.0922179222106934, 1.07666015625, 1.0695303678512573, 1.0690512657165527, 1.0570626258850098, 1.0565131902694702, 1.054702877998352, 1.0476431846618652, 1.0475112199783325, 1.0440430641174316, 1.0393340587615967, 1.0390173196792603, 1.0378978252410889, 1.0349278450012207, 1.0302541255950928, 1.0271310806274414, 1.0236241817474365, 1.023195505142212, 1.0218617916107178, 1.0213149785995483, 1.0197033882141113, 1.0191326141357422, 1.0183919668197632, 1.0176753997802734, 1.017045497894287, 1.0165581703186035]"
325,"[8124, 3349, 4878, 8573, 8493, 7315, 9575, 3577, 502, 1016, 8196, 6390, 4863, 1043, 49, 4182, 7455, 282, 7043, 7355, 8277, 1459, 5759, 8997, 9397, 46, 8382, 1975, 9567, 5736, 3345, 2191, 5667, 1714, 774, 1469, 557, 2526, 748, 5458, 2233, 3032, 2696, 6807, 6705, 5766, 8756, 686, 9352, 6261]","[1.2019511461257935, 1.0911734104156494, 1.065446376800537, 1.0525819063186646, 1.0517021417617798, 1.0480488538742065, 1.0450966358184814, 1.0377092361450195, 1.0271421670913696, 1.0233237743377686, 1.0232247114181519, 1.0191394090652466, 1.0180015563964844, 1.0095694065093994, 1.0091590881347656, 1.0077412128448486, 1.0064163208007812, 0.998253345489502, 0.9979250431060791, 0.9978654384613037, 0.9962154626846313, 0.9956796169281006, 0.9939463138580322, 0.9937978386878967, 0.9922105669975281, 0.991264820098877, 0.9910039305686951, 0.9872884750366211, 0.9866110682487488, 0.9859837293624878, 0.9850457906723022, 0.9791717529296875, 0.978155255317688, 0.9763454794883728, 0.974422037601471, 0.974035382270813, 0.9738162755966187, 0.9722383618354797, 0.9711624979972839, 0.9647663831710815, 0.9647319316864014, 0.9633693099021912, 0.9631612300872803, 0.9609439373016357, 0.9591719508171082, 0.9570890069007874, 0.9547386169433594, 0.9517306685447693, 0.9510731101036072, 0.9504081606864929]"
326,"[2436, 557, 341, 303, 0, 2526, 748, 282, 1975, 502, 3577, 3304, 1016, 46, 1035, 49, 2957, 31, 107, 2318, 3032, 247, 568, 2395, 1043, 2191, 139, 2355, 2815, 1087, 8493, 1047, 1479, 1714, 329, 982, 5759, 971, 1611, 1020, 3956, 438, 349, 4165, 1984, 218, 2302, 688, 7315, 943]","[1.0163438320159912, 0.9968971610069275, 0.9888665676116943, 0.978522002696991, 0.943604052066803, 0.9396708011627197, 0.9377726316452026, 0.925071120262146, 0.9206481575965881, 0.920620322227478, 0.9200559854507446, 0.9144651889801025, 0.9056451916694641, 0.898485004901886, 0.8980517387390137, 0.897158145904541, 0.8941128849983215, 0.8839127421379089, 0.8818747997283936, 0.879045307636261, 0.873677134513855, 0.8733564019203186, 0.8717016577720642, 0.8695172667503357, 0.8693183064460754, 0.8601042032241821, 0.8572210073471069, 0.8565407991409302, 0.8555343747138977, 0.8534910082817078, 0.8513498902320862, 0.84475177526474, 0.8434293866157532, 0.8378151059150696, 0.8371632695198059, 0.8364171981811523, 0.8342301845550537, 0.830044686794281, 0.823932409286499, 0.8203397989273071, 0.8171335458755493, 0.8150270581245422, 0.8106371164321899, 0.8025698661804199, 0.7938145995140076, 0.7920244336128235, 0.7904639840126038, 0.7843635678291321, 0.7833673357963562, 0.7823429703712463]"
327,"[982, 1092, 1036, 1113, 1029, 349, 1344, 1035, 3577, 2490, 1019, 1080, 553, 341, 951, 1440, 2355, 805, 1020, 352, 2671, 8301, 1018, 1191, 1691, 4621, 4458, 1714, 890, 934, 557, 1022, 1470, 1087, 2436, 1412, 1459, 7043, 2191, 7860, 3843, 898, 1098, 5791, 1042, 6705, 897, 1081, 1479, 6972]","[1.2024141550064087, 1.123191237449646, 1.1215338706970215, 1.1073713302612305, 1.1058441400527954, 1.1020163297653198, 1.1012002229690552, 1.0857681035995483, 1.0813493728637695, 1.0788109302520752, 1.0776705741882324, 1.0712684392929077, 1.0702204704284668, 1.0687822103500366, 1.0682497024536133, 1.064460039138794, 1.0626128911972046, 1.0607563257217407, 1.057844877243042, 1.0569761991500854, 1.0569374561309814, 1.0565022230148315, 1.0550321340560913, 1.0499029159545898, 1.049021601676941, 1.0413392782211304, 1.039723515510559, 1.038204312324524, 1.0377955436706543, 1.0375958681106567, 1.0346568822860718, 1.033459186553955, 1.0318602323532104, 1.0316401720046997, 1.0297017097473145, 1.0287638902664185, 1.0285890102386475, 1.0274224281311035, 1.027381420135498, 1.0254127979278564, 1.025352954864502, 1.0245907306671143, 1.0244516134262085, 1.0237921476364136, 1.0223757028579712, 1.0220738649368286, 1.02150559425354, 1.0191564559936523, 1.0183091163635254, 1.017532229423523]"
