,itemIds,top-100 scores
560,"[2571, 318, 79132, 356, 7153, 2959, 58559, 4993, 5952, 296, 6539, 260, 593, 4226, 4306, 6377, 68954, 7361, 527, 60069, 8961, 6874, 33794, 3578, 858, 2858, 2028, 110, 4886, 50, 5989, 1198, 4896, 48516, 1196, 2329, 59315, 589, 4995, 91529, 68157, 72998, 2762, 5418, 7438, 1210, 1, 44191, 4878, 4973, 89745, 47, 1704, 109487, 4963, 48780, 50872, 3949, 480, 3147, 1270, 8368, 5618, 99114, 1580, 48394, 3793, 5445, 54286, 608, 364, 74458, 69122, 1036, 51662, 1291, 1721, 5816, 6365, 1682, 70286, 49272, 8636, 293, 5218, 4022, 106782, 1221, 8360, 116797, 112852, 1193, 80463, 33493, 150, 32587, 588, 81845, 69844, 91500]","[8.087372, 7.949339, 7.597172, 7.538646, 7.534675, 7.4747505, 7.4661293, 7.3944144, 7.1330895, 6.9201922, 6.8215632, 6.671831, 6.6573715, 6.6221886, 6.6150813, 6.5303645, 6.5120826, 6.489559, 6.415475, 6.3539295, 6.3059382, 6.272113, 6.2571154, 6.247186, 6.225173, 6.2032623, 6.1959543, 6.1692286, 6.155806, 6.1441827, 6.12757, 6.0960603, 6.09079, 6.0895233, 6.0864067, 6.0614543, 6.0363092, 6.028711, 6.0126395, 5.998959, 5.987304, 5.9694996, 5.955423, 5.9238386, 5.9208674, 5.8798494, 5.873637, 5.87227, 5.8649187, 5.83992, 5.8373737, 5.8219967, 5.7869134, 5.77491, 5.763316, 5.7559695, 5.694713, 5.677551, 5.6718183, 5.6603327, 5.65286, 5.640354, 5.605255, 5.604351, 5.5930705, 5.5920367, 5.5885916, 5.586672, 5.5782223, 5.50207, 5.498083, 5.477832, 5.4627895, 5.457676, 5.452557, 5.4382143, 5.4360323, 5.435154, 5.4141088, 5.3978443, 5.3871837, 5.374936, 5.356232, 5.3453474, 5.344483, 5.3336186, 5.329826, 5.324128, 5.3219953, 5.319034, 5.295858, 5.2881584, 5.288095, 5.274864, 5.270171, 5.2700057, 5.265136, 5.263656, 5.241768, 5.241005]"
561,"[318, 2571, 356, 296, 2959, 593, 260, 7153, 4993, 110, 5952, 58559, 527, 589, 79132, 50, 480, 1196, 2858, 2028, 1, 4306, 6539, 858, 1198, 4226, 1210, 3578, 47, 7361, 6377, 150, 2762, 608, 1580, 1270, 780, 2329, 588, 364, 457, 4886, 8961, 32, 6874, 1704, 3793, 4995, 33794, 1036, 4896, 68954, 48516, 5989, 1291, 367, 380, 5418, 1721, 4878, 60069, 293, 592, 1221, 590, 4973, 5445, 7438, 4963, 2628, 648, 1193, 1214, 3147, 377, 1197, 3949, 44191, 165, 1240, 1682, 344, 1089, 1136, 1213, 5618, 5349, 68157, 500, 4022, 59315, 1200, 6365, 2716, 541, 595, 1527, 8368, 1265, 10]","[9.279365, 9.173211, 8.886158, 8.494128, 8.191678, 8.117171, 8.072713, 7.930896, 7.9245267, 7.812714, 7.669604, 7.6213927, 7.5966315, 7.582056, 7.537126, 7.481553, 7.4301877, 7.4157896, 7.4126515, 7.3420625, 7.3080688, 7.290938, 7.287801, 7.2556005, 7.246527, 7.2408633, 7.206436, 7.180345, 7.1582613, 7.0402446, 7.015677, 6.9797945, 6.9635077, 6.848048, 6.8308067, 6.8216457, 6.799165, 6.795454, 6.7939715, 6.754806, 6.7451124, 6.7374897, 6.716924, 6.676772, 6.6546354, 6.6226454, 6.5610642, 6.548688, 6.548036, 6.5368643, 6.510798, 6.5097713, 6.4999013, 6.4994073, 6.483735, 6.480792, 6.4707108, 6.449349, 6.432025, 6.408991, 6.39522, 6.370128, 6.356726, 6.35484, 6.3537946, 6.3348722, 6.333171, 6.332732, 6.3294635, 6.328974, 6.310501, 6.3063574, 6.285049, 6.279967, 6.271664, 6.2542806, 6.2209363, 6.2182446, 6.1975346, 6.184019, 6.1723375, 6.1721616, 6.1704497, 6.1327953, 6.0744705, 6.0486903, 6.0468116, 6.042609, 6.031198, 6.0266376, 6.0208764, 6.004548, 5.989554, 5.9867024, 5.97572, 5.962209, 5.952185, 5.946946, 5.935671, 5.9221425]"
562,"[318, 2571, 356, 296, 593, 260, 110, 2959, 589, 527, 480, 4993, 50, 2858, 7153, 1196, 1, 2028, 5952, 47, 1210, 858, 150, 1198, 3578, 4306, 780, 58559, 457, 4226, 608, 6539, 588, 2762, 32, 79132, 1580, 7361, 1270, 364, 380, 592, 2329, 590, 6377, 367, 1704, 1036, 3793, 648, 4886, 377, 1721, 1291, 2628, 1214, 293, 1221, 1193, 165, 6874, 8961, 1197, 344, 4995, 1089, 1240, 4878, 5445, 4973, 48516, 500, 5418, 5989, 33794, 4896, 3147, 1136, 10, 1213, 1682, 595, 316, 1200, 3949, 4963, 541, 7438, 2716, 5349, 1097, 208, 1265, 2355, 750, 736, 1258, 153, 597, 733]","[7.295919, 7.1344457, 6.9366274, 6.806514, 6.5006485, 6.40607, 6.340122, 6.293981, 6.0923357, 6.0585265, 6.045869, 6.0354023, 5.97111, 5.94349, 5.936115, 5.911622, 5.853296, 5.826305, 5.825689, 5.735646, 5.7343125, 5.7201295, 5.718502, 5.710112, 5.605419, 5.5951033, 5.5772023, 5.5631037, 5.5523615, 5.539536, 5.532131, 5.500638, 5.4965825, 5.486358, 5.4458275, 5.4100966, 5.4098635, 5.396624, 5.3839617, 5.3599415, 5.3520727, 5.289247, 5.2868357, 5.2820635, 5.2719097, 5.2395897, 5.1732273, 5.1720357, 5.1409774, 5.1367273, 5.132349, 5.109905, 5.098016, 5.0967464, 5.08997, 5.086543, 5.0706944, 5.0646996, 5.0373726, 5.0357428, 5.031045, 5.029222, 5.0244412, 5.0186505, 4.9903617, 4.9418883, 4.9387875, 4.934039, 4.9308467, 4.912024, 4.9116735, 4.898862, 4.8928843, 4.887888, 4.884989, 4.873256, 4.8632035, 4.862478, 4.8426423, 4.8405147, 4.8399897, 4.83895, 4.8272305, 4.825114, 4.805936, 4.8058276, 4.7996907, 4.7925115, 4.7857738, 4.729892, 4.72504, 4.7063317, 4.7045403, 4.697734, 4.6912093, 4.6886306, 4.688322, 4.6855025, 4.6815124, 4.681333]"
563,"[79132, 58559, 68954, 7153, 91529, 60069, 109487, 59315, 72998, 106782, 4993, 2571, 119145, 89745, 122904, 6377, 5952, 2959, 6539, 50872, 68157, 112852, 356, 69844, 69122, 8961, 116797, 91500, 318, 99114, 109374, 74458, 4896, 33794, 80463, 152081, 115617, 59784, 64969, 81845, 4306, 5989, 134853, 4226, 78499, 122886, 96079, 86833, 56367, 6874, 70286, 7361, 71535, 58998, 31685, 104211, 81591, 48516, 4886, 8368, 134130, 48780, 51662, 4995, 53125, 108932, 111659, 92259, 4963, 81834, 5418, 112552, 88125, 54286, 103335, 7438, 112556, 81847, 44191, 54001, 88163, 76093, 8533, 122918, 95167, 88405, 122882, 56174, 5218, 80549, 134368, 6942, 97913, 49272, 68358, 48394, 79091, 34162, 51255, 97938]","[5.452226, 5.10631, 4.722589, 4.717112, 4.5360727, 4.483, 4.4395275, 4.4294915, 4.4186983, 4.357104, 4.3556833, 4.3356237, 4.2919626, 4.2794366, 4.2705173, 4.2422724, 4.1990647, 4.195576, 4.19535, 4.1881666, 4.1839433, 4.1474633, 4.119311, 4.114351, 4.103104, 4.082793, 4.079389, 4.0628633, 4.0264683, 4.0152493, 4.007767, 3.997874, 3.9769828, 3.9496522, 3.9472609, 3.9208064, 3.9198234, 3.9020078, 3.8849378, 3.8825421, 3.8513877, 3.8356254, 3.8323522, 3.8245933, 3.8234627, 3.814631, 3.8050003, 3.8001864, 3.7940836, 3.7919586, 3.7757242, 3.7675622, 3.7631557, 3.7601304, 3.7513807, 3.7212727, 3.719616, 3.7183006, 3.7126448, 3.6938977, 3.6826384, 3.676133, 3.675684, 3.674654, 3.6726713, 3.6666405, 3.657265, 3.6469023, 3.6435432, 3.6375823, 3.635347, 3.6338341, 3.633408, 3.6263876, 3.6192017, 3.6173105, 3.6163104, 3.603249, 3.6001465, 3.5988324, 3.5979946, 3.5936465, 3.5739594, 3.5737927, 3.5649576, 3.5595765, 3.558753, 3.5557942, 3.5519173, 3.5460746, 3.5301235, 3.5198305, 3.5128105, 3.5073583, 3.5054402, 3.500439, 3.4861913, 3.479965, 3.4703317, 3.4685345]"
564,"[79132, 58559, 7153, 68954, 91529, 109487, 59315, 2571, 60069, 4993, 89745, 106782, 72998, 2959, 119145, 356, 5952, 122904, 6539, 68157, 6377, 318, 112852, 50872, 69122, 8961, 99114, 74458, 33794, 116797, 115617, 109374, 69844, 80463, 91500, 4896, 4306, 81845, 59784, 70286, 152081, 4226, 96079, 122886, 5989, 64969, 6874, 71535, 7361, 134853, 51662, 4886, 78499, 31685, 58998, 134130, 48516, 56367, 53125, 54286, 104211, 81834, 86833, 8368, 81591, 108932, 44191, 5418, 4995, 122882, 112552, 7438, 4963, 68358, 48780, 112556, 88125, 122918, 49272, 51255, 115149, 54503, 56174, 34162, 103335, 122892, 76093, 92259, 88163, 48394, 111759, 5218, 95167, 79091, 110102, 79702, 97913, 8644, 111659, 106918]","[5.4034104, 5.106534, 4.71882, 4.717111, 4.5194507, 4.475256, 4.426646, 4.4155145, 4.413043, 4.349085, 4.3434525, 4.311255, 4.308711, 4.2628446, 4.241403, 4.235927, 4.225277, 4.2114973, 4.2023015, 4.201979, 4.1758738, 4.1718807, 4.1568003, 4.153656, 4.0965614, 4.0547776, 4.045684, 4.024455, 4.003792, 4.0011334, 3.9994757, 3.9950488, 3.9887025, 3.9721339, 3.942616, 3.9247024, 3.8970304, 3.8816087, 3.8793097, 3.8654647, 3.8642323, 3.860807, 3.8573031, 3.8556035, 3.850154, 3.818059, 3.8089464, 3.785246, 3.7744606, 3.7496355, 3.7479837, 3.7422202, 3.74019, 3.7356074, 3.7317889, 3.731209, 3.7273054, 3.697296, 3.6921442, 3.685466, 3.6799712, 3.6790595, 3.675004, 3.6715522, 3.6698172, 3.6384983, 3.6369298, 3.6327496, 3.6268034, 3.6221745, 3.6107802, 3.6091092, 3.601889, 3.6017497, 3.5985327, 3.593659, 3.58887, 3.5805593, 3.5759208, 3.5620687, 3.5599432, 3.5566857, 3.5498493, 3.5415473, 3.5345652, 3.5310636, 3.523264, 3.5210283, 3.519622, 3.5188844, 3.5059593, 3.5056844, 3.5005786, 3.493576, 3.4923582, 3.4923427, 3.481024, 3.4804997, 3.4675603, 3.4637485]"
565,"[296, 318, 110, 356, 593, 480, 150, 589, 592, 380, 457, 590, 2571, 260, 780, 32, 1, 588, 50, 527, 47, 165, 316, 367, 344, 648, 1196, 377, 608, 153, 2858, 1210, 364, 10, 736, 2028, 292, 349, 208, 1198, 595, 733, 253, 161, 329, 34, 500, 597, 2959, 434, 858, 1580, 231, 454, 1270, 95, 185, 539, 587, 339, 25, 1214, 3578, 2762, 2628, 293, 300, 288, 39, 1073, 1036, 1197, 4993, 141, 410, 62, 357, 1356, 1193, 1240, 1221, 586, 266, 1291, 5952, 21, 1721, 1097, 1200, 3793, 1089, 4306, 104, 1704, 7153, 541, 2683, 788, 4226, 19]","[4.1975136, 4.1686625, 4.062485, 4.0171804, 3.9482486, 3.9324286, 3.865599, 3.8303144, 3.7543206, 3.7528112, 3.7498977, 3.747953, 3.7323036, 3.6894014, 3.6414077, 3.6328099, 3.608657, 3.5995512, 3.5967805, 3.5647342, 3.5107923, 3.4765923, 3.4172256, 3.4056375, 3.4014654, 3.399234, 3.395524, 3.3637168, 3.3329794, 3.332438, 3.3292274, 3.3281372, 3.3147874, 3.3145673, 3.2801833, 3.2449248, 3.2356029, 3.2292092, 3.2251039, 3.2001624, 3.193863, 3.1785655, 3.1744483, 3.1620646, 3.1590936, 3.1448445, 3.1412792, 3.139225, 3.1293654, 3.1266825, 3.1226444, 3.097454, 3.0751586, 3.0647285, 3.0545766, 3.0474796, 3.0414755, 3.0347223, 3.012017, 2.987624, 2.9795494, 2.975149, 2.971702, 2.9663887, 2.9522886, 2.9343503, 2.93218, 2.929628, 2.9189925, 2.9145327, 2.9101622, 2.9096398, 2.9044092, 2.9012036, 2.8852959, 2.878153, 2.862086, 2.8515804, 2.8507404, 2.8341155, 2.8280125, 2.816189, 2.810934, 2.8098514, 2.784914, 2.7838418, 2.7820468, 2.7775576, 2.7768352, 2.772436, 2.7707956, 2.762691, 2.762662, 2.7451808, 2.739912, 2.7354977, 2.7309415, 2.7284546, 2.728372, 2.7246935]"
566,"[296, 318, 110, 356, 593, 480, 150, 589, 592, 457, 380, 590, 2571, 260, 780, 32, 1, 50, 588, 527, 47, 165, 316, 648, 367, 1196, 344, 377, 608, 153, 2858, 1210, 10, 736, 364, 349, 292, 2028, 208, 733, 253, 1198, 329, 595, 161, 597, 34, 500, 434, 858, 2959, 1580, 454, 95, 231, 185, 539, 1270, 587, 25, 339, 1214, 2762, 3578, 300, 2628, 141, 288, 1073, 293, 39, 1197, 62, 1036, 410, 357, 1356, 4993, 1193, 1240, 1221, 266, 586, 21, 1291, 1097, 1200, 1721, 1089, 3793, 5952, 104, 337, 541, 4306, 1704, 924, 6, 786, 440]","[5.444979, 5.391791, 5.2802467, 5.186061, 5.1232643, 5.112695, 5.0269322, 4.9632516, 4.8989, 4.8946776, 4.8936453, 4.8843203, 4.8260555, 4.7916784, 4.75628, 4.736504, 4.6924977, 4.6749988, 4.6669784, 4.6239867, 4.556044, 4.5278635, 4.459179, 4.4337096, 4.430053, 4.4163475, 4.413929, 4.378224, 4.3478055, 4.3464108, 4.330992, 4.323564, 4.317207, 4.300108, 4.2866263, 4.224462, 4.223283, 4.2137938, 4.175312, 4.162028, 4.1493297, 4.1439433, 4.142923, 4.1424665, 4.139449, 4.093815, 4.0893917, 4.0840697, 4.0818276, 4.0459075, 4.034128, 4.019633, 4.007629, 4.0053225, 3.9907482, 3.9692824, 3.9647944, 3.9508517, 3.9393353, 3.9194734, 3.89763, 3.883378, 3.850094, 3.8497612, 3.8419354, 3.841617, 3.8210306, 3.8189304, 3.817088, 3.8170104, 3.8076553, 3.7843575, 3.7757843, 3.77046, 3.7480867, 3.7448282, 3.74213, 3.7260985, 3.7058413, 3.686629, 3.6835864, 3.6744225, 3.6672292, 3.659053, 3.650665, 3.6265426, 3.6189566, 3.61543, 3.6150167, 3.5904033, 3.578551, 3.577265, 3.5682724, 3.564055, 3.5610704, 3.5553038, 3.553714, 3.5533485, 3.5521822, 3.5515516]"
567,"[79132, 58559, 109487, 68954, 89745, 91529, 59315, 119145, 7153, 116797, 122904, 112852, 60069, 106782, 72998, 108932, 68157, 74458, 99114, 152081, 69844, 109374, 80463, 91500, 115617, 122918, 122886, 122892, 96079, 81845, 50872, 70286, 122882, 4993, 112552, 134130, 69122, 5952, 134853, 77561, 78499, 33794, 106920, 110102, 59784, 81834, 6539, 97938, 71535, 111759, 102125, 81591, 88125, 6377, 2959, 115149, 112556, 76093, 106072, 8961, 97913, 64969, 79091, 122920, 106918, 106489, 79702, 148626, 103042, 48780, 4896, 104841, 97921, 88140, 87232, 2571, 84152, 164179, 103335, 48394, 168252, 6874, 68358, 135887, 98809, 92259, 91658, 51662, 166461, 81847, 111362, 93510, 95167, 5989, 31685, 53125, 87222, 95510, 51255, 4226]","[6.497001, 5.8510637, 5.6668, 5.5799775, 5.4463396, 5.415481, 5.281249, 5.2416034, 5.219288, 5.2154207, 5.2150655, 5.169398, 5.158463, 5.1131773, 5.0816584, 4.936621, 4.923318, 4.8913074, 4.876336, 4.872539, 4.8215213, 4.817611, 4.8174343, 4.8117576, 4.8069353, 4.785586, 4.784438, 4.736089, 4.701024, 4.670966, 4.6601634, 4.6283503, 4.6208596, 4.6203165, 4.6062274, 4.5734267, 4.562757, 4.5203104, 4.5157533, 4.506118, 4.498733, 4.4796386, 4.4633102, 4.4616804, 4.4435687, 4.4388323, 4.425949, 4.4117527, 4.4091043, 4.3984156, 4.3760743, 4.3534284, 4.333571, 4.317322, 4.3099456, 4.306137, 4.3007083, 4.2861066, 4.283938, 4.2768383, 4.2677317, 4.265571, 4.2586102, 4.252443, 4.243482, 4.2230077, 4.202464, 4.1917048, 4.1852446, 4.1790967, 4.1788907, 4.1682453, 4.156732, 4.156645, 4.1506705, 4.1506467, 4.147982, 4.1464524, 4.1408734, 4.1396303, 4.1353173, 4.131914, 4.122673, 4.120022, 4.1091933, 4.106188, 4.1048694, 4.097528, 4.0912004, 4.087384, 4.0821366, 4.0697393, 4.0676913, 4.052296, 4.049117, 4.0467315, 4.0451174, 4.0411453, 4.0392075, 4.0387053]"
568,"[296, 318, 110, 356, 593, 480, 2571, 260, 589, 150, 457, 780, 592, 380, 590, 1, 50, 32, 527, 1196, 2858, 588, 47, 1210, 608, 2028, 648, 367, 165, 377, 316, 1198, 736, 344, 858, 2959, 10, 153, 1580, 364, 733, 1214, 1270, 597, 2762, 2628, 500, 329, 3578, 349, 595, 34, 253, 1197, 161, 292, 208, 1036, 587, 1221, 1193, 539, 293, 4993, 1240, 95, 1073, 231, 1097, 454, 185, 1089, 1200, 1721, 25, 1291, 1356, 434, 924, 39, 1617, 541, 2716, 339, 3793, 5952, 1213, 357, 2683, 1208, 4306, 1258, 1704, 141, 1136, 2329, 62, 4226, 2355, 586]","[3.9740877, 3.9688962, 3.833524, 3.781248, 3.7669435, 3.736388, 3.7078552, 3.6389635, 3.613801, 3.6084132, 3.5673404, 3.5098848, 3.5031123, 3.496559, 3.4850163, 3.4534116, 3.452524, 3.4282384, 3.414863, 3.3838034, 3.3783236, 3.3629491, 3.342353, 3.297569, 3.290268, 3.2472692, 3.2423933, 3.2266262, 3.1885734, 3.1860564, 3.176883, 3.162434, 3.1424072, 3.125803, 3.1091416, 3.1062822, 3.1048582, 3.0956025, 3.0950475, 3.0818336, 3.0716293, 3.0395372, 3.0372732, 3.0017483, 2.9874449, 2.9839935, 2.9826128, 2.9720106, 2.9701226, 2.963367, 2.962734, 2.9381866, 2.93319, 2.9317365, 2.9291968, 2.9155846, 2.8978765, 2.8864317, 2.8716042, 2.8687427, 2.8680203, 2.867985, 2.8643742, 2.862222, 2.8609877, 2.8525536, 2.8512483, 2.8485324, 2.8470814, 2.8425562, 2.841734, 2.8360472, 2.8350365, 2.8282094, 2.8256373, 2.8234558, 2.8198771, 2.8103871, 2.7958305, 2.7922401, 2.7769525, 2.7737925, 2.7721417, 2.770138, 2.768529, 2.7608314, 2.7569687, 2.7551892, 2.751328, 2.7508104, 2.7505522, 2.7464168, 2.745871, 2.735053, 2.7221534, 2.7139688, 2.7137976, 2.7103124, 2.7090747, 2.708214]"
569,"[296, 318, 110, 356, 593, 480, 150, 589, 380, 592, 2571, 590, 457, 260, 780, 32, 1, 50, 588, 527, 47, 165, 316, 344, 367, 648, 1196, 377, 153, 364, 1210, 608, 10, 2858, 736, 292, 208, 2028, 349, 595, 1198, 253, 733, 161, 329, 2959, 500, 34, 434, 597, 858, 231, 1580, 454, 95, 1270, 185, 539, 587, 339, 3578, 2762, 25, 1214, 293, 2628, 288, 4993, 300, 39, 1036, 1073, 141, 1197, 410, 62, 357, 1356, 1193, 1240, 586, 1221, 5952, 1291, 266, 4306, 3793, 7153, 1721, 104, 1200, 21, 1097, 1089, 4226, 1704, 788, 19, 2329, 541]","[3.6620035, 3.6482499, 3.5483904, 3.522905, 3.443875, 3.4259593, 3.3678768, 3.3449893, 3.272585, 3.2657044, 3.2628136, 3.2614415, 3.2607374, 3.2123632, 3.1673021, 3.16175, 3.1458724, 3.1396236, 3.1391, 3.1096764, 3.0622594, 3.043252, 2.9821396, 2.9737833, 2.968929, 2.9584982, 2.9531677, 2.9314153, 2.9100428, 2.9033034, 2.8961072, 2.8956282, 2.8893034, 2.8850334, 2.8537133, 2.8286967, 2.8272836, 2.8258555, 2.8130286, 2.787028, 2.7831364, 2.7717237, 2.7622716, 2.7553952, 2.7517617, 2.744134, 2.7412534, 2.7346225, 2.7332964, 2.725497, 2.718074, 2.6932447, 2.6921432, 2.6604424, 2.65621, 2.6521263, 2.6510174, 2.6361384, 2.615375, 2.600363, 2.5998485, 2.5838559, 2.5766442, 2.5741272, 2.5621707, 2.5589983, 2.552853, 2.552321, 2.540695, 2.5323205, 2.5315788, 2.525549, 2.5215206, 2.5186973, 2.5152712, 2.498238, 2.476066, 2.4708502, 2.4668021, 2.4629445, 2.4558668, 2.4543972, 2.4508138, 2.4487202, 2.4395406, 2.4263268, 2.425383, 2.423002, 2.4175043, 2.4119523, 2.406343, 2.4058335, 2.4024467, 2.3971395, 2.3949301, 2.3911545, 2.3872287, 2.3818138, 2.3777127, 2.3648212]"
570,"[318, 296, 356, 2571, 110, 593, 480, 260, 589, 150, 527, 50, 1, 457, 780, 380, 590, 592, 47, 32, 1196, 588, 2858, 2959, 1210, 2028, 608, 1198, 367, 858, 648, 165, 364, 377, 4993, 344, 1580, 316, 1270, 3578, 10, 2762, 5952, 7153, 153, 736, 595, 500, 1214, 208, 4306, 733, 2628, 1036, 597, 4226, 293, 34, 1197, 1193, 1221, 231, 253, 1291, 2329, 292, 7361, 1721, 349, 1704, 3793, 1240, 329, 6539, 161, 1089, 539, 1200, 587, 185, 541, 1097, 434, 1213, 454, 1073, 6377, 1136, 58559, 95, 39, 2716, 924, 1258, 2683, 339, 4886, 25, 1265, 586]","[7.083406, 6.903771, 6.767954, 6.622843, 6.5604067, 6.5416036, 6.3139796, 6.2683773, 6.2342386, 6.1077924, 6.006276, 5.9790635, 5.93937, 5.931621, 5.8485117, 5.8283095, 5.8146143, 5.810219, 5.7851963, 5.776942, 5.771996, 5.759122, 5.7501826, 5.685542, 5.635608, 5.6053047, 5.564226, 5.5065513, 5.467684, 5.446711, 5.4202943, 5.4154673, 5.4137235, 5.3656015, 5.3584905, 5.3476963, 5.2882166, 5.2873745, 5.231774, 5.2253222, 5.1999655, 5.1908283, 5.1500306, 5.1443434, 5.142099, 5.1168237, 5.075815, 5.0651693, 5.0361285, 5.031703, 5.0242767, 5.019662, 5.0141726, 4.9950686, 4.98403, 4.9784174, 4.972392, 4.950247, 4.945991, 4.9150953, 4.8998904, 4.88724, 4.874155, 4.870342, 4.86728, 4.866272, 4.8657494, 4.8601537, 4.857351, 4.845941, 4.835463, 4.822266, 4.820659, 4.816168, 4.8154125, 4.7941804, 4.7303286, 4.7290945, 4.7197013, 4.704745, 4.6993723, 4.6929245, 4.6910086, 4.675652, 4.669796, 4.647379, 4.6451373, 4.639254, 4.6391845, 4.6282187, 4.625072, 4.622763, 4.613198, 4.61307, 4.607742, 4.597497, 4.594511, 4.59326, 4.580403, 4.565812]"
571,"[592, 590, 380, 457, 349, 1269, 329, 5060, 736, 1304, 141, 3363, 150, 95, 25, 480, 780, 316, 474, 161, 1127, 153, 21, 292, 440, 610, 733, 454, 32, 110, 300, 708, 253, 235, 1711, 3706, 62, 45, 509, 434, 1093, 2406, 36, 7, 1500, 1183, 1356, 1617, 17, 1186, 587, 852, 648, 1371, 1077, 185, 2150, 553, 339, 2302, 1179, 350, 10, 1374, 552, 2532, 1073, 165, 432, 539, 1641, 2901, 920, 1094, 2243, 1327, 151, 266, 3072, 1674, 296, 497, 236, 1976, 2245, 252, 377, 2193, 2455, 1299, 802, 3, 1396, 368, 2641, 589, 3708, 1969, 2456, 357]","[3.0690913, 2.9787607, 2.9450586, 2.9255648, 2.866759, 2.8272018, 2.8224275, 2.8163292, 2.8148308, 2.7995408, 2.7869847, 2.781143, 2.7789862, 2.751956, 2.7390122, 2.7332, 2.7263508, 2.7130942, 2.7101157, 2.7025864, 2.6856132, 2.6797764, 2.6761925, 2.6695025, 2.6643193, 2.6535647, 2.6422617, 2.641567, 2.637065, 2.6276417, 2.6235304, 2.616649, 2.6065903, 2.5951207, 2.5823085, 2.577961, 2.567328, 2.5616412, 2.5496037, 2.5494854, 2.5474355, 2.5469832, 2.5370896, 2.5303223, 2.5287054, 2.5251625, 2.5223196, 2.5187051, 2.5174217, 2.4969375, 2.4945407, 2.4940603, 2.4832861, 2.4817533, 2.4777753, 2.4774835, 2.4755073, 2.4727857, 2.4642353, 2.4630015, 2.462633, 2.4618397, 2.4615664, 2.4595144, 2.4491448, 2.445243, 2.4428883, 2.4413753, 2.4353197, 2.4334178, 2.4309509, 2.42738, 2.4250686, 2.422867, 2.422549, 2.4224536, 2.4222286, 2.4196882, 2.41838, 2.414328, 2.4077475, 2.4077063, 2.4063134, 2.4061394, 2.4060304, 2.4026778, 2.3999605, 2.3961544, 2.3935523, 2.3876448, 2.3852744, 2.3742259, 2.371769, 2.3706791, 2.3676226, 2.362523, 2.361779, 2.3616545, 2.3586977, 2.3564684]"
572,"[296, 318, 110, 593, 480, 356, 150, 2571, 260, 589, 457, 590, 592, 780, 380, 1, 32, 50, 527, 2858, 588, 1196, 47, 608, 1210, 648, 2028, 367, 316, 377, 736, 165, 1198, 344, 10, 153, 858, 1580, 733, 1214, 1270, 364, 597, 2959, 349, 329, 2628, 34, 161, 500, 1197, 595, 2762, 253, 25, 292, 539, 587, 454, 1193, 1221, 1617, 1073, 3578, 1036, 208, 1356, 924, 1097, 1089, 95, 185, 293, 1200, 1240, 357, 39, 434, 339, 541, 231, 2683, 1721, 1208, 300, 1291, 912, 141, 904, 2716, 1258, 62, 1213, 2396, 1304, 4993, 1610, 919, 21, 1584]","[6.2784076, 6.1849594, 6.040874, 5.9454074, 5.92981, 5.8558655, 5.7474065, 5.735897, 5.726452, 5.698671, 5.6968126, 5.613643, 5.6066647, 5.57615, 5.560008, 5.4638686, 5.4620028, 5.4279838, 5.411615, 5.3536196, 5.3350306, 5.321265, 5.2568913, 5.245918, 5.183128, 5.133822, 5.0989113, 5.0854793, 5.0428233, 5.0398064, 5.00496, 5.0048475, 4.984218, 4.928222, 4.910478, 4.907099, 4.889511, 4.8890085, 4.8828907, 4.843499, 4.801351, 4.781881, 4.7726417, 4.7548757, 4.7533402, 4.7411485, 4.727782, 4.7071347, 4.690458, 4.6804833, 4.680306, 4.666845, 4.6626306, 4.6429334, 4.640861, 4.625059, 4.6059933, 4.594628, 4.5899053, 4.586412, 4.553532, 4.550667, 4.5496287, 4.540619, 4.5398493, 4.5357003, 4.5266066, 4.522821, 4.5196266, 4.513855, 4.5119357, 4.5100446, 4.4904866, 4.4877496, 4.48435, 4.476457, 4.470149, 4.4502087, 4.437879, 4.437234, 4.4302874, 4.4274797, 4.425244, 4.422953, 4.411109, 4.4099293, 4.388211, 4.3842106, 4.3835387, 4.3823743, 4.381259, 4.3659725, 4.3593974, 4.3531804, 4.3528132, 4.3383327, 4.3375187, 4.337435, 4.330562, 4.3231044]"
