,top-100 itemIds,top-100 scores
579,"[1407, 2424, 1307, 1035, 1517, 2987, 2080, 594, 2054, 1197, 1073, 953, 1028, 919, 551, 1288, 1367, 1393, 2501, 3114, 2124, 2321, 2174, 2617, 2115, 1282, 1079, 1380, 520, 2144, 317, 1721, 2683, 1220, 1333, 1485, 2700, 3175, 1097, 2706, 588, 1265, 2572, 3255, 3499, 2791, 780, 648, 2081, 2005, 2716, 2628, 899, 3755, 2302, 34, 260, 1584, 2012, 736, 1259, 1101, 1682, 2294, 1968, 39, 1777, 3977, 3897, 2421, 3809, 1246, 2248, 1136, 3471, 1196, 1278, 1214, 3052, 2657, 5349, 1784, 2804, 185, 1500, 104, 3448, 231, 2094, 1198, 1210, 377, 337, 2797, 1148, 2, 2085, 1302, 2947, 1947]","[2.687257, 2.6869206, 2.67744, 2.6594205, 2.6437843, 2.5897765, 2.5870993, 2.5779264, 2.5700655, 2.5681694, 2.5645616, 2.5631735, 2.5547473, 2.5529184, 2.5497808, 2.547819, 2.5477908, 2.5454345, 2.5326393, 2.524951, 2.5076826, 2.4984293, 2.4921613, 2.4863207, 2.4739184, 2.4721017, 2.470042, 2.4644985, 2.46415, 2.4615088, 2.4568267, 2.4508317, 2.449191, 2.4470267, 2.4467716, 2.4466307, 2.4386194, 2.4359865, 2.4346583, 2.4252167, 2.4227915, 2.4157739, 2.4086092, 2.4085953, 2.4059176, 2.4012563, 2.40036, 2.3979564, 2.395209, 2.3910494, 2.3890247, 2.3782084, 2.371479, 2.3714054, 2.3681488, 2.3675604, 2.3661387, 2.3642647, 2.3596325, 2.3594673, 2.3578272, 2.3575137, 2.3552198, 2.3524656, 2.3522363, 2.3502958, 2.3459344, 2.345162, 2.344648, 2.3424644, 2.3409462, 2.3401227, 2.337698, 2.3374248, 2.3372858, 2.337171, 2.3365564, 2.3326993, 2.332034, 2.3318822, 2.3275967, 2.3273847, 2.3264344, 2.3191633, 2.3181934, 2.3175695, 2.3164332, 2.3153, 2.3114076, 2.3109295, 2.310562, 2.3077097, 2.3076093, 2.3075268, 2.3058286, 2.3054605, 2.3034816, 2.3031392, 2.3018231, 2.301746]"
580,"[1258, 750, 923, 1222, 904, 2997, 3481, 903, 1748, 1219, 4034, 1197, 1276, 778, 3897, 1196, 2712, 1252, 8874, 7147, 1968, 2019, 6870, 2502, 4979, 2291, 5618, 2918, 1387, 4022, 4223, 1247, 2791, 2353, 2706, 2396, 2987, 3911, 2395, 4886, 480, 1274, 5464, 3408, 2324, 8784, 1265, 3977, 46578, 1466, 5995, 4896, 3751, 3033, 1090, 5989, 4641, 1610, 4308, 1204, 2700, 2890, 2908, 953, 4720, 29, 5956, 2657, 1101, 1997, 8464, 3252, 1228, 1517, 8360, 1302, 48394, 1278, 8961, 2000, 2174, 551, 2710, 1028, 2081, 1954, 4246, 2420, 1676, 500, 5459, 3753, 2797, 2076, 55820, 1073, 1288, 3948, 1259, 63082]","[2.8119721, 2.766761, 2.7189355, 2.7188718, 2.7043955, 2.6700425, 2.6648479, 2.653645, 2.6458588, 2.6436958, 2.6413245, 2.635849, 2.6206357, 2.6080384, 2.5990362, 2.5754995, 2.5581422, 2.5462725, 2.5438778, 2.539824, 2.539218, 2.5361307, 2.5332522, 2.5272813, 2.5239766, 2.5215702, 2.5138826, 2.510329, 2.5042422, 2.5021584, 2.4905412, 2.4846292, 2.4829125, 2.4828806, 2.482538, 2.4739306, 2.4722216, 2.4684863, 2.466427, 2.4594603, 2.4564552, 2.4564316, 2.4524162, 2.4479656, 2.4407809, 2.4402966, 2.4392803, 2.436813, 2.4352555, 2.4346693, 2.4243379, 2.4219284, 2.4188972, 2.4180605, 2.4123578, 2.4102962, 2.40922, 2.4086742, 2.3997355, 2.3995566, 2.3931959, 2.3840606, 2.3835316, 2.382493, 2.3815908, 2.3809867, 2.380226, 2.3785198, 2.374624, 2.370184, 2.3663251, 2.3618972, 2.359828, 2.3581953, 2.3472776, 2.3443756, 2.339572, 2.3352191, 2.328716, 2.3215656, 2.3187253, 2.3185103, 2.3156216, 2.3155189, 2.3127735, 2.3118186, 2.3026683, 2.302183, 2.296496, 2.2964683, 2.2903373, 2.2896872, 2.2830033, 2.2824552, 2.2731853, 2.2703955, 2.268237, 2.267698, 2.2673702, 2.2644703]"
581,"[6539, 5618, 48780, 48516, 68157, 4993, 30812, 49272, 33794, 91529, 33493, 41566, 6934, 54286, 5218, 56174, 45499, 78499, 5418, 58559, 5459, 8874, 45722, 4878, 72998, 46578, 2329, 89745, 5816, 8961, 54001, 6365, 32587, 55820, 6942, 109374, 63082, 6502, 80463, 99114, 49530, 6874, 50872, 109487, 858, 51662, 69122, 36529, 74458, 5445, 4963, 51255, 6016, 57669, 68358, 96079, 66097, 88125, 76093, 8644, 7438, 73017, 50, 35836, 5378, 64614, 48385, 296, 56367, 40815, 4246, 1221, 53125, 69844, 4262, 4720, 91658, 70286, 33679, 1198, 30793, 61323, 8464, 3948, 1732, 1136, 1080, 91500, 81834, 4718, 3967, 3578, 3751, 4979, 45517, 6711, 82459, 8636, 71535, 8360]","[2.8246355, 2.7870703, 2.7848034, 2.763872, 2.758905, 2.738834, 2.7274737, 2.7215238, 2.7150502, 2.7146327, 2.710168, 2.710126, 2.7091098, 2.700948, 2.700145, 2.697361, 2.695806, 2.6868525, 2.682184, 2.6692047, 2.6680748, 2.66317, 2.6568954, 2.6518786, 2.6490252, 2.6462512, 2.6418915, 2.6412458, 2.632291, 2.6277578, 2.6275008, 2.6251163, 2.621742, 2.6210308, 2.6210213, 2.6187868, 2.6181483, 2.6109278, 2.609023, 2.6007538, 2.5885687, 2.5837443, 2.5791583, 2.5762691, 2.5688486, 2.5441644, 2.542747, 2.5403152, 2.538679, 2.5386183, 2.5380216, 2.5366023, 2.5357761, 2.53463, 2.5285149, 2.5279293, 2.5272923, 2.5263748, 2.5252793, 2.5244715, 2.523806, 2.5194933, 2.5151672, 2.5143034, 2.5120268, 2.508368, 2.504174, 2.4970226, 2.4923365, 2.4917321, 2.486654, 2.4824886, 2.4804244, 2.4736743, 2.4707747, 2.4700258, 2.4678495, 2.4606886, 2.456812, 2.4521441, 2.4479685, 2.447039, 2.4457657, 2.4451065, 2.441505, 2.4387527, 2.4380693, 2.4349408, 2.4346905, 2.4345198, 2.434257, 2.4306784, 2.4303775, 2.428449, 2.427328, 2.4215252, 2.4180853, 2.4178312, 2.4178064, 2.4175286]"
582,"[54286, 78499, 56174, 80463, 70286, 6377, 45499, 51255, 69122, 57669, 33794, 5952, 71535, 53125, 41566, 7153, 82459, 5816, 49530, 6502, 6934, 30812, 5459, 5989, 51662, 122882, 36529, 111759, 8961, 72998, 91542, 60040, 6539, 33493, 5218, 50872, 112852, 4995, 6874, 79702, 66097, 44665, 95510, 32587, 8644, 106782, 63082, 8874, 5418, 63113, 104841, 73017, 4886, 45722, 8368, 3949, 55820, 81932, 4896, 6365, 87232, 56367, 59615, 35836, 7361, 34162, 122904, 88140, 48394, 59784, 98809, 46578, 7438, 115713, 64614, 112556, 48385, 58998, 356, 4878, 59369, 119145, 81591, 168252, 86882, 112183, 30793, 110102, 53322, 31685, 6942, 318, 4963, 4718, 34150, 4262, 134853, 6016, 7143, 7458]","[2.8492916, 2.8481975, 2.846721, 2.8390985, 2.7672086, 2.762833, 2.7486684, 2.7484965, 2.7366827, 2.7359297, 2.7312994, 2.7282562, 2.7179127, 2.7084231, 2.7064905, 2.7040918, 2.6917439, 2.69094, 2.684772, 2.6823757, 2.6793323, 2.6769683, 2.6633153, 2.6626413, 2.6626372, 2.6599903, 2.657714, 2.6569896, 2.6566184, 2.6564023, 2.6550288, 2.6545138, 2.6539972, 2.6516967, 2.6472735, 2.6452365, 2.639302, 2.6315277, 2.6253252, 2.624432, 2.6240044, 2.6239815, 2.62291, 2.6167977, 2.607397, 2.6072984, 2.6021707, 2.596272, 2.5916638, 2.5914629, 2.5910027, 2.5892787, 2.5884495, 2.5874243, 2.5859022, 2.5839577, 2.5698562, 2.5693767, 2.5685763, 2.5678954, 2.5666208, 2.5558827, 2.5543637, 2.5525358, 2.5453868, 2.5449092, 2.5422988, 2.5410192, 2.5397058, 2.5376492, 2.533892, 2.527413, 2.526678, 2.5234177, 2.522271, 2.516039, 2.5120363, 2.510726, 2.5026796, 2.501437, 2.4970047, 2.4950707, 2.4947743, 2.4938025, 2.4883308, 2.487228, 2.4853156, 2.484789, 2.4807842, 2.4772983, 2.472222, 2.472072, 2.4715776, 2.467996, 2.4640534, 2.4640067, 2.4628088, 2.4623563, 2.4617774, 2.4579773]"
583,"[5218, 30825, 8641, 4718, 6373, 45447, 6287, 6155, 4447, 8368, 8972, 7293, 56367, 6936, 88163, 5377, 7173, 50872, 6377, 4025, 30793, 54001, 53125, 33004, 8984, 73017, 33679, 783, 3948, 81845, 72641, 40815, 5299, 54503, 48, 59784, 5481, 58559, 4995, 6539, 4963, 52973, 6863, 3752, 6188, 2, 41566, 5110, 3977, 8528, 60069, 2424, 4886, 4246, 4270, 8644, 44022, 4015, 5459, 54286, 180, 45720, 81847, 38038, 69844, 1367, 4816, 51662, 8361, 81591, 80463, 5816, 5872, 49286, 89864, 7373, 68954, 8961, 4299, 48780, 8636, 45517, 81834, 4896, 33615, 33493, 4022, 2294, 2581, 5418, 54272, 96079, 34162, 86833, 91529, 5989, 3969, 8807, 2012, 74789]","[2.5567608, 2.532209, 2.517302, 2.4957662, 2.487029, 2.473803, 2.4629512, 2.461174, 2.4599195, 2.4375699, 2.4305978, 2.4161654, 2.4133892, 2.4091108, 2.3741832, 2.3500614, 2.3488812, 2.3378487, 2.3271675, 2.3270962, 2.3187397, 2.3068235, 2.3038676, 2.294737, 2.2841034, 2.2806685, 2.2701683, 2.2649734, 2.253655, 2.251122, 2.2501597, 2.2470322, 2.2440343, 2.2391524, 2.236531, 2.2334323, 2.2236605, 2.2194521, 2.2057543, 2.1948836, 2.1896114, 2.182004, 2.1791039, 2.174168, 2.1735024, 2.171253, 2.169967, 2.169517, 2.169415, 2.1678174, 2.16531, 2.1632786, 2.1600797, 2.158244, 2.1553168, 2.1477118, 2.147386, 2.1469278, 2.1468363, 2.1438925, 2.139047, 2.1376107, 2.1375427, 2.1373065, 2.1270354, 2.1232784, 2.1184568, 2.1169157, 2.1135058, 2.1126034, 2.111739, 2.110985, 2.1076589, 2.10187, 2.0989387, 2.0973823, 2.096239, 2.0945773, 2.0936656, 2.0881903, 2.0848556, 2.08114, 2.0806527, 2.0786364, 2.077353, 2.0772152, 2.0760837, 2.0756245, 2.0739112, 2.0677083, 2.0671625, 2.0671296, 2.0662029, 2.0658875, 2.0645328, 2.0635898, 2.063353, 2.0631957, 2.0603426, 2.0602546]"
584,"[368, 432, 141, 357, 168, 7, 17, 553, 62, 163, 32, 225, 802, 628, 21, 172, 31, 762, 95, 733, 333, 552, 355, 151, 277, 648, 524, 266, 852, 435, 780, 3, 494, 485, 466, 539, 786, 520, 788, 11, 708, 16, 6, 145, 743, 376, 661, 1042, 529, 362, 44, 353, 36, 653, 25, 135, 784, 48, 370, 112, 327, 303, 273, 719, 586, 318, 5, 1356, 596, 1047, 832, 235, 1393, 203, 555, 1391, 1407, 224, 805, 594, 2, 170, 24, 50, 2001, 260, 673, 509, 551, 849, 543, 140, 724, 1059, 471, 272, 637, 1367, 616, 246]","[2.8439884, 2.8188367, 2.81185, 2.7989736, 2.7935479, 2.7855952, 2.7853317, 2.778006, 2.7359188, 2.7285054, 2.7281773, 2.7119439, 2.7113209, 2.7109048, 2.7001228, 2.6886442, 2.6875627, 2.6827664, 2.6721978, 2.6452765, 2.6327076, 2.6246338, 2.6172602, 2.6146543, 2.6110947, 2.5925474, 2.5895321, 2.5875974, 2.5684218, 2.5660465, 2.5653224, 2.5652678, 2.5628457, 2.5558, 2.5540512, 2.5407648, 2.538058, 2.5364442, 2.5261304, 2.521845, 2.502903, 2.5025387, 2.5000358, 2.4970617, 2.4968681, 2.4961863, 2.4812396, 2.4733305, 2.4714785, 2.4589536, 2.4544997, 2.4542425, 2.4541883, 2.4531615, 2.4491324, 2.4392343, 2.432707, 2.4182522, 2.4164414, 2.415736, 2.4139466, 2.410804, 2.4095788, 2.40169, 2.3915493, 2.3873653, 2.3825424, 2.3789012, 2.3702974, 2.3658984, 2.3595393, 2.3568845, 2.3539817, 2.3478508, 2.345056, 2.3316274, 2.3301103, 2.3191745, 2.3131485, 2.3092175, 2.3033416, 2.2983375, 2.2949767, 2.2893476, 2.2832263, 2.2809923, 2.2793481, 2.275928, 2.2746162, 2.2712708, 2.2653055, 2.2613068, 2.252318, 2.2488153, 2.2448058, 2.2428155, 2.2418187, 2.2172134, 2.2133276, 2.2072914]"
585,"[4369, 5952, 1884, 5956, 778, 4993, 318, 6502, 1221, 5445, 5418, 2571, 1625, 1732, 50, 44191, 44665, 4148, 4848, 6365, 6539, 5464, 6874, 7361, 6016, 6934, 1704, 47, 5378, 356, 293, 4226, 33794, 4034, 3996, 3578, 4306, 3949, 8798, 1036, 1080, 1198, 2762, 33493, 4720, 1291, 8874, 2028, 3147, 6537, 6711, 1136, 1208, 49272, 54286, 6377, 4022, 4886, 3793, 589, 5502, 3481, 5989, 7153, 2997, 1527, 1258, 593, 4223, 1968, 5010, 4367, 2858, 5679, 5459, 3977, 2692, 48774, 6333, 1201, 4995, 2291, 780, 7147, 6378, 45499, 608, 6870, 8961, 8464, 49530, 2012, 38061, 51255, 1653, 2353, 1206, 1196, 3717, 260]","[2.7103257, 2.692825, 2.6924489, 2.6709974, 2.64996, 2.6401339, 2.6397676, 2.6362164, 2.6333685, 2.6309893, 2.6171515, 2.6164107, 2.6150787, 2.614735, 2.6109824, 2.6086278, 2.6019378, 2.5915818, 2.5896587, 2.5850625, 2.5819447, 2.575095, 2.573007, 2.5725083, 2.5694618, 2.5691662, 2.5664403, 2.566345, 2.564186, 2.5629983, 2.5603325, 2.5599132, 2.5589058, 2.558457, 2.5552754, 2.5503583, 2.545987, 2.5453045, 2.5428092, 2.5389023, 2.5370324, 2.533002, 2.5195198, 2.5156107, 2.5132575, 2.5129728, 2.5120735, 2.5109375, 2.5071287, 2.497548, 2.4971776, 2.497054, 2.4932003, 2.4889657, 2.4883726, 2.484125, 2.4834738, 2.4823413, 2.480208, 2.4675748, 2.464221, 2.4641824, 2.4638052, 2.4638004, 2.459677, 2.4584756, 2.4529505, 2.4521499, 2.4513364, 2.451026, 2.4444954, 2.4439852, 2.4403436, 2.4381905, 2.4358773, 2.4327693, 2.428784, 2.4285593, 2.4284618, 2.4274821, 2.4268937, 2.4243653, 2.4219513, 2.4187648, 2.4161482, 2.4145558, 2.4133239, 2.413211, 2.4112356, 2.4092007, 2.4063025, 2.404198, 2.4029078, 2.4023504, 2.4015858, 2.3997276, 2.3990297, 2.3913388, 2.3903837, 2.3903008]"
586,"[79132, 68358, 109487, 81834, 71535, 80463, 115617, 56174, 6377, 109374, 72998, 116797, 53125, 99114, 5816, 119145, 69122, 4995, 91542, 8961, 73017, 5218, 51255, 77561, 70286, 59615, 40815, 356, 104841, 57669, 48780, 63082, 49530, 4896, 82459, 34162, 106782, 44191, 111759, 81591, 63113, 69844, 48516, 30812, 51662, 115149, 88125, 79702, 87232, 2959, 4886, 6942, 122882, 6365, 60040, 35836, 88140, 5618, 5989, 106072, 115713, 8807, 61132, 4701, 4306, 4718, 52722, 103042, 45722, 8641, 7438, 48385, 49272, 30793, 122892, 76251, 94777, 88744, 66097, 94864, 8874, 34150, 6874, 85414, 112183, 56367, 97913, 81932, 31685, 112556, 7373, 112552, 86882, 4148, 36529, 3949, 32587, 4022, 93840, 52973]","[2.7120206, 2.6915402, 2.6346412, 2.631887, 2.631443, 2.607866, 2.5819888, 2.5682168, 2.553405, 2.5343091, 2.53356, 2.5201466, 2.5195892, 2.5077586, 2.5028036, 2.4984808, 2.4906583, 2.4863014, 2.4733562, 2.4568245, 2.4515612, 2.4496279, 2.448133, 2.4444976, 2.4435217, 2.4431233, 2.4404514, 2.4403589, 2.438139, 2.4372425, 2.4320898, 2.4110076, 2.4067233, 2.4042192, 2.398474, 2.3981075, 2.3941362, 2.3932037, 2.393084, 2.389647, 2.388807, 2.3879342, 2.3868184, 2.3783236, 2.3781137, 2.3747225, 2.36767, 2.3637402, 2.3621852, 2.358808, 2.3571792, 2.3523886, 2.3424153, 2.3389673, 2.3373892, 2.336574, 2.3353128, 2.332548, 2.3282201, 2.3147492, 2.310913, 2.2995005, 2.2962313, 2.2958307, 2.2921307, 2.2848754, 2.2821736, 2.2818983, 2.272347, 2.2686243, 2.2683187, 2.2674823, 2.2656355, 2.2580836, 2.2550514, 2.2531023, 2.2527237, 2.2437744, 2.237393, 2.2362595, 2.2350185, 2.2312753, 2.2304206, 2.229625, 2.2241285, 2.222453, 2.2108736, 2.204137, 2.202824, 2.2028146, 2.202594, 2.2009683, 2.1923995, 2.1904497, 2.1898112, 2.1890118, 2.185705, 2.184741, 2.1845908, 2.1800537]"
587,"[2427, 969, 1396, 2150, 1272, 1304, 17, 543, 920, 1320, 1183, 2641, 1407, 5060, 708, 1909, 474, 509, 2108, 3072, 1220, 1092, 1278, 852, 2100, 161, 1262, 25, 1391, 7, 457, 1288, 908, 671, 2599, 339, 266, 553, 2710, 1093, 1269, 648, 300, 552, 1500, 1127, 3101, 736, 2268, 592, 1179, 2699, 380, 34, 1285, 141, 2421, 1042, 1225, 253, 903, 454, 1358, 913, 520, 1610, 733, 1276, 36, 410, 608, 1287, 2948, 647, 45, 3176, 1086, 62, 10, 2094, 6, 1674, 1266, 435, 1242, 368, 2915, 151, 29, 348, 1393, 39, 316, 1263, 1394, 480, 2947, 595, 2321, 2640]","[2.6425185, 2.5939696, 2.5405722, 2.5289195, 2.5228615, 2.5217562, 2.4959214, 2.4780083, 2.4721303, 2.465269, 2.4630463, 2.4601943, 2.4598408, 2.459077, 2.454897, 2.4439552, 2.4279935, 2.4190588, 2.4082518, 2.4062219, 2.3933985, 2.3931758, 2.3904872, 2.3901823, 2.3740954, 2.373671, 2.3727553, 2.3669372, 2.3640852, 2.3624945, 2.3595548, 2.3545127, 2.3517065, 2.348587, 2.3476915, 2.3469977, 2.3446374, 2.3415143, 2.3335323, 2.32986, 2.329391, 2.3261585, 2.32401, 2.3203218, 2.3183277, 2.3112195, 2.3092096, 2.3073559, 2.301155, 2.2873714, 2.281142, 2.2795494, 2.2793941, 2.2778435, 2.2771037, 2.2765012, 2.2739832, 2.2687895, 2.2676187, 2.2612624, 2.2534752, 2.2518847, 2.2448018, 2.2398264, 2.2276924, 2.2257743, 2.2243414, 2.2224674, 2.2213805, 2.2210047, 2.2190554, 2.2180376, 2.2167056, 2.2136738, 2.2132897, 2.2122183, 2.212188, 2.2103777, 2.2093396, 2.2084014, 2.2064447, 2.2014325, 2.192533, 2.192053, 2.1903138, 2.187284, 2.1870308, 2.1859531, 2.185542, 2.1846085, 2.1813047, 2.1804998, 2.1786046, 2.1713378, 2.1712422, 2.1670089, 2.163832, 2.161908, 2.1590636, 2.1583903]"
588,"[17, 410, 141, 32, 153, 368, 440, 553, 339, 62, 357, 168, 236, 31, 95, 587, 736, 196, 7, 432, 329, 508, 151, 762, 474, 186, 353, 780, 442, 648, 485, 172, 420, 145, 252, 34, 628, 377, 595, 852, 266, 529, 597, 370, 802, 539, 160, 1, 315, 235, 555, 588, 39, 333, 552, 708, 509, 494, 47, 112, 44, 1047, 500, 466, 356, 435, 224, 231, 376, 282, 337, 173, 11, 1356, 277, 788, 1391, 317, 158, 524, 256, 273, 784, 849, 260, 193, 293, 786, 586, 355, 743, 246, 520, 608, 19, 1393, 348, 237, 265, 327]","[2.7929106, 2.7772849, 2.761424, 2.7573628, 2.7502203, 2.7403524, 2.7384696, 2.7356262, 2.7229533, 2.7204823, 2.719176, 2.7117045, 2.7105932, 2.707643, 2.7039497, 2.6861844, 2.683601, 2.681779, 2.6817605, 2.6701913, 2.6554525, 2.6487021, 2.6486702, 2.6483955, 2.6318762, 2.62867, 2.622374, 2.6196878, 2.6146145, 2.612501, 2.6093142, 2.6055367, 2.5955606, 2.5919664, 2.584372, 2.5820174, 2.581119, 2.579432, 2.5784905, 2.5776913, 2.5754466, 2.571977, 2.5646846, 2.563275, 2.5632143, 2.5573478, 2.5545523, 2.552034, 2.5504742, 2.5457435, 2.5332475, 2.5302932, 2.5295174, 2.52743, 2.5255618, 2.523326, 2.5222878, 2.517525, 2.5153437, 2.498537, 2.4970822, 2.4955637, 2.489259, 2.4885123, 2.4868736, 2.4865413, 2.4841955, 2.475664, 2.4683068, 2.4656992, 2.458096, 2.455517, 2.4419017, 2.435044, 2.4273174, 2.4179683, 2.417094, 2.4146097, 2.4140394, 2.4111218, 2.4059324, 2.40309, 2.40058, 2.389547, 2.3869493, 2.379726, 2.3771138, 2.3767576, 2.373052, 2.372891, 2.372849, 2.369241, 2.3676686, 2.36649, 2.350041, 2.3387532, 2.3379493, 2.3219495, 2.302828, 2.2993367]"
589,"[474, 553, 497, 17, 852, 224, 292, 708, 58, 7, 163, 6, 440, 628, 357, 368, 11, 10, 31, 273, 592, 380, 141, 230, 168, 432, 339, 802, 151, 552, 21, 524, 348, 252, 435, 225, 236, 349, 762, 265, 253, 457, 165, 647, 16, 32, 62, 805, 95, 266, 172, 543, 500, 52, 494, 186, 153, 196, 733, 475, 377, 34, 288, 315, 471, 434, 22, 648, 173, 316, 1393, 353, 410, 110, 345, 45, 50, 277, 707, 608, 1183, 338, 112, 1233, 1061, 597, 160, 480, 539, 208, 327, 551, 595, 1, 344, 2058, 420, 227, 204, 1042]","[2.5514429, 2.483181, 2.4826021, 2.4818096, 2.470838, 2.4377165, 2.3772182, 2.376679, 2.3704114, 2.3557036, 2.3553047, 2.315857, 2.3135803, 2.3103929, 2.3067918, 2.3035076, 2.2983923, 2.2939594, 2.292039, 2.287159, 2.2782311, 2.273697, 2.2692888, 2.2689161, 2.268774, 2.2680714, 2.2663062, 2.2610245, 2.2606063, 2.2534907, 2.2447498, 2.2426412, 2.2358773, 2.234214, 2.232981, 2.2255735, 2.2232518, 2.221963, 2.2207222, 2.2168264, 2.1969247, 2.1947286, 2.1861315, 2.1852264, 2.1847167, 2.1783874, 2.176194, 2.175655, 2.1687617, 2.1672177, 2.1620686, 2.1607192, 2.1531944, 2.1528652, 2.149736, 2.1409478, 2.1400537, 2.136648, 2.1278396, 2.1253955, 2.124361, 2.1239772, 2.1209645, 2.119145, 2.1162553, 2.1159275, 2.1007965, 2.0942721, 2.0911922, 2.089231, 2.085225, 2.0846353, 2.083995, 2.0812435, 2.0795135, 2.078887, 2.078277, 2.0777583, 2.073298, 2.0694182, 2.06564, 2.064482, 2.058434, 2.0515528, 2.0477653, 2.0456762, 2.0429578, 2.0404847, 2.0374625, 2.035573, 2.0350351, 2.0335298, 2.0324361, 2.025401, 2.0171905, 2.0145345, 2.006559, 2.0016193, 1.996775, 1.9857969]"
590,"[1968, 356, 2291, 2355, 2997, 858, 608, 1682, 1704, 3114, 2502, 2700, 2395, 1967, 4995, 903, 1222, 1234, 3481, 3408, 1610, 2353, 1573, 1080, 1625, 5378, 3176, 2054, 2019, 223, 1676, 4034, 1370, 2968, 1909, 1921, 293, 7361, 1784, 4886, 2890, 1994, 1748, 3911, 2692, 2710, 778, 2761, 1252, 1374, 2407, 1230, 1729, 1884, 4848, 1394, 2167, 1275, 2572, 592, 2124, 4085, 337, 2094, 1247, 34, 4308, 1282, 4979, 3174, 2003, 1500, 5618, 4973, 441, 2723, 745, 2763, 2717, 6807, 3448, 2144, 29, 2712, 1513, 1035, 6711, 253, 1225, 316, 2288, 46578, 899, 3949, 2161, 5669, 1215, 1673, 4720, 1396]","[2.8227496, 2.7884037, 2.780447, 2.7618837, 2.740853, 2.7376294, 2.709396, 2.6830492, 2.671195, 2.6488988, 2.626605, 2.601393, 2.586963, 2.585137, 2.5845418, 2.5829303, 2.5679042, 2.5381935, 2.5279622, 2.5251029, 2.5177584, 2.5068774, 2.501015, 2.499389, 2.4846592, 2.4786549, 2.4773648, 2.4708297, 2.4608693, 2.4513748, 2.451107, 2.4490657, 2.4473133, 2.4440475, 2.4397418, 2.4318004, 2.4300227, 2.4288063, 2.4221153, 2.4180565, 2.4076276, 2.4061687, 2.4053953, 2.398311, 2.396402, 2.3944635, 2.3719645, 2.3672729, 2.36443, 2.3581078, 2.3569882, 2.3565989, 2.3521905, 2.347569, 2.3418627, 2.3402722, 2.3356106, 2.3352375, 2.3324125, 2.3263965, 2.3246267, 2.3239048, 2.3220909, 2.3197112, 2.3178725, 2.3134198, 2.3019006, 2.2998357, 2.2989156, 2.2914453, 2.2864535, 2.2855172, 2.28303, 2.2752814, 2.2716396, 2.271503, 2.2710643, 2.266407, 2.2598224, 2.2560177, 2.2510903, 2.2499194, 2.2498884, 2.245858, 2.2456796, 2.2446475, 2.2370918, 2.231413, 2.2276778, 2.2260268, 2.2178392, 2.2113652, 2.209559, 2.2076094, 2.204323, 2.2012444, 2.197608, 2.197341, 2.1960433, 2.1925106]"
591,"[1517, 3033, 2987, 2617, 2797, 1320, 2000, 2174, 1923, 2115, 1407, 2700, 1573, 2081, 3175, 2054, 2641, 1073, 1994, 1196, 3977, 1485, 2804, 1220, 2948, 2916, 1721, 1197, 2947, 1136, 2985, 2012, 1259, 3753, 1214, 1584, 1610, 500, 2710, 3253, 1968, 1307, 1722, 2011, 1580, 1097, 2657, 1500, 1200, 1784, 1391, 3273, 1101, 3671, 1198, 1288, 2605, 2302, 3082, 1967, 2791, 551, 2599, 1278, 3499, 671, 953, 2699, 3421, 2918, 3755, 3052, 919, 2529, 1036, 780, 2268, 2539, 2858, 1219, 3555, 2028, 3114, 924, 3809, 648, 2001, 2006, 5349, 1997, 1917, 2502, 2762, 2395, 1513, 3386, 2470, 1028, 2080, 1]","[2.5722852, 2.536706, 2.5067685, 2.5024805, 2.49515, 2.4894938, 2.4873126, 2.4824004, 2.4659123, 2.4589481, 2.458877, 2.454014, 2.4534535, 2.4435654, 2.4364161, 2.4355257, 2.4346433, 2.4299583, 2.4294477, 2.4129488, 2.4113517, 2.40942, 2.4048812, 2.4013066, 2.398133, 2.397011, 2.3948002, 2.392078, 2.382372, 2.3821576, 2.3805847, 2.3803067, 2.3801463, 2.380044, 2.370962, 2.367702, 2.3637877, 2.35998, 2.3571181, 2.3519034, 2.3489428, 2.3488288, 2.3456104, 2.3430316, 2.3420167, 2.3413074, 2.3399205, 2.3390229, 2.3386402, 2.3383384, 2.3339732, 2.3322456, 2.3307774, 2.3273492, 2.3268301, 2.3263843, 2.3249748, 2.3238616, 2.3236258, 2.3216474, 2.3214073, 2.3204858, 2.3194442, 2.3183537, 2.3179276, 2.3174386, 2.3161619, 2.3138323, 2.3130589, 2.3115892, 2.310805, 2.3103342, 2.3075614, 2.306416, 2.3051353, 2.3009756, 2.2933156, 2.2924743, 2.2919765, 2.289357, 2.2876997, 2.2852192, 2.2844496, 2.2843075, 2.2784717, 2.2766984, 2.2753565, 2.2751007, 2.2732344, 2.272504, 2.2717326, 2.2715497, 2.2696714, 2.2647245, 2.2635636, 2.2632823, 2.2575405, 2.2567768, 2.255894, 2.255655]"
