,top-100 itemIds,top-100 scores
507,"[592, 296, 380, 292, 318, 316, 344, 434, 208, 588, 161, 10, 231, 329, 288, 185, 367, 364, 527, 300, 50, 410, 500, 597, 539, 225, 266, 32, 586, 587, 1, 21, 317, 293, 160, 780, 648, 19, 442, 357, 474, 440, 435, 163, 509, 350, 2, 337, 508, 315, 173, 186, 432, 553, 260, 6, 520, 608, 368, 353, 236, 551, 736, 44, 223, 62, 11, 158, 48, 420, 282, 141, 733, 36, 168, 16, 95, 555, 552, 252, 235, 333, 25, 196, 256, 1210, 485, 594, 104, 261, 204, 1073, 172, 1036, 111, 355, 17, 788, 370, 466]","[10.5991, 10.538472, 10.507954, 10.3564005, 10.337735, 10.319433, 10.315016, 10.231902, 10.182609, 10.156265, 10.134236, 10.109745, 10.049834, 9.988391, 9.964989, 9.954482, 9.944164, 9.906662, 9.772262, 9.641491, 9.605571, 9.560352, 9.535766, 9.489885, 9.437523, 9.434209, 9.377247, 9.373163, 9.290903, 9.21422, 9.196774, 9.087345, 9.025696, 8.952863, 8.944437, 8.913015, 8.906403, 8.864931, 8.835748, 8.832371, 8.814535, 8.774179, 8.768759, 8.747735, 8.692434, 8.686033, 8.678093, 8.649075, 8.64179, 8.5616665, 8.524336, 8.49615, 8.4550085, 8.451584, 8.410388, 8.3505945, 8.30932, 8.304111, 8.30158, 8.294902, 8.2916355, 8.285455, 8.283979, 8.252096, 8.249147, 8.237474, 8.222324, 8.215054, 8.197068, 8.162817, 8.148974, 8.11475, 8.093111, 8.058982, 8.057317, 8.005286, 7.9880676, 7.9813585, 7.970392, 7.9500246, 7.944107, 7.9280314, 7.9186535, 7.9083166, 7.8513803, 7.7567697, 7.750617, 7.7451334, 7.7112184, 7.6852837, 7.668174, 7.66796, 7.662119, 7.623861, 7.6044145, 7.5664372, 7.5615587, 7.5572133, 7.5498495, 7.5477734]"
508,"[260, 1197, 1304, 1196, 1210, 5060, 1307, 2858, 2396, 1234, 1198, 608, 1093, 1, 780, 2406, 3363, 1214, 919, 1097, 1278, 1641, 1259, 1356, 708, 858, 2628, 1617, 912, 1580, 2302, 1285, 1288, 1387, 2289, 2599, 1225, 1968, 1079, 1073, 141, 1193, 593, 1358, 904, 1276, 903, 2028, 1269, 910, 25, 2770, 2797, 733, 2571, 1220, 852, 480, 2150, 541, 2915, 1265, 2352, 1230, 1610, 50, 1208, 1393, 648, 1183, 1747, 2791, 17, 2716, 3072, 1923, 7, 1711, 296, 920, 1221, 32, 1127, 1028, 1371, 1204, 1394, 2321, 2683, 1721, 924, 2355, 1407, 1090, 2968, 1396, 1500, 2108, 1784, 3175]","[4.855587, 4.815854, 4.8143377, 4.6550303, 4.6126575, 4.5818577, 4.563016, 4.5595117, 4.530642, 4.4921875, 4.486189, 4.4853826, 4.468887, 4.467976, 4.422026, 4.4172907, 4.397131, 4.364284, 4.352814, 4.3516893, 4.3392653, 4.3298254, 4.327705, 4.3191395, 4.3177767, 4.315732, 4.314212, 4.3129616, 4.295474, 4.277528, 4.277209, 4.270773, 4.26785, 4.2678027, 4.2610965, 4.2559648, 4.241652, 4.2395825, 4.2374244, 4.219536, 4.2151423, 4.2089176, 4.168939, 4.1682653, 4.1680107, 4.163127, 4.162762, 4.160061, 4.147926, 4.1470594, 4.141585, 4.1395707, 4.1376257, 4.137246, 4.132718, 4.130372, 4.125992, 4.124398, 4.1148076, 4.114799, 4.1093183, 4.10764, 4.0985208, 4.087067, 4.083472, 4.075973, 4.074597, 4.0745516, 4.0687623, 4.0685368, 4.066839, 4.0497417, 4.048135, 4.0453944, 4.041554, 4.0412593, 4.0390987, 4.02206, 4.0172815, 4.0142527, 4.012388, 4.0123234, 4.0085645, 3.9934444, 3.9902642, 3.9883978, 3.9865973, 3.9829807, 3.9804082, 3.9790184, 3.9770217, 3.9769938, 3.9752069, 3.9718425, 3.9691792, 3.9689643, 3.9686093, 3.9662678, 3.9646277, 3.9623666]"
509,"[54001, 8368, 72998, 69844, 40815, 7293, 81834, 56367, 7451, 356, 59784, 53125, 58559, 6155, 49286, 4995, 8636, 5418, 5989, 6863, 58998, 41566, 7444, 134853, 73017, 152081, 88405, 81591, 45517, 33794, 71535, 318, 8529, 88810, 61024, 4226, 97921, 70293, 88125, 4816, 52722, 4308, 78772, 5299, 87869, 104, 3408, 4022, 3948, 6934, 7438, 54272, 5445, 56174, 6333, 7254, 4973, 6936, 1682, 31433, 47610, 1721, 49272, 122904, 53996, 54503, 47122, 2706, 59258, 72641, 79132, 106782, 96079, 3717, 60126, 7361, 8464, 79702, 3882, 1035, 56775, 1380, 119145, 3751, 45499, 2959, 56949, 4720, 2671, 5620, 1270, 6218, 8874, 2, 31696, 54286, 95510, 59501, 5957, 7346]","[4.070539, 3.9452744, 3.7971673, 3.7412162, 3.7148929, 3.6158316, 3.6053483, 3.602479, 3.5795927, 3.5696602, 3.5480247, 3.5281272, 3.4875882, 3.4720116, 3.4345555, 3.4024837, 3.3821964, 3.3271086, 3.2744045, 3.2428498, 3.2364414, 3.2149973, 3.2010138, 3.200992, 3.1897342, 3.176488, 3.1633716, 3.1408231, 3.139374, 3.1356635, 3.1199634, 3.1087637, 3.0695043, 3.0673506, 3.0637257, 3.0483866, 3.0389366, 3.0241313, 3.0012968, 2.9971256, 2.9969668, 2.974849, 2.9676619, 2.9606652, 2.9538925, 2.9518125, 2.9473648, 2.946508, 2.9462194, 2.9238684, 2.9193752, 2.9193, 2.915154, 2.9148207, 2.9138432, 2.8860238, 2.8757415, 2.8715763, 2.8699605, 2.8692327, 2.8678355, 2.861834, 2.85855, 2.8478506, 2.8474493, 2.8422704, 2.8372812, 2.836172, 2.8340683, 2.8282533, 2.821115, 2.820909, 2.8032699, 2.7940328, 2.7890003, 2.7887948, 2.7794704, 2.7764926, 2.7756114, 2.7684336, 2.7657785, 2.7517917, 2.7405107, 2.7342396, 2.7212434, 2.7193952, 2.7140048, 2.7097673, 2.7093863, 2.7070343, 2.706728, 2.7061098, 2.701256, 2.6998615, 2.6909335, 2.685513, 2.6835382, 2.6821277, 2.659801, 2.648851]"
510,"[2858, 2571, 296, 1197, 1198, 1617, 260, 2628, 2028, 1270, 318, 1136, 1923, 1206, 2997, 1968, 2683, 1089, 2959, 1222, 1193, 2716, 1610, 356, 2396, 1214, 1221, 110, 541, 1784, 924, 1210, 3578, 1580, 608, 3996, 1584, 1704, 1387, 2115, 1721, 1097, 1682, 1240, 589, 47, 912, 150, 4027, 2329, 4034, 1288, 1291, 1200, 780, 1517, 4226, 1500, 377, 4306, 5349, 1219, 1527, 2321, 1101, 1653, 1080, 3793, 919, 2502, 1917, 904, 1307, 923, 2355, 3052, 2692, 111, 1, 3471, 592, 1625, 1246, 2706, 32, 2657, 1234, 903, 1641, 1220, 590, 1732, 7361, 908, 3160, 223, 3671, 2302, 4995, 648]","[4.7264724, 4.666226, 4.474057, 4.419315, 4.4169455, 4.374157, 4.366829, 4.358936, 4.3476715, 4.2991014, 4.290332, 4.286232, 4.2619967, 4.244873, 4.242426, 4.2324452, 4.2266564, 4.2249546, 4.2188487, 4.2172804, 4.216358, 4.188006, 4.185219, 4.1813054, 4.181118, 4.1730366, 4.166424, 4.1623487, 4.1525316, 4.138674, 4.1296024, 4.0946846, 4.086, 4.0825334, 4.0805454, 4.072493, 4.0586257, 4.056936, 4.0536404, 4.0444913, 4.0383487, 4.0346484, 4.033237, 4.0253596, 4.021627, 4.0178328, 3.991147, 3.9877343, 3.9835477, 3.9706864, 3.948161, 3.9457898, 3.9449863, 3.9381862, 3.9244947, 3.9210088, 3.9024496, 3.9011338, 3.8891673, 3.888692, 3.8751745, 3.8620028, 3.8554587, 3.8535967, 3.852849, 3.8504114, 3.8484564, 3.846889, 3.8427184, 3.8364735, 3.8359442, 3.83358, 3.832316, 3.828719, 3.8285236, 3.8216038, 3.820811, 3.8207273, 3.8117816, 3.8107202, 3.786944, 3.780054, 3.773919, 3.7710562, 3.7691245, 3.765537, 3.7589724, 3.758412, 3.7575264, 3.751703, 3.7482703, 3.739155, 3.7321756, 3.715171, 3.7089136, 3.7053592, 3.703245, 3.6979442, 3.6945481, 3.6915233]"
511,"[116797, 58559, 122904, 60069, 74458, 59315, 5952, 134130, 106782, 112852, 68157, 122886, 122882, 111759, 134853, 72998, 115617, 96079, 112552, 168252, 152081, 109374, 76093, 70286, 84152, 122918, 91658, 6539, 98809, 88125, 69844, 80463, 33794, 44191, 108932, 112556, 104841, 166528, 593, 110102, 77561, 106489, 54286, 260, 122892, 48516, 48780, 6874, 97938, 47099, 858, 81845, 48394, 81834, 78499, 187593, 68358, 102125, 85414, 71535, 5989, 4226, 152077, 122912, 122920, 176371, 118696, 6377, 115569, 8961, 50872, 88129, 63082, 3147, 116823, 7361, 106920, 293, 94864, 56174, 64614, 79091, 7438, 296, 1704, 57669, 49272, 2028, 97304, 47, 50, 97913, 88140, 87232, 91542, 105504, 79702, 1196, 73017, 2329]","[6.219572, 6.1321325, 6.0230966, 5.851893, 5.784853, 5.7576017, 5.721714, 5.705054, 5.6927376, 5.6341925, 5.6107364, 5.5893345, 5.5468636, 5.514208, 5.4193735, 5.4123, 5.407012, 5.399086, 5.38545, 5.3789454, 5.3627567, 5.356264, 5.3536253, 5.276873, 5.26005, 5.2503643, 5.2287235, 5.1833844, 5.182968, 5.1695232, 5.1633434, 5.1495686, 5.1452484, 5.120652, 5.092469, 5.067075, 5.0655384, 5.0572805, 5.0561037, 5.0542536, 5.0466146, 5.0102053, 4.9981194, 4.997746, 4.976252, 4.9762506, 4.9509954, 4.9473042, 4.9345794, 4.928673, 4.922516, 4.921624, 4.915356, 4.914896, 4.8996468, 4.8949738, 4.8943324, 4.8755927, 4.8726315, 4.8551407, 4.854732, 4.844356, 4.839691, 4.838695, 4.831354, 4.828909, 4.8248796, 4.813492, 4.8063354, 4.7977505, 4.7819395, 4.781269, 4.7664595, 4.765728, 4.7632265, 4.7506742, 4.740533, 4.7323227, 4.727186, 4.7173123, 4.7098866, 4.7090845, 4.6914477, 4.684781, 4.673972, 4.6718016, 4.6555433, 4.655378, 4.6535544, 4.653551, 4.6494083, 4.648973, 4.6458983, 4.638661, 4.6362123, 4.620422, 4.613413, 4.611291, 4.547757, 4.5473967]"
512,"[592, 153, 434, 161, 588, 10, 231, 329, 339, 34, 225, 410, 266, 21, 357, 440, 293, 1, 160, 508, 19, 163, 648, 435, 780, 432, 236, 186, 315, 11, 282, 173, 6, 353, 551, 368, 520, 223, 420, 62, 235, 608, 168, 16, 252, 158, 36, 552, 48, 555, 44, 736, 25, 196, 141, 260, 256, 261, 95, 333, 733, 224, 594, 17, 204, 485, 431, 22, 193, 31, 111, 172, 355, 362, 1073, 104, 265, 497, 105, 529, 370, 466, 277, 145, 596, 475, 788, 273, 1210, 524, 342, 227, 1036, 585, 216, 471, 1196, 616, 2028, 237]","[10.54677, 10.2804785, 10.148681, 10.1440735, 10.067602, 10.004256, 9.963092, 9.819756, 9.796739, 9.755863, 9.590582, 9.555779, 9.555619, 9.264351, 9.12939, 9.043842, 9.035734, 9.017906, 8.945929, 8.906201, 8.882341, 8.816511, 8.780072, 8.77486, 8.7660055, 8.688097, 8.658463, 8.634659, 8.62954, 8.569014, 8.553543, 8.526924, 8.501624, 8.484299, 8.425751, 8.4045925, 8.350859, 8.341635, 8.299347, 8.2925825, 8.264605, 8.25107, 8.249433, 8.238937, 8.226387, 8.217632, 8.21682, 8.1709175, 8.1703825, 8.168195, 8.131039, 8.109052, 8.080985, 8.069368, 8.063783, 8.045333, 8.009611, 8.002998, 7.980816, 7.9688444, 7.8749857, 7.8706226, 7.8476973, 7.800055, 7.7996187, 7.796295, 7.75937, 7.7526674, 7.7460413, 7.74257, 7.732129, 7.6952214, 7.637428, 7.6295376, 7.592843, 7.5906744, 7.5722084, 7.571473, 7.5320663, 7.519869, 7.4813957, 7.473469, 7.4611397, 7.446457, 7.445113, 7.4232283, 7.4203167, 7.4077353, 7.4003925, 7.362399, 7.3594112, 7.3204536, 7.305865, 7.3055887, 7.2932196, 7.264569, 7.176218, 7.147253, 7.083957, 7.0543365]"
513,"[296, 527, 2571, 480, 1196, 1198, 589, 50, 356, 2028, 858, 608, 1197, 1, 47, 2762, 1270, 1193, 2959, 1580, 1291, 648, 1036, 590, 592, 3578, 2628, 1214, 1704, 377, 380, 1221, 1240, 588, 34, 1213, 4993, 1721, 1200, 1265, 912, 1097, 597, 1089, 10, 733, 111, 367, 2329, 39, 1136, 587, 1259, 25, 1784, 2396, 541, 364, 1610, 165, 3793, 1246, 3996, 1222, 344, 153, 736, 500, 1527, 316, 293, 1073, 1208, 2683, 924, 1206, 539, 223, 357, 1961, 1387, 595, 1356, 21, 1617, 2115, 1923, 509, 1917, 778, 2716, 329, 4226, 253, 454, 1517, 1968, 2324, 1584, 2997]","[7.274561, 7.099336, 7.0021305, 6.9837728, 6.9298134, 6.896165, 6.8269405, 6.824692, 6.8067536, 6.656401, 6.649391, 6.5540037, 6.504372, 6.4722314, 6.416339, 6.41294, 6.322089, 6.2599783, 6.2382517, 6.234944, 6.2326903, 6.2320776, 6.220623, 6.211117, 6.188801, 6.1408014, 6.131048, 6.1260796, 6.1151853, 6.111266, 6.077491, 6.0734873, 6.0476055, 5.9817457, 5.92486, 5.8730164, 5.8557673, 5.853204, 5.852087, 5.8493958, 5.7863183, 5.7787747, 5.7750397, 5.72859, 5.7247543, 5.722334, 5.712385, 5.698697, 5.6923585, 5.692008, 5.651809, 5.6439376, 5.642307, 5.6402817, 5.633373, 5.628867, 5.6222467, 5.619441, 5.616455, 5.601129, 5.5910306, 5.5875726, 5.5810504, 5.570525, 5.568674, 5.5664163, 5.5493097, 5.529766, 5.527289, 5.5272164, 5.5235133, 5.5222173, 5.518934, 5.511396, 5.498442, 5.492111, 5.490428, 5.4898334, 5.489398, 5.488288, 5.47995, 5.4714866, 5.4495764, 5.4426255, 5.4158382, 5.408063, 5.3989315, 5.386792, 5.385853, 5.347245, 5.343996, 5.341108, 5.323101, 5.317185, 5.2844625, 5.28014, 5.279488, 5.2791615, 5.272526, 5.2722516]"
514,"[260, 1580, 858, 2628, 1221, 924, 1201, 1097, 541, 1276, 318, 3793, 3868, 2000, 3114, 912, 750, 1193, 2115, 903, 2997, 1208, 2529, 1206, 2640, 1374, 1653, 2366, 1527, 968, 3751, 3578, 2657, 1080, 4226, 904, 2951, 2291, 1220, 1219, 3168, 1732, 4973, 1203, 2683, 953, 2005, 2324, 1375, 1372, 5618, 6539, 2641, 1247, 1230, 2300, 2018, 1380, 910, 1252, 3681, 1676, 1371, 1225, 780, 1222, 1610, 527, 3147, 50, 1356, 1028, 2671, 2706, 1272, 2161, 2080, 5378, 2692, 3949, 1376, 2411, 4878, 1466, 4886, 923, 2421, 1228, 2410, 3996, 7361, 914, 3081, 3101, 1148, 2746, 2947, 2105, 32, 1288]","[3.5472333, 3.122738, 3.1208618, 2.873641, 2.8680768, 2.8657615, 2.7809002, 2.736552, 2.6611176, 2.640644, 2.6385186, 2.611722, 2.603505, 2.6004915, 2.577545, 2.569365, 2.566764, 2.552104, 2.5120687, 2.5083513, 2.5071766, 2.5034933, 2.4804578, 2.4702048, 2.462512, 2.4619942, 2.4564443, 2.4466221, 2.4456453, 2.4390383, 2.4320076, 2.4262905, 2.4221892, 2.4217823, 2.3991141, 2.395297, 2.3880835, 2.3877964, 2.3721008, 2.3515072, 2.3318706, 2.3288116, 2.3217, 2.3139987, 2.313799, 2.306425, 2.304646, 2.2980642, 2.2727735, 2.2615485, 2.253223, 2.2457895, 2.2371073, 2.2346864, 2.2270908, 2.2200744, 2.2175078, 2.2171674, 2.216986, 2.2162814, 2.2135386, 2.191948, 2.1914468, 2.1907248, 2.1833694, 2.1831021, 2.1748745, 2.1673753, 2.1615329, 2.1574023, 2.1541836, 2.150232, 2.1295798, 2.1280599, 2.1217809, 2.1205878, 2.1158314, 2.1127317, 2.1127248, 2.1068726, 2.1065168, 2.103035, 2.098713, 2.0900698, 2.08887, 2.0877078, 2.085608, 2.0731337, 2.0716577, 2.0706673, 2.0689368, 2.0682726, 2.0611515, 2.0526946, 2.0443132, 2.0434835, 2.0395045, 2.0377266, 2.0333934, 2.0329745]"
515,"[109487, 593, 2571, 7153, 89745, 296, 5952, 4993, 68954, 47, 858, 110, 68157, 589, 122904, 293, 74458, 76093, 112852, 99114, 1198, 1, 1196, 72998, 1704, 122886, 608, 92259, 134130, 6539, 1210, 150, 91500, 115617, 106782, 364, 122912, 7361, 115713, 6377, 1291, 112552, 187593, 3578, 54286, 88125, 2329, 109374, 152081, 4226, 44191, 1193, 8961, 2762, 63082, 1221, 78499, 480, 134853, 778, 50872, 164179, 81845, 70286, 122882, 32, 84152, 5989, 111759, 91658, 80463, 47099, 69844, 457, 6016, 139385, 1036, 2858, 4306, 98809, 81834, 588, 104841, 4886, 4995, 6874, 4973, 5618, 68358, 111, 96079, 177593, 112556, 8368, 780, 1270, 110102, 48394, 97938, 367]","[7.4192514, 7.3934355, 7.343438, 7.2813067, 7.1001897, 7.085889, 7.000533, 6.9277253, 6.7782445, 6.7399096, 6.7236953, 6.6748157, 6.6472282, 6.630536, 6.580468, 6.569284, 6.5037184, 6.4578366, 6.4375043, 6.429459, 6.407799, 6.3929377, 6.3728476, 6.318351, 6.273203, 6.2645416, 6.2415533, 6.2330365, 6.2053185, 6.177009, 6.1690006, 6.1437645, 6.1357584, 6.133251, 6.0996203, 6.0887933, 6.068434, 6.046585, 6.035275, 6.0181503, 6.007902, 5.9823966, 5.979355, 5.9700117, 5.941616, 5.925856, 5.900937, 5.8772235, 5.8533907, 5.8317547, 5.8095284, 5.807131, 5.8018475, 5.8012886, 5.7888894, 5.7798424, 5.774827, 5.7667875, 5.7431555, 5.739158, 5.728347, 5.722413, 5.6934013, 5.6913595, 5.6910977, 5.6888294, 5.668995, 5.631972, 5.6068654, 5.597128, 5.5936565, 5.556469, 5.554197, 5.5361476, 5.5176277, 5.5137434, 5.502332, 5.498801, 5.4817767, 5.4797144, 5.474063, 5.459915, 5.441122, 5.4380302, 5.436589, 5.435354, 5.428193, 5.4183006, 5.3986254, 5.39497, 5.3916364, 5.3790417, 5.3740187, 5.364168, 5.32905, 5.3169365, 5.309635, 5.2827396, 5.280816, 5.251212]"
516,"[2683, 2396, 2858, 1270, 1196, 2628, 2571, 1968, 1307, 1580, 1500, 2716, 1617, 2599, 1387, 1641, 2028, 1784, 1288, 1584, 2321, 2987, 2762, 1923, 1304, 1210, 2770, 2302, 919, 1259, 1097, 296, 2797, 1610, 1214, 1136, 2355, 2997, 593, 1517, 1721, 2406, 1234, 924, 1961, 3175, 3793, 2791, 2174, 1101, 1265, 110, 1285, 1193, 2115, 1240, 1220, 2699, 2918, 2657, 5060, 1208, 2100, 780, 858, 3578, 3897, 589, 592, 318, 1358, 1127, 50, 1372, 2395, 1407, 1036, 541, 912, 1258, 150, 2710, 1213, 1653, 2539, 1200, 1, 1222, 1206, 1028, 377, 356, 608, 527, 1225, 2706, 1302, 3671, 1639, 1704]","[4.6999893, 4.6961727, 4.657963, 4.611951, 4.602244, 4.5827675, 4.549639, 4.468607, 4.455549, 4.4455767, 4.4279494, 4.420871, 4.4099817, 4.401966, 4.400893, 4.400848, 4.39427, 4.377556, 4.3697805, 4.366953, 4.338726, 4.3385315, 4.3384447, 4.3358564, 4.323557, 4.321986, 4.315839, 4.3106475, 4.3095083, 4.28578, 4.285203, 4.2682962, 4.266794, 4.265099, 4.2441897, 4.2440176, 4.220812, 4.217292, 4.207491, 4.202508, 4.173154, 4.1633782, 4.156346, 4.1435375, 4.138391, 4.1334352, 4.127387, 4.126993, 4.1264434, 4.125825, 4.1212034, 4.1081686, 4.096954, 4.096551, 4.095281, 4.0848265, 4.0809083, 4.0768013, 4.0725493, 4.062375, 4.0607576, 4.0560975, 4.05029, 4.0433135, 4.04224, 4.037089, 4.0341253, 4.031485, 4.0253315, 4.021135, 4.0192766, 4.0184836, 4.0174108, 4.007267, 4.000966, 3.9929738, 3.9913135, 3.98943, 3.9884696, 3.9854364, 3.9846976, 3.9843354, 3.9839616, 3.9830647, 3.9826102, 3.9816356, 3.981399, 3.9759972, 3.972141, 3.966609, 3.9580336, 3.957134, 3.9511602, 3.9490092, 3.9473867, 3.9470172, 3.9366064, 3.9332795, 3.9201267, 3.9197905]"
517,"[1307, 1265, 1197, 3114, 3751, 296, 5218, 1198, 2144, 2572, 1907, 595, 4447, 35836, 2716, 4993, 8961, 150, 4226, 2355, 2706, 3408, 1196, 1022, 3793, 50872, 1968, 39, 2324, 1923, 2959, 858, 58559, 5618, 2291, 2628, 1393, 551, 2918, 1517, 5952, 1207, 783, 2085, 5299, 3897, 1569, 4016, 6218, 50, 2174, 1073, 5481, 3578, 5445, 2762, 608, 5349, 8636, 104, 72998, 8533, 2997, 48, 4700, 4878, 4025, 3255, 2321, 7147, 1288, 1214, 56367, 2125, 2724, 2541, 2485, 1259, 3977, 19, 838, 30793, 31658, 2300, 6874, 1225, 3175, 1485, 1917, 2294, 7293, 1258, 3421, 4979, 33794, 3253, 2501, 1387, 1278, 3882]","[3.5131502, 3.3314698, 3.3170798, 3.247938, 3.116804, 3.1046655, 3.084827, 3.0258355, 3.0245109, 3.0006547, 2.971776, 2.9679434, 2.9506311, 2.949542, 2.9412246, 2.934616, 2.9149616, 2.91018, 2.9086998, 2.9052014, 2.8532023, 2.8479147, 2.8386004, 2.837697, 2.7989445, 2.7976067, 2.786767, 2.781954, 2.7638013, 2.761993, 2.7513804, 2.7508118, 2.7492862, 2.747525, 2.7221873, 2.7181652, 2.7142375, 2.7003431, 2.696066, 2.6954484, 2.6908755, 2.681653, 2.6749027, 2.6721303, 2.670705, 2.658783, 2.649645, 2.6466389, 2.639212, 2.6358476, 2.6342845, 2.630977, 2.620824, 2.6099744, 2.6069274, 2.5940566, 2.5859017, 2.5813835, 2.578774, 2.5757236, 2.5716324, 2.5711725, 2.563897, 2.554396, 2.5233293, 2.5066223, 2.5031466, 2.4916627, 2.4785104, 2.4724, 2.4409022, 2.4383986, 2.4358182, 2.4271588, 2.4245603, 2.423659, 2.418769, 2.4181316, 2.4166284, 2.4147906, 2.4080374, 2.4050698, 2.4024754, 2.4013486, 2.3889945, 2.3865428, 2.3771372, 2.375435, 2.3687358, 2.3660805, 2.3649404, 2.3634686, 2.36156, 2.3582783, 2.3538253, 2.3531933, 2.351054, 2.3488412, 2.3449285, 2.3390627]"
518,"[260, 2628, 1580, 1270, 1210, 1196, 480, 1197, 2571, 2683, 1198, 110, 780, 1097, 2396, 2028, 589, 457, 296, 1240, 733, 2716, 1, 648, 3793, 2797, 356, 593, 377, 2115, 1387, 2355, 2858, 1214, 1036, 2987, 1584, 32, 592, 1517, 318, 1101, 1968, 1610, 919, 1391, 2762, 1784, 1923, 1073, 1721, 2302, 2406, 150, 2054, 1917, 2916, 1200, 608, 1356, 2791, 1407, 1393, 1307, 3578, 736, 10, 587, 1291, 1265, 3175, 858, 1573, 1961, 590, 2174, 1527, 2700, 2000, 1374, 1259, 380, 1127, 1220, 1136, 588, 597, 1617, 50, 1653, 2640, 2706, 223, 1500, 2985, 3471, 2321, 527, 34, 3114]","[4.9316564, 4.9100757, 4.8835745, 4.8627234, 4.841471, 4.833166, 4.792791, 4.6914434, 4.690632, 4.6861086, 4.680805, 4.594536, 4.5783114, 4.555196, 4.552821, 4.5487843, 4.54661, 4.5436325, 4.5284925, 4.5283995, 4.488198, 4.4825754, 4.472713, 4.469167, 4.4623547, 4.4576325, 4.446082, 4.4216676, 4.4124207, 4.3869176, 4.383603, 4.381383, 4.3804946, 4.372391, 4.3661566, 4.3651876, 4.3580704, 4.3580236, 4.3516116, 4.341196, 4.3411813, 4.33973, 4.3384175, 4.3349404, 4.3275294, 4.3028083, 4.2988877, 4.293704, 4.2901535, 4.288875, 4.285913, 4.266537, 4.260776, 4.258212, 4.253236, 4.2520266, 4.249694, 4.2359133, 4.231064, 4.2304883, 4.227541, 4.2274065, 4.2217245, 4.2184305, 4.2184296, 4.2159986, 4.190024, 4.1893754, 4.188039, 4.1844215, 4.177194, 4.176878, 4.1755543, 4.1742983, 4.17203, 4.171947, 4.1695113, 4.160925, 4.159894, 4.1547303, 4.150482, 4.1371517, 4.128725, 4.1280904, 4.125024, 4.1175947, 4.1087904, 4.1047087, 4.098645, 4.092507, 4.089571, 4.0812864, 4.0800858, 4.079646, 4.0786967, 4.0724664, 4.0541544, 4.0541162, 4.0323725, 4.023241]"
519,"[6539, 7153, 8961, 4306, 6377, 4993, 68954, 58559, 5952, 4886, 2571, 8368, 5418, 4896, 4995, 60069, 33794, 6874, 59315, 7438, 2959, 50872, 45722, 48516, 5816, 4226, 44191, 4022, 79132, 40815, 5445, 51662, 54001, 7361, 364, 8636, 6373, 54286, 3578, 5218, 5349, 69844, 8360, 53125, 49272, 106782, 52973, 3793, 6942, 71535, 35836, 3147, 47099, 74458, 46578, 6863, 8644, 1721, 1682, 6333, 68157, 51255, 99114, 4878, 296, 260, 81834, 41566, 68358, 112852, 6934, 593, 1, 70286, 109487, 31685, 2762, 73017, 8665, 63082, 4973, 4816, 1580, 7451, 1270, 56174, 8874, 6365, 91500, 2706, 89745, 7147, 48780, 1198, 33493, 91529, 30793, 7254, 54503, 32587]","[5.6853676, 5.4255657, 5.3180275, 5.317608, 5.3161783, 5.2885027, 5.279923, 5.2649817, 5.22514, 5.088684, 5.087845, 5.0816684, 5.0367184, 5.028261, 5.0125937, 5.0097723, 4.9749317, 4.9708576, 4.952862, 4.932756, 4.8895483, 4.861008, 4.8325057, 4.8272357, 4.818494, 4.8145413, 4.807233, 4.7897696, 4.7753353, 4.7635527, 4.751694, 4.7286606, 4.7229753, 4.712354, 4.6964884, 4.6832623, 4.6724396, 4.6605067, 4.636842, 4.593075, 4.592181, 4.5857673, 4.5710855, 4.5413723, 4.5232162, 4.507103, 4.4976463, 4.4901576, 4.4864783, 4.481866, 4.4640646, 4.461998, 4.4574547, 4.452795, 4.440968, 4.4269447, 4.4234433, 4.4109163, 4.4090676, 4.395768, 4.394802, 4.3868365, 4.384431, 4.38328, 4.38268, 4.377029, 4.36702, 4.3568087, 4.3498836, 4.346327, 4.3391786, 4.338211, 4.33175, 4.322447, 4.3191223, 4.318033, 4.3098717, 4.299676, 4.29523, 4.29237, 4.29012, 4.289197, 4.285, 4.2788496, 4.262248, 4.25923, 4.2481675, 4.241993, 4.230051, 4.2248926, 4.224462, 4.2243886, 4.2240148, 4.2209706, 4.219475, 4.2126064, 4.209349, 4.2058682, 4.1958222, 4.1927986]"
