,itemIds
366,"[356, 7153, 318, 1210, 2959, 296, 593, 2571, 1, 4226, 260, 608, 1198, 4993, 1036, 2762, 150, 1270, 110, 6539, 4306, 58559, 589, 3578, 527, 7438, 2858, 1196, 5952, 1221, 480, 47, 6874, 6377, 2028, 8961, 1240, 858, 5816, 4973, 1704, 1580, 50, 1291, 1721, 1136, 780, 1961, 1200, 364, 1193, 4995, 2918, 3793, 79132, 5445, 592, 2011, 1213, 60069, 500, 1089, 33794, 367, 457, 1682, 4963, 541, 1968, 5349, 597, 3147, 5418, 924, 153, 231, 1258, 4878, 1206, 2396, 1073, 377, 344, 48780, 5989, 2628, 380, 32587, 4896, 1265, 648, 588, 32, 1214, 590, 1197, 68157, 7361, 2716, 8636]"
367,"[356, 318, 1210, 260, 593, 296, 1, 608, 2959, 2571, 1198, 1270, 1036, 2762, 4226, 1196, 480, 1136, 7153, 1221, 780, 589, 1580, 110, 527, 1721, 150, 4306, 2918, 2011, 2858, 858, 3793, 1240, 1968, 2028, 1265, 2396, 47, 3578, 500, 1073, 4993, 6539, 1193, 597, 1307, 50, 364, 367, 6377, 1704, 1961, 2987, 7438, 592, 457, 1089, 5349, 2716, 2797, 4995, 1200, 588, 1258, 648, 924, 2628, 1246, 1213, 1214, 5816, 2115, 1682, 1291, 1206, 153, 541, 58559, 344, 32, 8961, 2355, 380, 587, 4973, 377, 1197, 1097, 904, 1208, 1610, 4022, 1784, 5952, 5445, 231, 1917, 1954, 590]"
368,"[356, 296, 608, 318, 480, 457, 110, 593, 592, 150, 589, 1210, 380, 153, 590, 780, 47, 367, 648, 1036, 50, 165, 736, 527, 344, 1196, 1, 260, 587, 597, 2571, 377, 10, 1270, 1240, 1198, 1580, 32, 2959, 500, 1221, 6, 2762, 364, 2028, 231, 588, 161, 4226, 349, 185, 329, 1193, 733, 1610, 858, 2115, 1089, 2858, 1073, 316, 1968, 208, 292, 2396, 551, 1200, 2011, 1213, 2918, 1214, 21, 7153, 541, 357, 2628, 1704, 539, 3578, 3, 288, 2797, 1208, 1220, 1307, 1391, 1291, 1961, 2987, 253, 440, 1721, 1784, 904, 1136, 3793, 2000, 924, 317, 223]"
369,"[356, 318, 1210, 296, 608, 2571, 593, 260, 2959, 1196, 1198, 110, 2762, 1036, 1270, 589, 7153, 480, 150, 4226, 1, 1221, 780, 527, 2028, 1240, 47, 50, 457, 858, 3578, 1580, 2918, 592, 2858, 4993, 1721, 1136, 2011, 4306, 1193, 500, 597, 165, 1073, 648, 367, 380, 5816, 1968, 153, 541, 2628, 3793, 344, 1265, 1291, 2396, 1089, 1704, 377, 590, 364, 736, 1213, 1200, 1610, 2115, 32, 7438, 6539, 6377, 1682, 1214, 587, 2716, 588, 1206, 1961, 1208, 5952, 904, 2987, 1258, 1197, 924, 551, 2797, 1307, 58559, 4995, 231, 5445, 1246, 3147, 2683, 1917, 5349, 4973, 733]"
37,"[356, 296, 150, 318, 593, 592, 380, 153, 110, 589, 480, 457, 344, 165, 590, 1210, 1, 608, 527, 47, 50, 597, 367, 260, 780, 2571, 377, 10, 364, 2959, 588, 316, 648, 32, 231, 500, 1196, 1198, 349, 736, 587, 292, 1036, 1270, 329, 4226, 2762, 1221, 185, 208, 2028, 1073, 7153, 161, 1721, 1240, 1580, 858, 1193, 2858, 6, 288, 434, 253, 454, 3578, 4306, 410, 733, 1089, 1136, 357, 1610, 3793, 4993, 1704, 2396, 2011, 1961, 539, 1968, 1291, 2918, 6377, 595, 1213, 551, 6539, 1917, 34, 339, 300, 317, 586, 7438, 1265, 62, 5952, 2628, 1220]"
370,"[356, 318, 296, 1210, 593, 2959, 2571, 7153, 608, 260, 4226, 2762, 1198, 1, 110, 1036, 589, 527, 2858, 150, 1270, 1221, 1196, 480, 4306, 47, 3578, 4993, 2028, 780, 858, 1580, 1240, 6539, 592, 2918, 1721, 1704, 1193, 457, 367, 364, 50, 1136, 7438, 1291, 5952, 5816, 6377, 500, 58559, 1200, 1089, 597, 1213, 1961, 380, 2011, 153, 8961, 1682, 648, 4995, 3793, 344, 541, 6874, 588, 1073, 2396, 1265, 2115, 1968, 590, 5445, 5349, 1258, 924, 165, 3147, 4973, 79132, 2628, 377, 1214, 1206, 32, 231, 2797, 1610, 1208, 4963, 33794, 1197, 2716, 736, 1246, 551, 60069, 4878]"
371,"[1210, 356, 7153, 2571, 260, 318, 4226, 1036, 1196, 1270, 1198, 296, 1, 593, 2762, 2959, 608, 4993, 4306, 3578, 589, 527, 1221, 2028, 110, 2011, 780, 2858, 1580, 1240, 5816, 50, 58559, 7438, 1193, 858, 480, 3793, 1136, 6539, 150, 541, 1200, 47, 5952, 4995, 1968, 6377, 1213, 1704, 1721, 1291, 2918, 5445, 5349, 924, 1206, 4973, 8961, 367, 1089, 6874, 1258, 1961, 33794, 1208, 4963, 3147, 648, 457, 60069, 1265, 2628, 2797, 1682, 2396, 1214, 4878, 79132, 1246, 5418, 500, 1073, 592, 364, 344, 32, 1197, 597, 377, 2115, 7361, 2716, 4896, 1610, 1784, 153, 736, 551, 2683]"
372,"[356, 296, 318, 608, 1210, 593, 480, 592, 110, 150, 1, 153, 457, 165, 50, 380, 590, 260, 780, 1036, 589, 367, 527, 648, 344, 1270, 47, 1073, 32, 597, 10, 2571, 377, 1221, 736, 1196, 2959, 500, 1198, 587, 1240, 364, 1193, 588, 1580, 4226, 2028, 2762, 231, 2858, 316, 6, 3578, 733, 357, 551, 349, 2396, 208, 2011, 541, 858, 7153, 161, 1610, 1089, 185, 2918, 1721, 1206, 1968, 1291, 292, 2115, 1258, 1136, 1213, 539, 62, 253, 2683, 3793, 454, 1208, 329, 1265, 595, 1961, 904, 1917, 1220, 223, 21, 4306, 1704, 288, 1246, 2797, 1200, 1307]"
373,"[356, 296, 150, 592, 318, 110, 593, 480, 1, 457, 153, 380, 589, 344, 165, 608, 367, 597, 780, 590, 500, 1210, 50, 364, 377, 587, 588, 527, 47, 648, 736, 231, 32, 10, 260, 2571, 1073, 316, 349, 1270, 208, 185, 161, 292, 1036, 1198, 2959, 410, 288, 539, 1196, 733, 329, 357, 551, 253, 1580, 595, 434, 1221, 34, 586, 2028, 2762, 62, 4226, 317, 6, 440, 21, 300, 2858, 7153, 1240, 454, 1721, 1193, 858, 339, 3578, 4306, 2396, 2011, 2918, 2, 1136, 104, 2683, 223, 3, 25, 1610, 442, 3793, 1200, 1197, 1968, 2115, 7438, 1206]"
374,"[356, 296, 150, 318, 593, 592, 110, 608, 480, 153, 1, 457, 380, 165, 589, 367, 597, 364, 1210, 780, 344, 47, 231, 2959, 527, 590, 588, 2571, 500, 260, 50, 1198, 2762, 1036, 377, 316, 648, 1270, 32, 587, 185, 1580, 1221, 1196, 10, 161, 595, 329, 4226, 1240, 2858, 208, 1073, 736, 7153, 2028, 1193, 253, 1721, 434, 3578, 292, 4306, 858, 349, 733, 1961, 2396, 6, 539, 1136, 2115, 1704, 6377, 551, 410, 288, 2918, 1291, 2011, 3793, 317, 7438, 357, 586, 454, 6539, 1089, 1200, 1206, 2628, 541, 62, 1258, 1265, 1214, 34, 4993, 1968, 1197]"
375,"[356, 318, 296, 1210, 593, 260, 1, 608, 110, 2571, 1196, 150, 480, 589, 4226, 1198, 527, 2959, 7153, 780, 1036, 1270, 2762, 592, 1221, 47, 457, 3578, 367, 500, 597, 1240, 1580, 2028, 858, 50, 1721, 380, 2858, 4993, 32, 4306, 364, 648, 344, 1610, 153, 541, 590, 1193, 2918, 736, 2011, 1968, 588, 3793, 2628, 1136, 165, 1089, 1073, 1200, 231, 1291, 6539, 5952, 6377, 1704, 377, 1961, 1213, 1265, 2396, 1307, 1917, 924, 7438, 5816, 1682, 5349, 58559, 1214, 587, 1258, 1206, 4973, 10, 2115, 2797, 1208, 1197, 1784, 733, 185, 2716, 8961, 4995, 2987, 5445, 551]"
376,"[356, 296, 318, 1210, 593, 2571, 608, 110, 260, 7153, 2959, 589, 1, 1198, 480, 150, 527, 4226, 2762, 1270, 1036, 1196, 457, 47, 1221, 780, 1240, 50, 2028, 858, 592, 1580, 597, 500, 3578, 380, 2858, 367, 1291, 1193, 364, 4306, 4993, 648, 1721, 153, 2011, 1200, 344, 590, 377, 2115, 2918, 541, 165, 7438, 5952, 1961, 1704, 32, 1136, 6539, 1073, 736, 6377, 588, 1213, 1089, 2628, 5816, 3793, 1258, 2797, 2396, 1214, 1968, 5445, 587, 1610, 231, 1206, 2987, 924, 1265, 4995, 58559, 1197, 6874, 8961, 4973, 3147, 2716, 5349, 1682, 1208, 185, 551, 733, 1220, 1246]"
377,"[356, 318, 1210, 1198, 2571, 1270, 780, 1196, 608, 296, 1036, 589, 1, 260, 2028, 150, 480, 2918, 924, 2858, 1214, 110, 5816, 2762, 2396, 1221, 593, 7153, 367, 32, 2959, 1208, 2011, 344, 551, 3578, 50, 736, 4226, 1265, 4306, 3793, 1197, 1213, 1580, 1089, 1222, 2628, 1200, 1136, 527, 2797, 380, 457, 1784, 1307, 1610, 648, 1240, 858, 2115, 153, 1220, 592, 1721, 6, 47, 1704, 904, 2683, 6377, 587, 1073, 1968, 364, 5952, 1961, 1682, 104, 7438, 541, 4973, 597, 3421, 165, 590, 1917, 223, 1127, 1206, 377, 4963, 1193, 1517, 2355, 1276, 1954, 4878, 2054, 8961]"
378,"[356, 7153, 1210, 318, 593, 2959, 296, 2571, 4226, 260, 4993, 1, 1198, 2762, 608, 527, 58559, 4306, 1196, 5952, 858, 6539, 110, 589, 3578, 1036, 1221, 1270, 2858, 79132, 150, 2028, 364, 480, 6377, 1704, 7438, 47, 8961, 1193, 5816, 1721, 1580, 780, 50, 1240, 4973, 6874, 1136, 33794, 60069, 1291, 2918, 4995, 5445, 1682, 500, 1200, 2011, 457, 1213, 5349, 541, 48780, 3147, 367, 1089, 592, 5418, 3793, 4963, 32587, 1961, 597, 588, 1206, 1265, 7361, 1073, 153, 344, 5989, 1968, 1258, 4878, 648, 4896, 231, 44191, 32, 4011, 1246, 2628, 380, 68157, 924, 1610, 4022, 590, 8636]"
379,"[296, 356, 150, 318, 592, 380, 480, 593, 110, 153, 457, 165, 589, 597, 344, 367, 608, 590, 527, 47, 1, 780, 1210, 500, 50, 588, 377, 316, 587, 292, 260, 648, 208, 364, 10, 32, 231, 161, 349, 2571, 2959, 329, 736, 1196, 1036, 185, 434, 253, 1270, 288, 1198, 1580, 2762, 539, 2028, 410, 1073, 1221, 454, 4226, 357, 1240, 1193, 6, 7153, 1721, 300, 733, 595, 34, 339, 2858, 3578, 858, 440, 21, 2011, 2396, 317, 1968, 541, 586, 62, 551, 1704, 1089, 2115, 1610, 4993, 1961, 3793, 4306, 1291, 1206, 25, 1136, 1214, 3147, 1200, 3]"
38,"[296, 356, 150, 153, 593, 592, 110, 380, 480, 318, 457, 344, 367, 597, 589, 1, 590, 165, 377, 608, 1210, 736, 161, 780, 648, 527, 364, 500, 588, 10, 349, 50, 47, 329, 587, 231, 32, 434, 316, 292, 208, 185, 260, 1036, 410, 539, 440, 1073, 454, 253, 288, 1196, 357, 2959, 6, 62, 1270, 300, 1198, 733, 1240, 4226, 21, 317, 2571, 339, 551, 2028, 595, 1580, 1221, 1193, 25, 2762, 1721, 34, 2858, 586, 7153, 3578, 858, 3, 2918, 223, 1291, 2396, 1136, 11, 442, 368, 2115, 541, 104, 1206, 2011, 1089, 1704, 1610, 36, 1961]"
380,"[356, 1210, 7153, 318, 2571, 593, 296, 4226, 2959, 1, 1198, 260, 2762, 608, 1036, 110, 1196, 4306, 4993, 1270, 2028, 3578, 589, 1221, 7438, 150, 58559, 780, 1580, 6539, 527, 480, 2858, 1240, 858, 1200, 6377, 4995, 5816, 60069, 5952, 6874, 1291, 364, 457, 8961, 2011, 47, 3793, 1721, 1213, 2918, 5445, 1704, 1136, 50, 1193, 4973, 79132, 4963, 5418, 500, 592, 33794, 924, 5349, 1073, 1961, 1265, 377, 1197, 648, 1206, 541, 367, 3147, 1089, 1258, 153, 4896, 1968, 1682, 48780, 1214, 2716, 44191, 5989, 4878, 2797, 1610, 344, 2115, 32587, 597, 588, 3408, 231, 736, 2628, 3977]"
381,"[356, 318, 1210, 296, 7153, 593, 2571, 1, 2959, 4226, 608, 260, 1198, 2762, 150, 110, 589, 1270, 1036, 4306, 527, 780, 480, 1196, 4993, 1221, 1580, 2858, 47, 6539, 7438, 2028, 1721, 3578, 50, 364, 58559, 2918, 858, 5816, 1136, 6377, 1240, 457, 500, 8961, 5952, 2011, 367, 1704, 592, 4995, 3793, 153, 344, 597, 5349, 380, 5445, 1193, 1961, 1265, 4973, 4963, 6874, 1089, 1968, 588, 1213, 1073, 2396, 1200, 648, 32, 1682, 1291, 377, 590, 1258, 541, 3147, 924, 1206, 587, 231, 1246, 1197, 1214, 33794, 60069, 2797, 2628, 1208, 165, 2355, 4878, 5989, 2115, 32587, 595]"
382,"[7153, 356, 2571, 296, 1210, 318, 2959, 593, 4226, 260, 1196, 2762, 1, 1198, 589, 608, 527, 3578, 7438, 1270, 858, 58559, 5952, 4993, 6377, 2028, 1221, 4306, 5816, 1721, 2858, 1036, 6539, 1240, 1200, 5445, 1580, 79132, 6874, 1291, 1213, 1704, 150, 50, 110, 4973, 4995, 4896, 2628, 33794, 60069, 1089, 5418, 2011, 1193, 8961, 480, 47, 3793, 5989, 780, 541, 1961, 4963, 1136, 924, 500, 68157, 364, 1258, 2918, 32587, 4878, 597, 1214, 2396, 1206, 48780, 1197, 592, 7361, 5349, 1610, 457, 8636, 1220, 1265, 2706, 3147, 2797, 3977, 1682, 1917, 4022, 1208, 44191, 367, 2716, 4886, 6365]"
383,"[356, 1210, 296, 150, 593, 1221, 110, 318, 2571, 608, 1196, 2762, 1270, 589, 2858, 260, 1, 457, 1036, 480, 592, 4226, 1193, 1198, 2959, 1089, 2396, 597, 1610, 500, 527, 1200, 4306, 1307, 1721, 2028, 590, 1682, 2918, 153, 47, 1246, 858, 1208, 1240, 1234, 1704, 7153, 367, 380, 648, 1214, 165, 2716, 1291, 1968, 588, 3793, 587, 4993, 2987, 551, 377, 904, 736, 2115, 924, 50, 5816, 1265, 2797, 1073, 364, 3578, 2628, 2324, 1258, 10, 344, 2683, 1213, 1580, 1197, 912, 3147, 2011, 1206, 1220, 1136, 780, 2000, 595, 5952, 1961, 4995, 6377, 1784, 357, 541, 185]"
384,"[356, 296, 593, 1210, 318, 608, 480, 2959, 1036, 260, 1, 1270, 1196, 2571, 7153, 4226, 589, 1221, 110, 527, 2762, 1198, 2858, 457, 150, 1089, 1193, 47, 50, 858, 904, 364, 541, 500, 1136, 367, 592, 780, 597, 1258, 1213, 924, 1240, 2396, 2028, 1200, 1704, 2918, 2115, 344, 153, 590, 1208, 2011, 380, 377, 587, 1073, 1214, 4306, 2987, 1968, 1961, 1580, 588, 32, 3793, 1291, 1206, 1721, 7438, 3578, 4993, 1610, 912, 551, 648, 6539, 2355, 5816, 2797, 736, 2683, 2628, 5445, 4995, 231, 3147, 1265, 1307, 2716, 5952, 5349, 778, 1246, 6, 1220, 2000, 6377, 1517]"
385,"[356, 296, 318, 1210, 1, 150, 110, 593, 592, 608, 480, 457, 589, 260, 153, 780, 367, 1036, 380, 527, 590, 648, 1270, 1196, 165, 50, 2571, 344, 47, 1198, 597, 32, 1240, 736, 500, 377, 587, 2959, 364, 1580, 4226, 1221, 588, 2762, 1073, 2858, 10, 2028, 1193, 541, 231, 7153, 2396, 1610, 6, 3578, 551, 858, 185, 733, 1721, 2011, 349, 316, 1089, 329, 2115, 208, 1291, 2918, 161, 1220, 1704, 1214, 1968, 1136, 1213, 1206, 1208, 924, 4306, 1258, 3793, 1200, 595, 1961, 1246, 357, 2628, 62, 539, 2797, 21, 253, 1265, 288, 292, 1307, 3147, 410]"
386,"[356, 296, 150, 110, 592, 153, 593, 318, 457, 480, 380, 608, 165, 589, 1, 344, 367, 590, 597, 50, 377, 780, 47, 1210, 648, 527, 231, 500, 588, 736, 364, 260, 32, 10, 161, 587, 316, 1036, 185, 1073, 208, 1198, 2959, 2571, 329, 1196, 349, 434, 292, 733, 1270, 1240, 539, 2028, 4226, 6, 253, 2762, 410, 21, 7153, 288, 357, 1580, 1193, 1221, 454, 300, 1721, 2858, 1291, 317, 62, 34, 595, 3578, 586, 551, 440, 25, 858, 2115, 2396, 442, 1961, 339, 2011, 541, 1136, 1610, 4306, 1089, 4993, 7438, 223, 1200, 1213, 3793, 1704, 2918]"
387,"[1210, 356, 318, 1198, 608, 1270, 260, 2959, 2571, 4226, 2762, 593, 1221, 7153, 1036, 1, 296, 1196, 2858, 589, 480, 2918, 858, 4993, 2396, 1136, 110, 780, 1580, 4306, 924, 1721, 1200, 6539, 7438, 3793, 1240, 904, 5816, 3578, 150, 1089, 2115, 1214, 1073, 1213, 6377, 2011, 527, 2028, 367, 2987, 4973, 1704, 1307, 2797, 1968, 47, 364, 1291, 1682, 1197, 1265, 1961, 1193, 50, 4995, 5349, 541, 1258, 2628, 592, 2716, 1206, 8961, 588, 58559, 457, 5952, 551, 648, 1208, 4878, 32, 344, 2355, 912, 153, 500, 2324, 380, 5445, 6874, 1917, 4963, 590, 597, 2683, 595, 231]"
388,"[318, 2571, 356, 7153, 2959, 4306, 6377, 4226, 296, 4993, 6539, 1210, 608, 1198, 260, 1, 2762, 4973, 58559, 593, 5952, 858, 1196, 150, 527, 7438, 1580, 2858, 3578, 60069, 8961, 8360, 1270, 1721, 1221, 589, 2028, 6874, 4896, 364, 79132, 5218, 5989, 1036, 1704, 5418, 1682, 5816, 5445, 4963, 2011, 1291, 1240, 2918, 47, 1136, 33794, 3793, 1265, 1200, 1073, 7361, 110, 50, 4886, 1961, 1089, 8368, 5349, 1220, 924, 780, 63082, 588, 1213, 32587, 500, 4995, 480, 1193, 1258, 457, 1968, 30793, 1197, 648, 32, 592, 2355, 68157, 344, 2797, 3147, 109487, 2706, 1610, 72998, 1206, 48780, 1917]"
389,"[356, 318, 1, 150, 296, 110, 780, 593, 1210, 592, 260, 608, 480, 736, 589, 648, 153, 380, 367, 457, 344, 1036, 32, 165, 377, 597, 47, 527, 590, 364, 1073, 500, 1196, 50, 588, 587, 1198, 2571, 231, 733, 4226, 1270, 6, 10, 2959, 7153, 1580, 1240, 316, 62, 161, 2028, 185, 2762, 329, 1721, 1221, 3578, 2858, 3, 292, 208, 1136, 539, 434, 357, 25, 2396, 595, 1291, 349, 253, 410, 586, 4306, 2918, 104, 653, 2011, 2115, 551, 7438, 3793, 6539, 21, 34, 858, 1968, 788, 5349, 1704, 1193, 4993, 1610, 1917, 1265, 1214, 1961, 1200, 6377]"
39,"[356, 1210, 318, 296, 608, 260, 593, 2571, 1196, 1036, 1270, 1, 2959, 4226, 2762, 1198, 1221, 589, 480, 858, 110, 527, 2858, 150, 1580, 7153, 457, 47, 4306, 3578, 1721, 780, 2028, 1240, 50, 592, 2918, 1193, 4993, 2396, 1291, 1089, 3793, 367, 1213, 1968, 364, 597, 1610, 1200, 2011, 2628, 1073, 1704, 541, 380, 500, 648, 1258, 5816, 1136, 2115, 1214, 153, 588, 924, 6539, 1961, 1265, 1307, 1206, 2987, 1197, 2797, 904, 377, 590, 32, 6377, 5952, 587, 344, 1220, 1208, 165, 2716, 7438, 1682, 551, 4973, 736, 2355, 58559, 2000, 1784, 2683, 10, 4995, 3147, 231]"
390,"[356, 2571, 1210, 296, 318, 2959, 7153, 4226, 593, 260, 608, 1, 1198, 527, 1036, 4306, 1270, 2762, 1221, 1196, 3578, 110, 2028, 2858, 150, 4973, 4993, 589, 6539, 5816, 480, 5952, 7438, 58559, 1193, 47, 1136, 6377, 1721, 858, 1240, 3793, 1704, 2918, 1213, 1089, 2011, 1580, 1682, 780, 1200, 8961, 6874, 1206, 50, 924, 592, 364, 5349, 5445, 500, 367, 1961, 457, 590, 1291, 4995, 79132, 1968, 3147, 153, 1073, 1265, 597, 541, 33794, 380, 7361, 4963, 1208, 1214, 2396, 648, 2628, 5989, 588, 2797, 3408, 1197, 48780, 32587, 1610, 344, 4896, 1258, 60069, 1917, 44191, 165, 377]"
391,"[356, 1210, 296, 318, 608, 593, 260, 2571, 4226, 1270, 2959, 1196, 1036, 1, 1221, 527, 480, 110, 589, 1198, 2762, 150, 3578, 7153, 47, 457, 1240, 2858, 2028, 858, 592, 1193, 1580, 1291, 380, 1721, 1610, 780, 1089, 4306, 50, 2918, 597, 648, 1213, 500, 367, 541, 1968, 4993, 2011, 2396, 1704, 1200, 3793, 590, 364, 1961, 1073, 2797, 377, 2628, 904, 2115, 1214, 1206, 1136, 5816, 588, 1265, 924, 6539, 6377, 587, 153, 7438, 1258, 165, 1208, 1682, 32, 2987, 1784, 344, 1307, 1197, 4973, 736, 2683, 1917, 551, 1220, 3147, 2000, 5952, 2716, 6, 5349, 231, 2355]"
392,"[356, 296, 1210, 318, 608, 593, 2571, 1196, 260, 1, 1270, 2959, 1221, 4226, 1036, 1198, 527, 2762, 2858, 589, 2028, 7153, 3578, 1193, 858, 110, 480, 1580, 50, 1721, 780, 457, 150, 1089, 2628, 4306, 1240, 47, 3793, 1200, 1197, 592, 1291, 1704, 2918, 5816, 2011, 541, 1213, 500, 1610, 364, 367, 1214, 4993, 2396, 2683, 597, 1961, 924, 2115, 1073, 377, 648, 1265, 2797, 380, 1208, 1136, 1206, 1220, 344, 1968, 904, 1258, 7438, 5952, 1784, 1307, 587, 588, 2706, 590, 58559, 153, 4973, 6539, 1682, 32, 6377, 736, 2716, 165, 2997, 2987, 2000, 5445, 3147, 4995, 778]"
393,"[7153, 356, 2959, 1210, 4226, 2571, 318, 296, 593, 1198, 260, 4993, 1, 2762, 7438, 608, 58559, 3578, 6539, 1196, 6874, 4306, 1270, 589, 5952, 6377, 1221, 1036, 1240, 8961, 2858, 527, 110, 150, 858, 5816, 2028, 2918, 1291, 4995, 1200, 47, 1580, 480, 1136, 1721, 1704, 3793, 60069, 5349, 79132, 1961, 5445, 1193, 33794, 2011, 4973, 541, 5418, 780, 50, 1213, 4963, 500, 1682, 4878, 1089, 364, 8636, 32587, 1258, 2628, 5989, 48780, 1968, 924, 3147, 457, 4896, 367, 592, 597, 2716, 2797, 1073, 68157, 7361, 1206, 4022, 44191, 4011, 6365, 1265, 1197, 2115, 1214, 48516, 2396, 2355, 1246]"
394,"[356, 296, 150, 318, 110, 593, 153, 592, 457, 480, 380, 367, 608, 589, 344, 1, 597, 165, 1210, 527, 588, 50, 780, 47, 590, 2959, 364, 2571, 500, 1036, 2762, 1198, 260, 231, 595, 316, 377, 32, 185, 648, 1196, 1270, 10, 7153, 2858, 1221, 1580, 329, 587, 4226, 1073, 1721, 208, 2028, 161, 4306, 288, 454, 858, 1193, 292, 349, 736, 4993, 1240, 3578, 2396, 1961, 253, 1136, 6539, 551, 410, 317, 1704, 434, 733, 2918, 2011, 6, 6377, 1265, 3793, 339, 539, 1089, 357, 541, 586, 1206, 1291, 1258, 1197, 1682, 1200, 2115, 5952, 34, 5816, 62]"
395,"[296, 356, 318, 150, 592, 480, 380, 110, 153, 608, 593, 1, 457, 589, 165, 527, 590, 344, 597, 367, 1210, 364, 588, 500, 648, 10, 780, 587, 47, 50, 32, 377, 231, 260, 161, 2571, 1036, 349, 2959, 329, 292, 736, 316, 208, 1270, 185, 1073, 595, 1196, 1221, 1580, 4226, 1198, 410, 2028, 2762, 253, 440, 1721, 2858, 539, 339, 551, 288, 34, 1240, 454, 733, 3578, 434, 317, 6, 586, 7153, 858, 1193, 357, 62, 4306, 300, 2396, 1610, 1704, 3793, 2918, 1089, 1136, 21, 1968, 1265, 2011, 1961, 5816, 1307, 104, 2683, 1206, 1213, 2, 3147]"
396,"[356, 1210, 318, 296, 593, 1, 2571, 260, 608, 110, 7153, 1036, 4226, 150, 1270, 1196, 2959, 527, 480, 589, 2028, 1198, 2762, 50, 1221, 1240, 2858, 780, 457, 1580, 47, 380, 592, 1721, 858, 4993, 344, 153, 4306, 367, 364, 2918, 3578, 1193, 1089, 648, 500, 1136, 1704, 3793, 1961, 1291, 597, 2396, 590, 1200, 7438, 32, 6539, 2011, 1213, 6377, 165, 5952, 377, 1073, 541, 1610, 5816, 736, 1968, 1206, 587, 3147, 2115, 588, 1265, 2628, 1214, 58559, 1208, 1258, 2797, 1246, 924, 4995, 1682, 4973, 5445, 2987, 231, 1307, 551, 6, 1784, 5349, 1917, 904, 733, 1220]"
397,"[1210, 608, 318, 260, 1198, 356, 1270, 4226, 593, 1221, 1196, 296, 2959, 1036, 2571, 904, 1, 1089, 7153, 858, 2858, 2918, 2396, 4993, 4973, 1073, 1721, 1240, 527, 924, 1214, 2762, 2115, 1136, 780, 1213, 2028, 2628, 541, 1208, 50, 3793, 1200, 1704, 6539, 589, 5816, 1193, 1580, 480, 5349, 7438, 4995, 1307, 2011, 3578, 2683, 1265, 1682, 1291, 912, 2997, 47, 2987, 5952, 1206, 1968, 344, 1961, 2355, 110, 778, 367, 2797, 2000, 1258, 597, 4306, 1923, 4878, 1097, 8961, 8636, 364, 2324, 231, 1387, 32, 1784, 1517, 1230, 6874, 4011, 1197, 551, 2054, 648, 750, 3977, 2706]"
398,"[1210, 356, 7153, 2571, 593, 4226, 1198, 318, 2959, 260, 1, 1270, 296, 4306, 1036, 4993, 7438, 2762, 608, 1196, 5816, 1221, 4973, 589, 858, 6539, 58559, 6377, 1580, 110, 2858, 2028, 150, 5349, 1136, 6874, 2918, 1240, 4995, 5952, 480, 8961, 924, 2011, 3578, 79132, 1200, 1213, 527, 1721, 1291, 33794, 60069, 1704, 1961, 3793, 4963, 1197, 1193, 780, 5445, 364, 541, 1089, 50, 1073, 3147, 47, 2396, 500, 1682, 1265, 4878, 1968, 3977, 4896, 1214, 344, 367, 1206, 2628, 2797, 2115, 457, 1258, 592, 7361, 5418, 32587, 597, 904, 8636, 6365, 2355, 4011, 48780, 2987, 5989, 551, 5618]"
399,"[356, 296, 1210, 318, 593, 260, 2571, 7153, 1198, 2959, 4226, 608, 1, 1196, 527, 589, 2762, 110, 150, 2858, 1036, 480, 4306, 1270, 1221, 780, 47, 4993, 3578, 858, 1580, 2028, 1240, 1721, 50, 592, 5952, 6539, 457, 367, 6377, 1193, 597, 58559, 364, 7438, 5816, 1704, 1200, 5445, 1291, 500, 1136, 3793, 153, 1089, 2011, 2918, 1961, 1213, 648, 380, 8961, 4995, 344, 588, 5349, 377, 590, 541, 2628, 2396, 1265, 231, 1610, 1968, 1214, 6874, 4973, 924, 1682, 1073, 3147, 33794, 32, 165, 1206, 1258, 79132, 2115, 1197, 2797, 736, 4963, 60069, 1208, 5418, 4878, 1917, 2987]"
4,"[356, 296, 608, 1210, 318, 593, 2959, 2571, 260, 1270, 1036, 592, 1, 589, 1221, 457, 110, 1196, 2858, 1198, 150, 480, 1073, 4226, 2762, 527, 47, 648, 50, 153, 1193, 1213, 1240, 2028, 858, 367, 780, 7153, 1580, 597, 3578, 2396, 1291, 380, 590, 2011, 904, 588, 377, 1089, 165, 32, 1610, 4993, 500, 1136, 541, 364, 2918, 1200, 1968, 344, 1206, 587, 1721, 1197, 4306, 551, 736, 1208, 1704, 1258, 231, 1307, 1265, 10, 2683, 2797, 924, 1682, 7438, 2115, 1214, 2628, 6539, 1784, 3793, 595, 2000, 2987, 4973, 5952, 1220, 912, 1246, 357, 1961, 185, 733, 5816]"
