,userId,itemId,rating
586123,2213483,3138,3
586259,1193751,550,3
586339,916275,3966,4
586423,162368,3715,5
586447,1505945,3385,5
586465,2182356,3900,4
586489,2426145,361,2
586558,1179914,3756,3
586568,1456155,4100,4
586570,752398,3106,5
586615,873624,3015,4
586637,484737,3368,4
586825,1430854,2329,4
586904,345568,3623,4
586934,2240577,1595,2
586944,563607,297,3
586991,1678420,2342,2
587043,25298,2186,5
587055,4127,3254,1
587098,2363788,1682,4
587149,671523,3151,4
587182,1217403,494,3
587229,1224054,3962,5
587321,821974,2290,4
587339,1571514,1976,3
587351,1282543,1905,3
587422,252851,1307,3
587449,197472,1470,4
587460,1061862,2174,5
587461,770693,3860,4
587735,1349484,2186,5
587887,222475,1799,1
587933,1537165,2095,5
587964,2033030,3875,5
588173,1303814,1138,3
588209,861969,3624,4
588416,2081977,1470,5
588466,1480659,2470,3
588519,1083408,4302,3
588526,895626,3962,5
588583,1479342,708,2
588610,1254764,4284,5
588620,1121303,1798,3
588678,1179914,3624,4
588786,1083890,1102,5
588880,2450697,2660,3
588916,1285861,1962,4
589001,944720,3565,1
589118,1716156,4306,5
589127,2386557,534,3
589189,2090855,457,4
589193,1195889,2000,4
589398,211368,2803,3
589415,1959245,3106,1
589513,2011954,3148,3
589550,171855,2016,5
589623,2270454,3315,4
589668,1320869,3427,3
589746,1328545,4488,2
589760,880579,3787,4
589772,33625,886,5
589806,885229,197,4
589839,228544,2651,5
589894,1457828,2782,5
589934,2088567,2178,4
589957,2523048,788,3
590068,218161,2152,4
590071,399518,3198,3
590160,2256127,2452,5
590331,2073276,252,3
590445,859143,897,5
590645,1021114,167,4
590821,1838685,3756,5
591089,2070305,3879,4
591270,1072314,3684,4
591345,1550132,4109,2
591404,734918,3925,1
591619,2485195,3282,4
591664,2133437,3368,4
591807,438776,4123,5
591884,2009725,191,4
591920,139559,1744,3
591931,2085391,197,2
592413,2494390,1703,5
592555,914544,3085,3
592862,2296149,4080,4
592863,81907,3427,4
592926,1685331,3860,5
593050,1526703,2163,4
593066,1340556,2452,4
593086,946039,4284,4
593156,1496309,1741,5
593174,1641506,2660,4
593328,1730619,3047,4
593398,947515,1202,3
593490,2285684,295,1
593617,2277788,798,5
593691,1543179,2122,5
593839,1061675,357,4
593896,2130611,3917,2
593921,1183403,2734,5
593970,1632511,2112,3
593983,1918520,3017,3
593985,1225824,1277,5
594028,1675747,2803,5
594043,1571931,1144,5
594085,1958912,1058,4
594097,2267229,4472,3
594171,2380750,2913,5
594190,1576349,3371,4
594230,137091,3962,2
594303,1816971,1754,3
594373,1511866,2743,4
594593,1899928,636,4
594594,680970,2992,3
594625,459188,197,2
594721,69785,2172,4
594723,998072,2495,3
594790,782523,175,5
594858,2124926,2457,5
594963,889429,819,1
595106,454592,3860,3
595127,1692145,1585,3
595148,1748472,3605,4
595203,2188853,3567,4
595264,1006516,2612,4
595386,866383,3106,3
595500,174554,4136,1
595530,2371595,2743,5
595975,1021376,2000,5
596115,1129706,4472,3
596168,1675903,3624,4
596256,730857,564,3
596279,1037424,3890,5
596375,1229790,3626,4
596560,377585,3638,5
596588,653345,191,5
596597,1911915,3938,5
596895,1658896,4331,3
596916,911977,3962,4
596944,1470248,4262,4
597070,740844,1044,3
597233,1157467,3513,5
597432,1633294,175,4
597472,1791430,3256,2
597495,1245261,2128,4
597500,1691434,4355,3
597593,1662097,3966,4
597613,1213742,4056,4
597696,1785849,2782,4
597852,2539192,3282,3
597872,767834,1905,4
597957,1113774,1590,5
598035,1260385,1877,5
598112,653377,4345,4
598153,352116,4356,3
598164,1216187,3638,2
598332,918597,1046,5
598353,1487341,1682,5
598515,772056,3427,4
598528,2308600,3650,3
598531,864470,3535,4
598543,912170,1542,3
598673,1424313,940,4
598805,1202600,3265,3
598955,2000392,269,5
599062,1556632,3938,4
599072,2145439,442,4
599155,1895456,4141,3
599198,2320154,1853,4
599227,2258021,4330,5
599272,1747599,2874,2
599288,889734,4306,4
599304,2568038,4216,3
599325,988545,4472,3
599398,885247,1255,3
599409,1691557,985,4
599452,1177131,571,5
599624,1229795,2580,3
599698,1645957,2913,4
599706,1246122,1509,5
599759,1721775,1553,4
599816,1312373,3446,4
599950,2067986,1962,3
599975,2507406,273,2
600016,920131,1518,3
600031,2128253,3579,5
600086,935776,2200,3
600115,2340855,3936,3
600182,651610,8,3
600234,200071,4049,4
600289,2645352,2009,3
600428,2503163,33,1
600445,2229342,3414,5
600544,1352295,2862,3
600599,799541,1428,4
600685,317390,1590,5
600771,1309782,175,5
600863,2477844,2851,3
600877,2382606,348,3
600895,63367,1918,5
600952,1567145,2782,5
601060,507767,3427,3
601169,2034452,1176,2
601174,1636068,1833,2
601280,1541855,148,4
601443,1457643,1542,5
601525,2564850,313,2
601602,2137962,1833,1
601627,597410,406,3
602079,699166,2862,5
602126,2127631,1202,2
602149,1571931,3333,4
602167,2154698,305,4
602252,77393,819,3
602311,924396,1618,3
602318,1309010,3825,4
602439,1589063,197,4
602457,758619,3192,1
602564,1230844,2452,5
602641,1275597,3522,3
602801,1942218,1428,3
602826,692305,1102,5
602924,2340611,4418,4
602934,1631233,2803,5
602955,1916271,2171,4
603049,2339235,1673,3
603061,2152728,2452,5
603125,1063000,3427,3
603139,1283535,1102,2
603165,1102490,3860,1
603468,2035909,3840,5
603575,2083213,3725,5
603748,227694,900,3
603905,1620398,1102,3
603924,1025133,4356,3
603990,1443945,3079,4
604059,667514,4043,4
604092,2143526,2874,3
604159,1949881,313,3
604244,1063491,3333,2
604304,2155606,3864,3
604310,1444335,2803,3
604542,2554552,1020,5
604793,2189024,4306,5
604814,314009,2200,5
604834,1184609,1470,3
605106,898445,2112,4
605112,1871513,361,1
605366,1965262,1202,3
605449,1872786,1770,5
605546,1190334,2376,3
605581,1439674,2342,3
605615,2184257,3182,4
605687,589992,798,5
605762,1332985,457,5
605798,1451054,1741,5
605891,328155,1220,4
605914,1352950,468,3
605932,1661876,1542,4
606055,1074416,2452,5
606119,2484009,1180,5
606257,1942750,3638,2
606297,2513522,1132,5
606310,2267229,443,4
606400,469710,3151,4
606424,97370,4345,4
606499,1223473,3624,4
606602,566515,152,3
606655,2105402,1962,4
606671,1838685,894,3
606721,738589,2518,4
606760,2125810,1905,3
2,2184012,3713,1
95,578618,299,5
165,1493424,825,1
338,1916271,2391,5
480,19416,1719,4
482,948150,2452,3
500,2241844,2580,4
525,495477,3650,4
627,2468514,4432,3
697,2571946,4306,5
725,703423,2922,4
785,2398517,1962,3
808,2278058,798,4
810,1589545,3446,5
833,2118797,425,5
1200,872921,1972,5
1232,2153116,1901,3
1302,88095,2186,4
1352,44458,1744,4
1425,2162429,2452,4
1485,240623,4306,5
1502,1634975,1754,4
1626,152028,4380,3
1633,1802043,4345,5
1710,974725,3333,3
1894,329801,197,4
2024,819349,1518,5
2042,1054303,2452,5
2112,877745,4216,4
2257,2374769,3905,4
2312,2438712,3333,5
2427,1355141,819,2
2490,1316405,2040,4
2566,2392818,4056,3
2666,1414582,1542,5
2710,1519665,3648,3
2711,181797,4306,2
2744,1906413,3113,5
2823,938693,1542,3
2895,2511197,2578,5
2903,1056249,645,3
2917,617075,4256,4
2938,672955,2016,4
3086,2035909,3689,5
3119,1451620,1305,2
3152,2202210,4432,3
3233,851602,3017,4
3339,490256,1719,2
3363,2278252,1026,2
3372,1217630,4149,3
3427,1548702,3824,5
3472,1048253,1110,3
3538,1684053,463,5
3603,1594671,789,4
3635,2133437,1865,4
3642,2365510,1174,4
3948,1495312,1307,4
4070,1094998,571,5
4180,1919084,1905,2
4489,770672,473,1
4565,1934095,3254,2
4590,1793408,1543,4
4743,223257,4144,4
4797,523548,406,4
4923,1019656,1865,5
4957,1478799,2942,4
4966,1244862,1799,3
4972,2153222,2371,4
5014,105104,68,5
5207,1713804,3371,4
5230,2273147,2782,5
5239,935589,3864,4
5267,738942,299,4
5434,132644,1435,5
5446,1571931,2443,4
5497,1280640,2122,1
5500,1102065,489,2
5704,2372879,1645,2
5964,2115225,658,3
6108,591797,4141,4
6156,974285,1590,5
6209,1601983,3254,3
6226,885247,4472,4
6238,626281,1406,3
6373,701206,3925,4
6428,2084207,963,1
6494,1122318,1743,4
6606,2194974,1542,5
7051,446332,2152,4
7099,640445,4266,5
7114,321569,607,5
7168,1344309,1902,2
7179,495462,4135,5
7203,1598894,4135,5
7214,1581258,2775,1
7426,910074,4306,4
7430,461028,3151,5
7437,1479792,4432,4
7652,1660167,3782,4
7714,2628417,1553,2
7806,1458713,3355,4
7857,1536015,1585,1
7987,1912613,1050,3
8044,666339,3151,5
8280,1096731,2862,5
8357,811902,2495,3
8389,136724,811,4
8407,1471285,4135,5
8417,1786739,357,4
8647,445386,3972,3
8777,1712972,3282,4
8800,1528413,2654,3
8806,318186,1110,4
8900,2331272,2122,3
9023,2430170,4432,4
9155,1319772,4432,4
9169,1988412,1470,4
9175,500119,1854,5
9188,398838,1307,5
9575,1292045,3624,5
9602,457870,283,4
9626,211109,1771,4
9668,2214632,3925,4
9822,743554,2178,4
9827,703830,2862,5
9866,764300,2430,1
9925,452321,1435,2
10042,2073793,4173,3
10096,30885,3106,3
10112,946158,1267,4
10195,1511179,28,4
10265,33331,2452,5
10268,1923456,4123,5
10278,2424905,660,4
10279,159596,1174,5
10347,1079716,1144,5
10413,2133437,357,4
10557,1655890,1832,4
10772,1245807,2152,4
10838,2309810,2578,5
10848,1635746,788,5
10931,1613505,361,3
10989,1894913,3320,5
11008,945561,1632,3
11039,2537564,2452,5
11059,2600290,3825,1
11111,1087896,3165,2
11114,1406374,2862,2
11181,111595,1754,5
11344,2417843,2372,5
11483,456386,3962,3
11600,1093385,313,3
11986,1134615,908,4
12103,1632963,3427,4
12218,602275,313,2
12231,654126,299,4
12301,331583,3466,5
12471,831375,708,3
12488,2469944,2699,4
12523,1183586,1406,3
12537,863941,2457,1
12552,1321090,3626,3
12568,2123800,3917,1
12572,2364911,4472,3
12591,2523970,3256,2
12641,1611511,1470,5
12676,2226984,763,4
12687,2387809,1102,2
12705,358186,3756,4
12782,1466310,77,3
12911,1428123,4402,4
13012,1556700,2391,4
13081,1768579,1307,3
13097,2118024,4490,2
13164,51056,3624,4
13267,631021,822,5
13301,2583810,2612,4
13458,2263337,4389,3
13608,493500,1221,3
13672,1106077,2182,4
13812,1916516,3917,5
13913,87892,1700,1
13919,2634351,3148,3
13945,2201036,3282,3
13983,1915771,2342,4
14031,1438921,3936,3
14048,1153980,3917,5
14097,653175,1202,1
14239,1312075,1305,4
14273,1517086,4356,5
14285,1044029,2913,3
14291,1347749,571,3
14390,762808,2874,3
14434,2157486,2379,4
14464,1689019,2122,2
14496,429379,3282,4
14547,903980,3254,5
14697,569679,3165,4
14812,1191324,2782,5
14845,805950,4432,3
14861,272515,896,3
14971,931352,2960,5
15122,892535,1599,3
15142,406722,2782,2
15298,2286308,223,5
15337,97370,197,3
15737,643860,3427,2
15771,2256127,3106,4
15858,2169786,2938,3
15870,99871,3860,3
15883,1072195,2139,5
16106,398261,1905,4
16147,1635994,2594,3
16193,1614020,1661,3
16239,503221,1754,4
16327,2416525,962,4
16392,2534480,483,3
16452,1711500,2577,5
16462,2417490,2340,5
16496,1766858,3684,3
16552,1160428,424,3
16935,2183488,3282,3
17000,1430784,1220,4
17032,1944564,1719,2
17076,2131244,2452,4
17179,2387552,152,3
17195,2094605,2152,4
17236,955538,3862,2
17354,2422843,2640,3
17646,1216158,2152,5
17681,2459814,30,3
17690,1506978,3567,2
17812,195605,1110,5
17869,2315537,711,4
18002,468608,3254,3
18166,1867306,751,4
18279,2090129,299,4
18744,2507709,985,5
18759,1519912,1384,4
18794,649804,1102,3
19022,722114,1682,3
19070,2424905,2905,3
19207,1335063,3668,5
19237,314335,357,2
19252,2276050,3728,4
19388,2606726,225,4
19436,903920,528,5
19593,1589545,1543,4
19609,2634259,4432,5
19684,941949,4109,2
19738,302709,1252,5
20026,1152616,2495,5
20043,2186180,3079,5
20046,1340556,4339,3
20403,631794,4031,3
20432,1963509,468,2
20464,1025133,788,4
20514,1011691,798,4
20530,988545,357,5
20901,1335698,299,4
21123,151987,341,1
21143,1452752,2953,4
21190,2107498,2699,3
21272,1679190,2391,3
21288,1838501,4135,3
21379,2320214,2782,5
21423,594080,2782,4
21565,663426,2558,1
21646,1087365,662,4
21704,1669887,798,3
21971,651906,1632,3
22188,2286373,3541,4
22373,873854,4387,1
22431,1635994,4144,4
22527,181797,4123,1
22712,644918,3879,2
22823,2476764,3267,4
22832,2015789,1399,4
22870,2049712,357,3
22901,2614987,3397,3
22927,1044980,2782,5
22981,874078,4056,2
22990,2204398,3439,3
23048,710154,1637,5
23236,983993,1180,5
23264,2500125,4402,3
23302,1964334,2015,5
23307,2575332,4123,5
23478,488723,1202,5
23503,1481954,1509,3
23575,752278,4339,3
23653,2372711,3466,2
23770,1865121,3538,4
23922,810764,1884,4
24209,1495499,2690,4
24350,2214632,1703,3
24378,352701,2372,4
24449,1660167,3290,5
24574,675754,3529,3
24697,1564071,2992,3
24824,1795611,3713,4
24831,663405,4141,4
24958,235367,1542,2
25016,942742,2009,4
25178,263906,2913,4
25374,1998885,1145,3
25460,1401431,1625,5
25545,532628,1865,2
25577,1861006,3890,5
25609,216000,2778,3
25707,2210519,1700,5
25858,1675902,1479,2
25941,837651,3320,2
26011,852298,1905,5
26062,2204706,2782,4
26142,580126,1905,5
26231,2639872,789,4
26335,1671666,1180,4
26528,1230843,1799,3
26693,1821640,175,5
26809,1863703,4262,3
26827,348127,1754,5
26884,1429195,3433,2
27109,1075277,3282,5
27431,953718,199,5
27443,1460663,4043,3
27463,1065494,1470,5
27562,142582,1901,2
27578,954439,1962,5
27632,2156781,299,4
27849,1329133,4345,4
27980,540637,2326,5
28321,1737843,4402,4
28332,1295574,2371,5
28333,2277101,357,4
28377,2348808,2572,2
28453,2432465,3860,5
28644,799541,2430,5
28650,928382,2955,3
28678,1716156,4266,3
28877,353453,4306,4
28888,69029,4123,4
28916,2638132,4432,4
29016,922288,1202,4
29034,1183586,2580,4
29078,2498125,962,4
29170,1751557,2862,3
29171,2336923,3925,3
29378,713704,2470,4
29403,2131870,2470,4
29426,1420944,1267,5
29461,1063491,758,3
29502,2372603,30,3
29505,2647047,2290,5
29601,618035,1798,4
29725,1618273,2699,3
29761,2256570,443,4
29779,1688306,1947,5
29964,591579,2800,4
30256,875658,3093,2
30412,732938,256,4
30723,511607,2452,5
30770,1292045,3638,4
30824,566383,2800,1
30968,744220,1975,3
31059,2065759,1707,2
31199,1304938,3610,4
31205,1693847,334,3
31228,365604,3371,5
31320,1200038,1264,3
31348,910074,3713,2
31360,2348845,2862,4
31462,1680221,1905,3
31544,1386511,2921,5
31865,443034,896,5
31868,2362939,3538,5
31949,2135759,3840,3
31963,72543,1561,5
32074,2525203,2135,1
32175,743341,4384,4
32248,2130611,1094,4
32281,1093328,4284,4
32302,797976,4432,4
32423,405266,3612,4
32444,1609614,3624,4
32700,2061257,4356,4
32827,1505988,3860,3
32851,530134,3870,4
32905,1484800,1625,4
32942,237970,3427,2
32980,1243085,3925,3
33158,1514594,2319,5
33202,1679190,4043,5
33214,103781,798,3
33243,1268093,1962,4
33296,2183027,1470,3
33317,1194918,3226,4
33419,917870,3197,3
33516,390375,4315,4
33586,2450697,2580,3
33744,1191044,191,5
33808,1929259,3320,3
33818,278548,900,4
33976,429918,1884,4
34048,428563,313,3
34050,1303012,175,4
34126,1785849,3684,3
34154,692786,1202,4
34206,2634259,2001,4
34265,1858685,3890,3
34286,2109881,2594,3
34344,2172380,788,4
34418,1507219,1172,2
34431,667722,83,5
34435,109023,3875,3
34468,1543132,1735,4
34487,2035909,886,4
34580,2077657,1682,5
34590,1952639,1514,5
34650,1303636,692,4
34657,2094015,1798,4
34662,1284462,3860,3
34783,2642001,4266,4
34822,1306594,2391,4
34870,745449,4123,3
34886,667426,223,5
34915,858726,83,2
34980,459188,3239,4
35051,1221435,607,5
35197,1229529,331,4
35294,439931,962,4
35396,633671,2580,3
35416,2157930,4147,2
35482,2329485,2385,5
35501,2305500,2200,3
35553,964535,3138,4
35612,857714,357,3
35831,1615998,4315,3
35964,1306617,2037,4
36086,1587095,4492,4
36137,436197,1307,5
36139,1535321,1011,2
36179,1575191,1659,5
36252,2486071,1144,4
36298,969362,3078,1
36352,1121837,3326,5
36493,1660996,108,1
36512,7152,1754,4
36534,583290,97,4
36567,2103039,256,3
36594,1215070,3165,4
36718,2082777,4043,4
36804,1079716,4159,4
36813,2279099,1102,2
36824,531806,299,4
36966,1901020,3165,4
37130,1966678,2862,5
37146,1428628,3106,5
37223,366641,705,3
37454,1141280,4472,5
37486,922991,2095,3
37555,620558,1408,5
37590,2320375,3917,4
37603,1277365,197,4
37626,994563,1224,5
37645,1595708,1955,3
37664,2053690,4330,3
37736,1073214,2577,3
37856,1593427,3427,5
37858,1700334,1561,2
37886,1629925,30,5
38052,2434318,1974,5
38107,882475,1905,4
38145,2469618,313,4
38153,807586,2186,4
38204,783974,1394,2
38207,1756051,2913,3
38232,2576492,457,4
38335,1362118,413,2
38606,370932,175,4
38668,543229,2809,4
38929,1942750,2130,5
38970,1532247,1542,5
39197,313158,4266,4
39203,658202,4043,2
39395,390375,2775,4
39521,1865121,111,3
39598,2439223,4330,5
39628,1226707,2192,4
39789,1047019,290,4
39979,2205042,1744,3
40043,396802,723,5
40089,2443925,457,2
40166,2240820,3962,3
40169,2279945,2495,3
40239,2562317,241,4
40302,1537945,2782,5
40395,1438271,252,4
40444,1123293,2533,3
40459,759509,897,4
40525,1684587,3538,3
40729,1550905,2848,5
40858,2189992,3290,5
40987,2630802,2699,3
41021,1153059,378,3
41063,2180188,4043,2
41072,1804201,4393,4
41240,1239871,3254,5
41290,2468502,962,5
41328,2468502,2095,5
41390,738620,985,4
41543,735733,851,5
41604,1119148,3936,2
41643,2392002,1267,3
41659,1292275,2001,3
41767,2092323,4393,3
41877,1443575,2953,5
41899,1958813,4432,3
42070,2085391,1092,4
42186,1347931,4364,4
42253,1624891,1144,5
42255,1460015,645,4
42317,2379773,2153,3
42343,352701,275,4
42360,1712274,1220,4
42371,1492395,3610,5
42456,1836587,607,2
42485,1808276,457,4
42536,93127,483,1
42560,1507988,1867,3
42569,1396747,886,4
42755,1640664,2617,3
42760,1049399,3756,1
42876,39067,746,4
42999,2086053,299,4
43041,1350185,1466,3
43097,1321198,1370,4
43275,1243922,3972,3
43347,2157315,2701,3
43478,1013034,1307,2
43599,928836,290,4
43704,641055,4135,5
43723,1248774,1224,4
43767,913495,2992,4
43835,2550345,1719,2
43965,389439,2360,4
44073,2509782,1138,1
44099,934686,3782,2
44156,2284248,4055,4
44165,1229109,3427,2
44314,755300,330,2
44413,2408719,357,3
44499,922288,607,4
44533,1098690,564,4
44678,983372,2128,5
44696,1096731,1962,4
44787,2232246,3612,4
44847,931439,571,5
44891,1253048,329,1
44916,969360,2161,2
45033,961346,2043,4
45202,659601,1102,5
45364,623809,4306,5
45397,1078787,1406,4
45420,926619,4315,3
45481,1960600,3605,3
45488,1289030,3385,2
45540,1550132,3905,5
45667,1793601,3999,2
45849,1422947,3333,1
45897,2147213,1011,1
45913,436747,3079,5
45992,969386,571,5
46005,1101354,3320,4
46132,2127524,1073,5
46249,1126211,3222,5
46353,578452,30,5
46382,1205382,819,4
46431,505441,4331,3
46436,2525548,4345,4
46478,1049004,2372,4
46488,2416843,1703,3
46514,1303814,2528,1
46555,2124002,1145,4
46703,2154698,886,5
46774,2375607,3405,3
46782,1051092,3106,4
46806,435633,1428,2
46846,1964809,571,5
46851,2463417,290,3
46914,267366,2112,5
46922,109578,1798,4
46927,1061026,1865,3
47021,1522409,4345,5
47041,1071449,312,4
47223,1565026,2178,4
47481,2466655,2012,3
47557,2429730,3315,4
47662,9360,4149,2
47718,1572378,3890,3
47749,1885153,3513,4
47986,864470,3282,4
48075,416483,3917,2
48080,1446813,30,3
48122,1287146,2848,3
48179,1526649,3917,5
48222,782543,488,3
48246,695210,3798,4
48374,1618238,4315,3
48598,1414173,4306,5
48871,1632516,367,2
48878,2577232,4432,4
48903,2162865,2217,2
48904,680905,1256,4
48924,871801,3371,3
48959,2185076,175,4
48998,2376407,30,4
49011,945175,3782,3
49033,1041207,3541,4
49103,1188074,1571,3
49172,918219,3887,4
49221,2328260,3925,2
49313,711215,4380,4
49344,598009,3875,4
49416,1060226,758,5
49418,523992,1571,4
49480,2634544,482,5
49672,1031576,1406,3
49779,1026650,4255,1
49787,458762,1703,5
49803,649496,97,4
49807,2128989,3879,4
49978,349863,1578,2
49989,2627267,2395,3
50180,707243,2848,4
50354,1244069,1912,5
50458,1942186,4479,5
50589,578164,3285,5
50689,1372366,2095,2
50725,204077,571,5
50860,1097051,3860,1
50914,1561770,2660,4
50961,1847311,2171,3
50970,567687,4100,3
50998,1235209,416,3
51061,928671,985,2
51528,594525,4135,1
51540,2066899,3825,3
51596,2570169,607,3
51707,756972,4302,3
51763,231110,2111,2
51786,1008866,1202,1
51790,101070,2015,5
51814,2087576,32,5
51880,1273390,2944,5
51930,815310,1180,5
51956,2018139,171,5
52031,2279945,2965,5
52130,1060428,1218,3
52173,2188853,1905,4
52174,1174211,2192,3
52183,389811,295,3
52246,1061675,483,1
52249,1273222,3106,3
52362,1252092,361,3
52384,2105413,189,5
52429,1762531,4227,3
52434,1625671,1771,2
52453,1060226,1289,5
52470,1813486,1798,3
52479,1392067,4306,5
52496,267366,1832,5
52510,391960,2580,4
52541,2287590,798,4
52602,1013357,3756,5
52607,2167726,2173,3
52654,1236038,4356,3
52688,2632094,600,1
52699,687821,1625,5
52783,1189789,3282,1
52839,343903,4266,5
52900,628761,1744,4
52906,1460150,3624,4
53050,2118797,1256,5
53087,640445,257,5
53140,2438747,4356,4
53291,1503656,3938,5
53322,790542,3371,3
53324,2131870,3900,4
53521,353249,4306,5
53851,2487632,1867,4
53996,941949,2960,3
54046,1013034,4266,4
54112,2519842,3758,3
54150,1997134,457,5
54176,549199,3079,4
54224,1177131,720,3
54329,1551461,4011,3
54339,1619854,2290,5
54416,1819290,1719,2
54436,2373279,3106,4
54454,2119079,457,4
54500,2474273,425,5
54501,684745,2016,2
54565,986982,996,5
54621,1170756,3371,4
54719,1215591,1542,4
54800,177215,2152,4
55167,246550,2112,3
55244,1498080,2699,3
55245,2645921,348,5
55397,874441,1267,4
55414,2273283,1877,5
55431,52434,2016,2
55451,836051,313,4
55484,665291,758,4
55502,2192206,2103,1
55541,1564542,3223,3
55715,49582,1220,4
55722,2431675,1905,4
55786,895672,2372,5
55851,1526926,659,2
55856,2317737,3624,4
55976,1450447,3282,4
55978,2190155,285,4
56049,730857,165,3
56099,2360040,2114,5
56371,2383612,4432,5
56409,2620700,1399,3
56550,938801,886,3
56630,1400492,3917,4
56637,872643,2519,4
56754,1464381,1110,5
56778,2374636,4262,5
56787,972490,331,5
57017,663426,1905,4
57057,2380415,299,4
57196,1103812,3420,3
57213,1593115,1144,4
57234,910318,2372,3
57281,599568,482,5
57332,631794,256,4
57532,1556632,2314,5
57778,912170,4345,5
57805,2384879,1110,3
58007,1061932,1799,5
58008,1101719,3638,3
58027,1083890,2960,1
58039,531533,360,4
58095,1662097,2580,4
58221,558213,83,5
58282,1199065,2743,3
58288,2122896,3113,1
58390,1686011,3138,3
58412,1212850,1145,4
58493,819349,3106,5
58514,1441853,2643,3
58547,1121922,3348,5
58599,2164444,2342,5
58602,2432465,2430,2
58687,2233484,175,4
58998,953718,1754,4
59346,1073434,2938,5
59365,810224,3962,3
59480,298822,2163,5
59565,1541447,3610,3
59592,1496744,2782,3
59600,2505414,2122,5
59635,720789,3605,5
59762,1284113,3917,3
59777,1028414,4472,3
59881,2573039,18,3
59994,2562317,3420,4
60003,2113562,3269,2
60039,49582,4266,5
60040,1072314,2000,4
60108,1105815,2342,5
60181,962833,4306,3
60204,2094669,1220,3
60471,1638983,1180,2
60519,2101646,2578,5
60640,1220414,2095,3
60716,1300873,30,4
60786,341139,4472,4
60901,1410893,348,2
60906,1229195,723,4
61007,2369086,3798,4
61156,1074388,658,5
61183,311285,2452,5
61195,2403785,2095,3
61377,679089,2803,3
61445,2333329,1962,4
61462,1267600,3253,3
61465,1424313,2890,5
61580,643669,3938,3
61589,402409,3385,3
61701,1650687,3638,4
61764,2454024,2016,3
61909,1744720,2862,4
61969,1802043,2112,4
62021,1338238,3624,4
62110,1664655,1305,5
62159,1146244,4306,4
62206,498026,4366,5
62216,1305660,4356,4
62577,2369862,378,4
62580,458459,3612,5
62678,2168097,851,3
62693,191125,2360,5
62708,1789690,3331,4
62714,2234775,571,2
62770,1245101,758,3
62890,1232773,2340,4
63019,1268328,3510,2
63365,1019154,3879,4
63407,2289851,3106,2
63556,1170871,457,3
63632,1461193,3962,5
63643,2413467,658,5
63657,1302847,1001,3
63725,929113,4345,4
63737,1503790,3058,4
63797,1561770,3623,3
63998,66436,2699,3
64101,746111,4369,3
64143,1673357,3371,3
64354,901276,1180,3
64457,749538,985,3
64458,2108177,457,3
64539,1300873,2152,5
64630,228544,3333,1
64682,583726,1467,4
64713,1689115,1615,4
64798,1208512,4306,5
65000,2115237,1665,2
65028,1214467,658,5
65150,940098,2862,3
65193,804442,3860,4
65197,2267639,3254,2
65360,1756743,2200,2
65364,2274310,2452,1
65427,757658,2200,3
65685,2332609,3610,4
65715,2557157,1833,3
65804,1401544,2252,4
65816,611952,4356,3
65839,1605716,607,5
65895,39692,2612,4
65922,1973150,886,5
66098,156047,896,4
66141,1371210,3938,1
66234,609357,4315,3
66263,1282254,313,4
66305,1352950,1975,3
66364,720789,3756,4
66581,796707,2254,3
66592,2141101,3151,3
66640,1194918,963,3
66720,1534089,758,4
66754,2432465,2660,4
66797,1693847,2913,2
66871,2636999,2095,5
66886,1391314,1975,4
66941,890343,722,2
66983,1229109,4043,3
67307,2612268,708,5
67323,1487729,3368,4
67391,1290314,4201,4
67567,1664345,3962,5
67605,485428,2095,5
67644,1935497,872,4
67719,1065056,2152,4
67803,2267433,2290,4
67940,2421361,2743,5
68029,1166693,705,4
68116,906812,3623,3
68292,83942,1754,3
68506,2633127,3925,4
68515,2332857,2122,4
68522,1010930,3610,5
68554,2286373,2690,3
68725,1902535,2095,2
69067,997632,1861,5
69075,1176757,2376,3
69134,996883,3265,2
69205,2422044,1834,1
69357,1098921,2913,4
69379,2354236,1975,1
69430,2511632,1102,4
69520,2190155,1744,4
69673,641621,4432,4
69762,2270263,2284,3
69771,1960430,2612,3
69922,2125506,3638,3
69961,2162865,2173,4
69963,1923530,1542,5
70007,1443908,4089,2
70106,2119152,2675,2
70392,239167,1305,3
70420,997255,2874,4
70706,623062,2452,5
71005,996883,4055,3
71065,581649,1282,4
71134,2297004,3295,2
71210,1215016,47,5
71303,1218973,2254,3
71476,1448643,2457,4
71493,292681,1110,3
71521,240623,3021,2
71553,70209,2953,4
71617,75030,4123,5
71643,1170738,1295,3
71663,1312075,1145,1
71786,1297535,4389,3
71877,2360881,2699,4
71912,1279603,47,4
71957,2237608,2112,4
72138,1794667,2913,3
72192,1779519,2913,5
72264,915182,3174,2
72284,2307853,28,3
72392,1355078,994,4
72464,835240,3326,1
72482,2575408,2660,4
72555,2289851,4266,3
72723,2499894,3371,3
72882,2622037,3079,4
73123,464989,3320,3
73287,1401630,1528,5
73426,2205119,3730,2
73731,2559488,494,2
73920,2555219,175,5
74023,770549,2782,5
74030,814388,1110,4
74102,1152634,1700,2
74121,1204766,1833,2
74144,1104580,3905,3
74260,721642,269,5
74288,940098,275,4
74302,2223501,197,4
74426,1239202,2782,5
74521,2157930,2122,4
74554,528506,3290,5
74641,1907554,3198,4
74703,414301,3715,4
74716,1404342,2800,4
74807,1440454,2346,3
74976,605121,1700,4
